Kitchen_AP,Lounge_AP,Upstairs_AP,Study_AP
-102.4,-71.4,-98.8,
-101.4,-72.0,-98.0,
-101.2,-70.8,-97.6,
-100.0,-73.4,-98.0,
-100.0,-79.8,-98.0,
-100.0,-68.6,-96.4,
-100.0,-66.2,-96.0,
-100.0,-69.0,-96.0,
-100.0,-66.4,-96.0,
-100.0,-68.8,-96.0,
-100.0,-69.8,-96.0,
-100.0,-70.0,-96.0,
-100.0,-70.8,-96.0,
-100.0,-69.4,-96.0,
-100.0,-68.6,-96.0,
-100.0,-66.8,-96.0,
-100.0,-67.4,-96.0,
-100.0,-67.8,-96.0,
-100.0,-72.05,-96.0,
-100.0,-78.7,-96.0,
-100.0,-73.75,-96.0,
-100.0,-69.35,-96.0,
-100.0,-66.3,-96.0,
-100.0,-69.7,-97.0,
-100.0,-71.65,-104.25,
-100.0,-69.65,-105.0,
-100.0,-65.4,-105.0,
-100.0,-68.45,-105.0,
-100.0,-67.0,-105.0,
-100.0,-66.25,-105.0,
-100.0,-64.4,-105.0,
-100.0,-68.6,-105.0,
-100.0,-67.85,-105.0,
-100.0,-66.15,-105.0,
-100.0,-68.75,-105.0,
-100.0,-70.3,-105.0,
-100.0,-71.0,-104.75,
-97.5,-73.5,-98.05,
-97.0,-71.5,-99.5,
-97.0,-70.0,-99.0,
-97.7,-71.7,-98.2,
-104.0,-71.5,-97.0,
-104.0,-75.5,-97.0,
-104.0,-74.2,-97.0,
-98.7,-74.6,-97.4,
-95.4,-74.2,-95.0,
-97.0,-71.0,-95.5,
-97.0,-70.9,-98.1,
-97.0,-73.0,-103.0,
-97.0,-74.7,-102.9,
-97.0,-74.3,-102.0,
-97.0,-74.8,-102.0,
-97.0,-75.0,-102.0,
-97.3,-73.3,-102.0,
-102.7,-75.7,-98.0,
-98.9,-73.9,-95.3,
-94.0,-70.0,-99.3,
-94.9,-67.3,-98.2,
-96.9,-66.0,-92.4,
-94.0,-71.4,-92.0,
-94.0,-77.9,-92.0,
-94.0,-72.0,-92.0,
-94.0,-76.1,-92.0,
-94.0,-73.5,-92.0,
-94.0,-69.3,-92.0,
-94.0,-73.6,-92.0,
-94.0,-70.3,-92.0,
-94.0,-74.7,-92.0,
-94.0,-71.3,-92.0,
-94.0,-68.5,-92.0,
-94.0,-66.1,-101.0,
-94.0,-71.8,-102.0,
-94.0,-68.8,-102.0,
-94.0,-72.2,-102.0,
-94.0,-72.0,-102.0,
-94.0,-66.15,-100.6,
-94.0,-70.55,-100.2,
-100.8,-69.9,-95.65,
-98.0,-71.9,-95.4,
-98.0,-71.8,-94.5,
-98.65,-74.15,-92.95,
-95.3,-84.7,-86.6,
-94.4,-77.05,-96.55,
-87.65,-80.35,-83.9,
-90.85,-72.35,-90.0,
-85.8,-73.2,-84.2,
-77.45,-87.65,-77.2,
-78.5,-91.7,-78.65,
-72.65,-93.0,-80.65,
-76.55,-93.0,-79.45,
-69.8,-93.0,-76.45,
-59.9,-93.0,-92.55,
-67.15,-93.0,-100.0,
-70.5,-93.0,-100.0,
-69.1,-93.0,-100.0,
-72.95,-93.0,-100.0,
-74.6,-93.0,-100.0,
-76.9,-93.0,-100.0,
-73.9,-93.0,-100.0,
-73.55,-93.0,-100.0,
-74.4,-93.0,-100.0,
-70.55,-93.0,-100.0,
-70.55,-93.0,-100.0,
-71.95,-93.0,-100.0,
-72.65,-93.0,-100.0,
-72.5,-93.0,-100.0,
-70.25,-93.0,-100.0,
-68.75,-93.0,-100.0,
-70.05,-93.0,-100.0,
-74.25,-93.0,-100.0,
-70.0,-93.0,-100.0,
-69.75,-93.0,-100.0,
-69.9,-93.0,-100.0,
-72.45,-93.0,-100.0,
-73.55,-93.0,-100.0,
-76.65,-93.0,-100.0,
-73.9,-93.0,-100.0,
-74.5,-93.0,-100.0,
-70.45,-93.0,-100.0,
-64.1,-93.0,-100.0,
-67.25,-93.0,-100.0,
-66.75,-93.0,-100.0,
-64.4,-93.0,-100.0,
-67.8,-93.0,-100.0,
-70.6,-93.0,-100.0,
-63.6,-93.0,-100.0,
-60.75,-93.0,-100.3,
-65.4,-93.0,-102.0,
-73.4,-93.0,-102.0,
-66.65,-93.0,-102.0,
-64.6,-93.0,-102.0,
-62.5,-93.0,-102.0,
-64.4,-93.0,-102.0,
-64.65,-93.0,-101.6,
-70.15,-93.0,-102.0,
-72.6,-93.0,-102.0,
-72.4,-93.0,-102.0,
-71.55,-93.0,-102.0,
-67.0,-93.0,-102.0,
-63.6,-93.0,-102.0,
-63.8,-93.0,-102.0,
-67.6,-93.0,-102.0,
-76.2,-93.0,-102.0,
-74.5,-93.0,-102.0,
-74.7,-93.0,-102.0,
-69.75,-93.0,-102.0,
-69.7,-93.0,-102.0,
-70.8,-93.0,-100.4,
-65.2,-93.0,-102.0,
-68.9,-93.0,-102.0,
-77.05,-93.0,-102.0,
-67.55,-93.0,-102.0,
-61.6,-93.0,-97.5,
-63.55,-93.0,-99.8,
-70.7,-93.0,-100.0,
-71.0,-93.0,-100.0,
-61.55,-93.0,-100.0,
-67.15,-93.0,-100.0,
-67.3,-93.0,-100.0,
-64.85,-93.0,-99.3,
-68.5,-93.0,-98.0,
-68.5,-93.0,-98.0,
-66.4,-93.0,-98.0,
-65.0,-93.0,-98.0,
-63.4,-93.0,-98.0,
-64.8,-93.0,-98.0,
-65.0,-93.0,-98.0,
-71.8,-93.0,-97.4,
-72.0,-93.0,-97.0,
-68.6,-93.0,-97.0,
-71.2,-93.0,-97.0,
-71.0,-93.0,-97.0,
-73.2,-93.0,-97.0,
-68.8,-93.0,-97.0,
-70.0,-93.0,-97.0,
-68.0,-93.0,-97.0,
-68.0,-93.0,-97.0,
-69.2,-93.0,-97.0,
-69.2,-93.0,-97.0,
-71.4,-93.0,-97.0,
-68.6,-93.0,-97.0,
-69.2,-93.0,-97.0,
-69.4,-93.0,-97.0,
-72.4,-93.0,-97.0,
-71.0,-93.0,-97.0,
-70.4,-93.0,-97.0,
-68.0,-93.0,-97.0,
-67.2,-93.0,-97.0,
-72.0,-93.0,-97.0,
-72.4,-93.0,-97.0,
-70.4,-93.0,-97.0,
-70.6,-93.0,-97.0,
-70.4,-93.0,-97.0,
-73.6,-93.0,-97.0,
-71.8,-93.0,-97.0,
-73.2,-93.0,-97.0,
-73.2,-93.0,-97.0,
-71.85,-93.0,-97.0,
-64.95,-93.0,-97.0,
-67.55,-93.0,-97.0,
-69.9,-93.0,-97.0,
-69.25,-93.0,-97.0,
-68.2,-93.0,-97.0,
-68.4,-93.0,-97.0,
-69.35,-93.0,-97.0,
-71.0,-93.0,-97.0,
-70.4,-93.0,-97.0,
-70.5,-93.0,-97.0,
-70.5,-93.0,-97.0,
-70.45,-93.0,-97.0,
-72.25,-93.0,-97.0,
-71.8,-93.0,-97.0,
-65.9,-93.0,-97.0,
-61.35,-93.0,-94.4,
-59.9,-93.0,-93.0,
-68.75,-93.0,-93.0,
-70.7,-93.0,-93.0,
-69.3,-93.0,-93.0,
-71.05,-93.0,-93.0,
-65.65,-93.0,-93.0,
-69.15,-93.0,-93.0,
-67.1,-93.0,-93.0,
-68.45,-93.0,-93.0,
-71.1,-93.0,-93.0,
-73.25,-93.0,-93.0,
-71.65,-93.0,-93.0,
-68.15,-93.0,-93.0,
-66.7,-93.0,-93.0,
-66.3,-93.0,-93.0,
-59.05,-93.0,-92.85,
-63.45,-93.0,-102.0,
-71.75,-93.0,-102.0,
-70.6,-93.0,-102.0,
-65.15,-93.0,-102.0,
-67.6,-93.0,-102.0,
-67.15,-93.0,-102.0,
-69.65,-93.0,-102.0,
-59.9,-93.0,-102.0,
-63.0,-93.0,-102.0,
-69.55,-93.0,-102.0,
-71.85,-93.0,-102.0,
-70.1,-93.0,-102.0,
-70.0,-93.0,-102.0,
-68.8,-93.0,-102.0,
-68.7,-93.0,-102.0,
-69.4,-93.0,-102.0,
-67.8,-93.0,-102.0,
-70.9,-93.0,-102.0,
-74.9,-93.0,-102.0,
-71.3,-93.0,-102.0,
-70.6,-93.0,-102.0,
-69.9,-93.0,-102.0,
-71.0,-93.0,-102.0,
-70.8,-93.0,-102.0,
-71.6,-93.0,-102.0,
-70.5,-97.5,-102.0,
-69.0,-102.0,-102.0,
-68.6,-102.0,-102.0,
-70.6,-102.0,-101.6,
-58.9,-102.0,-102.0,
-57.3,-102.0,-99.1,
-61.4,-102.0,-95.7,
-64.0,-102.0,-98.4,
-71.5,-102.0,-102.0,
-70.1,-102.0,-102.0,
-71.5,-102.0,-102.0,
-71.5,-102.0,-102.0,
-71.7,-103.0,-102.0,
-71.2,-104.0,-102.0,
-72.0,-104.0,-102.0,
-69.1,-104.0,-102.0,
-69.2,-104.0,-102.0,
-70.7,-104.0,-102.0,
-73.8,-104.0,-102.0,
-70.7,-104.0,-102.0,
-72.0,-104.0,-102.0,
-68.5,-104.0,-102.0,
-69.6,-104.0,-102.0,
-68.3,-104.0,-102.0,
-67.5,-104.0,-102.0,
-69.4,-104.0,-102.0,
-67.5,-104.0,-102.0,
-66.9,-104.0,-102.0,
-66.8,-104.0,-102.0,
-68.8,-104.0,-102.0,
-67.3,-104.0,-102.0,
-68.3,-104.0,-102.0,
-67.6,-104.0,-102.0,
-67.5,-104.0,-102.0,
-68.6,-104.0,-102.0,
-67.1,-104.0,-102.0,
-68.5,-104.0,-102.0,
-72.2,-104.0,-102.0,
-68.9,-104.0,-102.0,
-69.4,-104.0,-102.0,
-69.8,-104.0,-102.0,
-74.1,-104.0,-102.0,
-65.5,-104.0,-102.0,
-63.0,-104.0,-102.0,
-69.6,-104.0,-102.0,
-66.8,-104.0,-102.0,
-66.6,-104.0,-102.0,
-68.1,-104.0,-102.0,
-66.0,-104.0,-102.0,
-69.0,-104.0,-102.0,
-68.4,-104.0,-102.0,
-66.7,-104.0,-102.0,
-68.5,-104.0,-102.0,
-67.1,-104.0,-102.0,
-74.3,-104.0,-102.0,
-73.8,-104.0,-102.0,
-70.4,-104.0,-102.0,
-72.6,-104.0,-102.0,
-70.0,-104.0,-101.4,
-71.2,-104.0,-100.0,
-71.8,-104.0,-100.0,
-71.0,-104.0,-100.0,
-69.5,-104.0,-100.0,
-70.7,-104.0,-100.0,
-71.6,-80.7,-100.0,
-73.5,-70.8,-100.0,
-72.6,-72.2,-100.0,
-66.4,-73.6,-100.0,
-71.1,-89.0,-82.4,
-70.8,-105.0,-79.0,
-65.8,-105.0,-96.0,
-66.7,-105.0,-96.0,
-69.9,-105.0,-96.0,
-72.7,-105.0,-96.0,
-69.5,-105.0,-92.8,
-70.9,-105.0,-83.8,
-81.2,-102.2,-79.3,
-91.3,-100.6,-76.0,
-86.0,-99.2,-78.1,
-86.0,-93.2,-77.0,
-89.3,-98.2,-80.8,
-90.9,-87.0,-83.5,
-93.15,-75.4,-92.6,
-91.7,-70.15,-94.9,
-94.0,-66.5,-93.4,
-94.0,-71.55,-98.1,
-94.0,-75.9,-100.4,
-94.0,-75.3,-90.45,
-93.65,-73.05,-86.1,
-94.45,-73.45,-83.85,
-96.1,-72.75,-80.1,
-97.05,-73.05,-90.2,
-97.0,-72.85,-94.85,
-97.0,-75.95,-89.55,
-97.0,-70.4,-95.45,
-99.0,-74.4,-92.3,
-101.7,-72.9,-90.6,
-98.2,-69.4,-99.0,
-104.0,-69.0,-99.0,
-104.0,-68.8,-99.0,
-104.0,-69.4,-99.0,
-104.0,-75.2,-99.0,
-104.0,-72.6,-99.0,
-104.0,-66.0,-97.0,
-104.0,-66.6,-98.4,
-104.0,-66.4,-98.6,
-104.0,-66.8,-100.0,
-104.0,-66.4,-99.0,
-104.0,-67.6,-100.6,
-104.0,-69.8,-101.8,
-104.0,-69.6,-101.0,
-104.0,-69.8,-101.0,
-104.0,-70.0,-101.0,
-104.0,-72.8,-101.0,
-104.0,-71.4,-101.0,
-104.0,-70.0,-100.2,
-104.0,-65.4,-100.0,
-104.0,-69.2,-100.0,
-101.8,-71.2,-97.2,
-101.0,-71.2,-104.0,
-101.0,-67.6,-104.0,
-101.0,-68.8,-104.0,
-101.0,-68.2,-104.0,
-101.0,-66.4,-87.0,
-100.8,-69.4,-85.8,
-95.4,-69.4,-85.4,
-93.0,-68.6,-98.0,
-93.0,-66.8,-100.6,
-93.0,-70.0,-100.0,
-93.0,-70.4,-100.0,
-93.0,-68.0,-100.0,
-93.0,-70.0,-100.0,
-95.0,-68.6,-96.8,
-97.4,-70.8,-94.0,
-94.6,-71.6,-95.8,
-93.0,-67.2,-91.4,
-100.2,-71.8,-100.0,
-102.0,-70.4,-100.0,
-102.0,-69.6,-100.0,
-102.0,-70.0,-100.0,
-102.0,-72.4,-100.0,
-102.0,-71.8,-100.0,
-102.0,-73.0,-100.0,
-102.0,-69.8,-100.0,
-102.0,-73.0,-99.2,
-102.0,-71.2,-100.0,
-102.0,-72.2,-100.0,
-102.0,-71.8,-100.0,
-102.0,-70.6,-100.0,
-102.0,-72.0,-100.0,
-102.0,-70.4,-100.0,
-102.0,-71.4,-100.0,
-102.0,-74.2,-100.0,
-102.0,-74.2,-100.0,
-102.0,-74.0,-100.0,
-102.0,-72.8,-100.0,
-102.0,-73.4,-100.0,
-102.0,-74.2,-100.0,
-102.0,-71.0,-100.0,
-102.0,-69.6,-100.0,
-102.0,-73.2,-100.2,
-102.0,-72.2,-101.0,
-102.0,-68.6,-101.0,
-102.0,-70.8,-101.0,
-102.0,-72.6,-101.0,
-102.0,-71.8,-98.6,
-102.0,-70.6,-98.0,
-102.0,-76.4,-98.0,
-102.0,-75.8,-98.0,
-102.0,-72.2,-98.0,
-102.0,-72.6,-98.0,
-102.0,-73.4,-98.0,
-102.0,-75.0,-98.0,
-102.0,-71.0,-98.0,
-102.6,-73.0,-99.0,
-104.0,-68.8,-96.8,
-102.4,-69.0,-91.6,
-93.0,-67.4,-86.2,
-93.0,-68.4,-88.0,
-93.0,-67.6,-87.4,
-93.0,-71.4,-93.8,
-93.0,-70.2,-96.8,
-93.0,-72.8,-98.0,
-93.0,-70.4,-98.0,
-93.0,-75.6,-98.0,
-93.0,-72.4,-98.0,
-93.0,-79.6,-98.0,
-93.0,-74.6,-98.0,
-93.0,-77.2,-98.0,
-93.0,-68.4,-98.0,
-93.0,-70.4,-98.0,
-93.0,-75.0,-98.0,
-93.0,-79.0,-98.0,
-93.0,-71.2,-98.0,
-93.0,-71.6,-98.0,
-93.0,-73.2,-98.0,
-93.0,-69.8,-98.0,
-93.0,-68.4,-98.0,
-93.0,-72.8,-98.0,
-93.0,-73.0,-98.0,
-93.0,-75.2,-98.0,
-93.0,-70.6,-98.0,
-93.0,-69.6,-97.2,
-93.0,-65.8,-97.0,
-93.0,-71.0,-97.0,
-94.6,-69.8,-95.2,
-93.6,-71.2,-102.4,
-93.0,-69.6,-100.0,
-94.6,-71.2,-97.4,
-95.0,-74.2,-96.0,
-95.0,-74.0,-96.0,
-95.0,-72.4,-101.6,
-95.0,-77.6,-103.0,
-93.4,-75.2,-98.2,
-95.2,-72.4,-96.4,
-97.0,-74.4,-97.6,
-97.0,-73.4,-97.4,
-97.0,-72.0,-97.0,
-99.0,-70.6,-96.2,
-97.0,-68.0,-94.0,
-98.0,-68.4,-94.0,
-101.0,-68.4,-94.0,
-101.0,-71.2,-94.0,
-101.0,-71.2,-94.0,
-101.0,-71.4,-94.0,
-102.2,-70.8,-94.0,
-104.0,-71.4,-94.0,
-104.0,-71.0,-94.0,
-99.6,-68.2,-94.0,
-98.4,-68.0,-94.0,
-99.6,-67.8,-94.0,
-99.8,-72.2,-94.0,
-102.8,-73.6,-98.8,
-103.0,-74.2,-98.2,
-102.6,-73.0,-95.8,
-101.0,-74.0,-97.2,
-100.2,-73.0,-96.6,
-98.8,-70.2,-93.4,
-100.6,-70.0,-95.0,
-97.0,-69.6,-94.8,
-97.0,-68.6,-93.6,
-97.0,-69.2,-95.2,
-100.0,-70.6,-94.8,
-101.4,-70.2,-98.4,
-100.95,-70.9,-101.4,
-100.9,-70.5,-99.7,
-100.8,-71.05,-99.0,
-101.95,-70.6,-99.0,
-99.95,-70.2,-96.95,
-98.25,-70.75,-98.0,
-100.25,-70.25,-95.45,
-99.95,-71.2,-94.6,
-99.5,-72.6,-98.15,
-101.0,-75.6,-102.0,
-101.0,-72.15,-98.75,
-101.0,-67.25,-99.25,
-101.0,-64.35,-102.0,
-101.0,-75.0,-102.0,
-101.0,-71.45,-97.9,
-101.0,-71.2,-96.0,
-101.0,-74.35,-96.0,
-101.0,-73.0,-96.0,
-101.0,-73.55,-96.0,
-101.0,-73.25,-96.0,
-101.0,-73.6,-96.0,
-101.0,-73.35,-96.0,
-101.0,-73.25,-96.0,
-101.0,-72.75,-96.0,
-101.0,-73.0,-96.0,
-101.0,-71.05,-96.0,
-101.0,-69.9,-96.0,
-101.0,-72.4,-100.25,
-101.0,-70.3,-101.0,
-101.0,-70.0,-101.0,
-101.0,-70.0,-101.0,
-101.0,-70.0,-101.0,
-101.0,-69.75,-101.0,
-101.0,-71.0,-101.0,
-101.0,-70.95,-101.0,
-101.0,-67.95,-100.9,
-101.0,-72.55,-99.0,
-101.0,-75.8,-99.0,
-101.0,-73.6,-99.0,
-101.0,-72.4,-99.75,
-101.0,-73.9,-102.0,
-101.0,-73.0,-102.0,
-101.0,-68.8,-102.0,
-101.0,-68.0,-102.0,
-101.0,-67.5,-102.0,
-101.0,-69.3,-102.0,
-101.0,-71.2,-102.0,
-101.0,-69.7,-102.0,
-101.0,-68.7,-102.0,
-101.0,-68.4,-102.0,
-101.0,-67.7,-102.0,
-101.0,-70.2,-102.0,
-101.0,-73.0,-102.0,
-101.0,-72.0,-102.0,
-101.0,-73.1,-102.0,
-101.0,-72.7,-102.0,
-100.5,-70.3,-102.0,
-96.0,-66.9,-100.2,
-96.0,-72.9,-100.0,
-96.0,-70.0,-101.5,
-96.0,-65.7,-104.9,
-98.3,-71.6,-96.2,
-96.5,-72.5,-90.4,
-100.3,-70.2,-95.4,
-101.0,-67.0,-92.6,
-101.0,-70.7,-88.9,
-99.4,-79.7,-88.6,
-99.0,-85.2,-90.3,
-99.0,-86.7,-92.8,
-99.0,-77.3,-90.8,
-97.1,-74.8,-92.5,
-87.9,-77.9,-87.1,
-72.8,-85.6,-69.4,
-72.2,-86.9,-70.4,
-73.4,-99.5,-71.8,
-71.3,-99.0,-77.1,
-67.3,-99.0,-78.8,
-67.2,-99.0,-76.1,
-68.7,-99.0,-77.0,
-67.5,-99.0,-79.2,
-68.4,-99.0,-86.8,
-63.6,-99.0,-89.0,
