Kitchen_AP,Lounge_AP,Upstairs_AP,Study_AP
-97.6,-76.4,-98.0,
-96.6,-74.7,-98.0,
-92.3,-76.7,-99.8,
-92.0,-74.0,-98.6,
-92.0,-69.4,-101.8,
-92.0,-71.0,-95.3,
-92.0,-67.7,-97.0,
-92.0,-70.9,-97.0,
-92.0,-70.7,-97.3,
-92.0,-70.4,-100.0,
-92.0,-72.9,-100.0,
-92.0,-75.4,-100.0,
-92.0,-76.8,-100.0,
-92.0,-75.7,-100.0,
-92.0,-73.8,-100.0,
-92.0,-76.3,-100.0,
-92.0,-72.3,-100.0,
-92.0,-70.4,-100.0,
-92.0,-73.6,-100.0,
-92.0,-68.9,-100.0,
-92.0,-71.0,-100.0,
-92.0,-71.6,-100.0,
-92.0,-70.6,-100.0,
-92.0,-68.8,-100.0,
-92.0,-67.2,-100.0,
-92.0,-68.3,-100.0,
-92.0,-67.2,-100.0,
-92.0,-68.8,-100.0,
-92.0,-68.3,-100.0,
-92.0,-71.3,-100.0,
-92.0,-68.9,-100.0,
-92.0,-80.1,-100.0,
-92.0,-79.4,-100.0,
-92.0,-71.3,-101.4,
-92.0,-70.7,-102.0,
-92.0,-71.3,-102.0,
-92.0,-69.1,-102.0,
-92.0,-78.4,-102.0,
-92.0,-71.4,-102.0,
-92.0,-74.3,-102.0,
-92.0,-74.0,-102.0,
-92.0,-74.6,-102.0,
-92.0,-73.4,-102.0,
-92.0,-69.3,-102.0,
-92.0,-69.7,-102.0,
-92.0,-70.4,-102.0,
-92.0,-70.0,-102.0,
-92.0,-70.0,-102.0,
-92.0,-70.0,-102.0,
-92.0,-68.5,-100.2,
-92.0,-70.5,-100.0,
-92.0,-66.9,-100.0,
-92.0,-68.5,-100.0,
-92.0,-67.6,-100.0,
-92.0,-68.9,-100.0,
-92.0,-75.6,-102.1,
-92.0,-73.3,-103.0,
-92.0,-75.7,-103.0,
-92.0,-75.8,-103.0,
-92.0,-69.8,-103.0,
-92.0,-70.9,-103.0,
-92.0,-70.5,-103.0,
-92.0,-70.3,-103.0,
-92.0,-72.0,-103.0,
-92.0,-70.6,-103.0,
-92.0,-71.4,-103.0,
-92.0,-73.0,-103.0,
-92.0,-72.1,-103.0,
-92.0,-69.8,-103.0,
-92.0,-69.8,-103.0,
-92.0,-68.6,-103.0,
-92.0,-70.7,-103.0,
-92.0,-70.1,-103.0,
-92.0,-71.5,-103.0,
-92.0,-73.5,-103.0,
-92.0,-72.3,-103.0,
-92.0,-69.2,-103.0,
-92.0,-72.0,-102.3,
-92.0,-72.6,-102.0,
-92.0,-70.7,-102.0,
-92.0,-70.3,-102.0,
-92.0,-68.7,-102.0,
-92.0,-69.8,-102.0,
-92.0,-67.5,-102.0,
-92.0,-67.8,-102.0,
-92.0,-68.3,-102.0,
-92.0,-69.4,-102.0,
-92.0,-71.6,-102.0,
-92.0,-71.0,-102.0,
-92.0,-69.9,-102.0,
-92.0,-69.9,-102.0,
-92.0,-69.6,-102.0,
-92.0,-70.9,-102.0,
-92.0,-73.8,-102.0,
-92.0,-74.0,-102.0,
-92.0,-73.9,-102.0,
-92.0,-73.2,-102.0,
-92.0,-69.1,-102.0,
-92.0,-68.0,-102.0,
-92.0,-68.0,-102.0,
-92.0,-70.1,-102.0,
-92.0,-73.4,-102.0,
-92.0,-74.7,-102.0,
-92.0,-70.6,-102.0,
-92.0,-68.2,-102.0,
-92.0,-64.7,-102.0,
-92.0,-65.2,-102.0,
-92.0,-66.7,-102.0,
-92.0,-67.0,-101.9,
-92.0,-73.2,-101.0,
-92.0,-69.2,-101.0,
-92.0,-69.1,-101.0,
-92.0,-70.7,-101.0,
-92.0,-70.5,-101.0,
-92.0,-71.3,-101.0,
-92.0,-72.1,-101.0,
-92.0,-68.0,-101.0,
-92.0,-68.7,-101.0,
-92.0,-69.0,-101.0,
-92.0,-69.1,-101.0,
-92.0,-71.3,-101.0,
-92.0,-73.8,-101.0,
-92.0,-72.4,-101.0,
-92.0,-72.0,-101.0,
-92.0,-71.9,-101.0,
-92.0,-72.2,-101.0,
-92.0,-68.6,-101.0,
-92.0,-72.0,-101.0,
-92.0,-75.0,-101.0,
-92.0,-70.8,-101.0,
-92.0,-68.5,-101.0,
-92.0,-72.4,-101.0,
-92.0,-69.7,-101.0,
-92.0,-76.1,-101.0,
-92.0,-74.4,-101.0,
-92.0,-73.8,-101.0,
-92.0,-70.4,-101.0,
-92.0,-70.4,-101.0,
-92.0,-71.8,-101.0,
-92.0,-72.0,-101.0,
-92.0,-69.5,-101.0,
-92.0,-70.9,-101.0,
-92.0,-70.8,-101.0,
-92.0,-72.3,-101.0,
-92.0,-71.8,-101.0,
-92.0,-72.5,-101.0,
-92.0,-72.3,-101.0,
-92.0,-72.4,-101.0,
-92.0,-71.9,-101.0,
-92.0,-70.4,-101.0,
-92.0,-70.2,-101.0,
-92.0,-71.1,-101.0,
-92.0,-70.6,-101.0,
-92.0,-75.0,-101.0,
-92.0,-75.1,-101.0,
-92.0,-75.6,-101.0,
-92.0,-75.5,-101.0,
-92.0,-73.3,-101.0,
-92.0,-70.0,-101.0,
-92.0,-69.2,-101.0,
-92.0,-66.6,-101.0,
-92.0,-66.0,-101.0,
-92.0,-66.7,-101.0,
-92.0,-66.9,-101.0,
-92.0,-69.6,-101.0,
-92.0,-72.7,-101.0,
-92.0,-69.7,-101.0,
-92.0,-67.6,-101.0,
-92.0,-67.4,-101.0,
-92.0,-71.3,-101.0,
-92.0,-72.3,-101.0,
-92.0,-75.7,-101.0,
-92.0,-70.4,-101.0,
-92.0,-75.6,-101.0,
-92.0,-77.8,-101.0,
-92.0,-80.7,-101.0,
-92.0,-76.4,-101.0,
-92.0,-75.7,-101.0,
-92.0,-74.1,-101.0,
-92.0,-76.8,-101.0,
-92.0,-72.9,-101.0,
-92.0,-70.7,-101.0,
-92.0,-70.7,-101.0,
-94.1,-73.3,-101.0,
-99.0,-70.5,-101.0,
-99.0,-73.6,-101.0,
-99.0,-68.2,-101.0,
-99.0,-68.7,-101.0,
-99.0,-71.1,-101.0,
-99.0,-69.0,-101.0,
-99.0,-69.8,-101.0,
-99.0,-70.8,-101.0,
-99.0,-69.2,-101.0,
-99.0,-71.6,-101.0,
-100.0,-68.4,-102.4,
-101.0,-63.8,-103.0,
-101.0,-69.1,-103.0,
-101.0,-70.9,-100.1,
-101.0,-79.1,-98.0,
-101.0,-70.3,-98.0,
-101.0,-73.2,-98.0,
-101.0,-71.2,-98.0,
-101.0,-73.6,-98.0,
-101.0,-75.7,-98.0,
-101.0,-76.3,-98.0,
-101.0,-76.1,-98.0,
-101.0,-76.6,-98.0,
-101.0,-71.6,-98.0,
-101.0,-70.1,-98.0,
-101.0,-71.4,-98.0,
-101.0,-71.9,-98.0,
-101.0,-72.0,-98.0,
-101.0,-70.0,-98.0,
-101.0,-67.4,-98.0,
-101.0,-70.1,-98.0,
-101.0,-69.3,-98.0,
-101.0,-66.1,-98.0,
-101.0,-68.2,-98.0,
-101.0,-68.7,-98.6,
-101.0,-75.4,-100.0,
-101.0,-68.9,-100.0,
-101.0,-70.8,-100.0,
-101.0,-74.8,-100.0,
-101.0,-76.3,-100.0,
-101.0,-77.5,-100.0,
-101.0,-73.9,-100.0,
-101.0,-71.5,-100.0,
-101.0,-71.4,-100.0,
-101.0,-71.4,-100.0,
-101.0,-71.7,-100.0,
-101.0,-70.6,-100.0,
-101.0,-72.55,-100.0,
-101.0,-73.15,-100.0,
-101.0,-74.0,-100.0,
-101.0,-72.5,-100.0,
-101.0,-72.85,-100.0,
-101.0,-69.2,-100.0,
-101.0,-66.7,-100.0,
-101.0,-68.8,-100.0,
-101.0,-71.45,-100.0,
-101.0,-72.45,-100.0,
-101.0,-75.55,-100.0,
-101.0,-70.15,-100.0,
-101.0,-70.75,-100.0,
-101.0,-69.25,-100.0,
-101.0,-71.4,-100.0,
-101.0,-75.4,-100.0,
-101.0,-71.55,-100.0,
-102.05,-71.5,-100.0,
-104.0,-70.6,-99.4,
-104.0,-72.95,-96.0,
-104.0,-74.3,-96.0,
-104.0,-68.8,-96.0,
-104.0,-71.4,-96.0,
-104.0,-70.95,-96.0,
-104.0,-72.0,-96.0,
-104.0,-71.8,-96.0,
-104.0,-75.8,-96.0,
-104.0,-74.35,-96.0,
-104.0,-73.0,-96.0,
-104.0,-73.35,-96.0,
-104.0,-73.4,-96.0,
-104.0,-76.2,-96.0,
-104.0,-74.15,-96.0,
-104.0,-71.85,-96.0,
-104.0,-74.7,-96.0,
-104.0,-75.85,-96.0,
-104.0,-75.95,-96.0,
-104.0,-75.85,-96.0,
-104.0,-69.55,-96.0,
-104.0,-70.35,-96.0,
-104.0,-70.9,-96.0,
-104.0,-73.45,-96.0,
-104.0,-73.05,-96.0,
-104.0,-70.5,-96.0,
-104.0,-70.2,-96.0,
-104.0,-74.2,-96.0,
-104.0,-72.3,-96.0,
-104.0,-69.75,-96.0,
-104.0,-72.35,-96.0,
-104.0,-72.45,-96.0,
-104.0,-72.2,-96.0,
-104.0,-67.65,-97.2,
-104.0,-67.4,-101.7,
-104.35,-72.6,-94.95,
-104.7,-69.9,-93.15,
-97.6,-80.4,-91.95,
-83.5,-86.4,-80.15,
-76.4,-77.3,-73.95,
-73.25,-88.05,-73.25,
-79.65,-96.55,-75.55,
-72.1,-99.85,-78.3,
-73.65,-100.0,-82.4,
-70.45,-100.0,-77.25,
-66.65,-100.0,-96.5,
-70.7,-101.65,-96.3,
-72.2,-103.0,-92.0,
-73.15,-103.0,-92.0,
-69.65,-103.0,-92.0,
-71.85,-103.0,-92.0,
-69.8,-103.0,-92.0,
-63.95,-103.0,-92.0,
-59.45,-103.0,-98.45,
-67.3,-103.0,-99.0,
-69.4,-103.0,-99.0,
-69.35,-103.0,-99.0,
-65.65,-103.0,-99.0,
-60.4,-103.0,-99.0,
-62.4,-103.0,-99.0,
-70.05,-103.0,-99.0,
-72.8,-103.0,-99.0,
-68.75,-103.0,-99.0,
-71.35,-103.0,-99.0,
-70.95,-103.0,-99.0,
-62.4,-103.0,-99.0,
-62.95,-103.0,-99.0,
-67.1,-103.0,-99.0,
-65.35,-103.0,-99.0,
-68.8,-103.0,-99.0,
-71.3,-103.0,-99.0,
-70.6,-103.0,-99.0,
-69.8,-103.0,-98.45,
-71.75,-103.0,-98.0,
-73.05,-103.0,-98.0,
-71.25,-103.0,-98.0,
-71.45,-103.0,-98.0,
-74.45,-103.0,-98.0,
-73.75,-103.0,-98.0,
-73.3,-103.0,-98.0,
-73.5,-103.0,-98.0,
-73.5,-103.0,-98.0,
-71.85,-103.0,-98.0,
-71.25,-103.0,-98.0,
-69.7,-103.0,-98.0,
-61.25,-103.0,-98.0,
-60.65,-103.0,-98.0,
-60.55,-103.0,-98.0,
-64.45,-103.0,-97.85,
-61.75,-103.0,-95.5,
-60.85,-103.0,-95.0,
-59.8,-103.0,-95.0,
-61.45,-103.0,-95.0,
-61.55,-103.0,-95.0,
-61.7,-103.0,-95.0,
-59.65,-103.0,-95.0,
-62.85,-103.0,-95.0,
-69.3,-103.0,-95.0,
-69.5,-103.0,-95.0,
-72.15,-103.0,-95.0,
-75.15,-103.0,-95.0,
-78.05,-103.0,-95.0,
-81.5,-103.0,-95.0,
-77.85,-103.0,-95.0,
-82.95,-103.0,-95.0,
-73.15,-103.0,-95.0,
-78.8,-103.0,-95.0,
-75.65,-103.0,-95.0,
-82.25,-103.0,-95.0,
-72.1,-103.0,-95.0,
-70.3,-103.0,-95.0,
-67.25,-103.0,-95.0,
-67.65,-103.0,-95.0,
-72.75,-103.0,-95.0,
-72.7,-103.0,-95.0,
-76.3,-103.0,-95.0,
-71.1,-103.0,-95.0,
-72.35,-103.0,-95.0,
-74.75,-103.0,-95.0,
-71.35,-103.0,-95.0,
-69.45,-103.0,-95.0,
-71.35,-103.0,-95.0,
-71.7,-103.0,-95.0,
-71.75,-103.0,-95.0,
-71.25,-103.0,-95.0,
-70.4,-103.0,-95.0,
-72.45,-103.0,-95.0,
-77.4,-103.0,-95.0,
-86.55,-103.0,-95.0,
-87.65,-103.0,-95.0,
-82.25,-103.0,-95.0,
-81.85,-103.0,-95.0,
-77.6,-103.0,-95.0,
-80.55,-103.0,-95.0,
-81.45,-103.0,-95.0,
-78.75,-103.0,-95.0,
-86.15,-103.0,-95.0,
-84.35,-103.0,-95.0,
-86.75,-103.0,-95.0,
-82.75,-103.0,-95.0,
-78.1,-103.0,-95.0,
-64.0,-103.0,-96.05,
-64.8,-103.0,-98.0,
-65.15,-103.0,-98.0,
-74.55,-103.0,-98.0,
-72.1,-103.0,-98.0,
-73.9,-103.0,-98.0,
-64.3,-103.0,-98.0,
-62.85,-103.0,-98.0,
-64.85,-103.0,-98.0,
-69.45,-103.0,-98.75,
-71.65,-103.0,-102.35,
-72.55,-103.0,-104.0,
-74.4,-103.0,-104.0,
-75.8,-103.0,-104.0,
-76.25,-103.0,-104.0,
-68.9,-103.0,-104.0,
-61.45,-103.0,-104.0,
-64.75,-103.0,-104.0,
-61.45,-103.0,-104.0,
-59.0,-103.0,-104.0,
-66.1,-103.0,-104.0,
-71.4,-103.0,-104.0,
-72.25,-103.0,-104.0,
-74.45,-103.0,-104.0,
-74.65,-103.0,-104.0,
-72.55,-103.0,-104.0,
-73.15,-103.0,-104.0,
-72.25,-103.0,-104.0,
-74.1,-103.0,-104.0,
-70.55,-103.7,-104.0,
-69.6,-105.0,-104.0,
-71.0,-105.0,-104.0,
-70.75,-105.0,-104.0,
-70.4,-105.0,-104.0,
-68.5,-105.0,-104.0,
-69.55,-105.0,-104.0,
-72.1,-105.0,-104.0,
-71.5,-105.0,-104.0,
-73.3,-105.0,-104.0,
-70.0,-105.0,-104.0,
-68.35,-105.0,-104.0,
-70.55,-105.0,-104.0,
-65.8,-105.0,-104.0,
-63.85,-105.0,-101.9,
-63.1,-105.0,-98.0,
-57.6,-105.0,-98.0,
-61.8,-105.0,-98.0,
-67.35,-105.0,-98.0,
-70.9,-105.0,-98.0,
-71.75,-105.0,-98.0,
-69.45,-105.0,-98.0,
-68.75,-105.0,-98.0,
-71.05,-105.0,-98.0,
-73.05,-105.0,-98.0,
-72.45,-105.0,-98.0,
-73.0,-105.0,-98.0,
-72.6,-105.0,-98.0,
-67.35,-105.0,-98.0,
-66.3,-105.0,-98.0,
-68.1,-105.0,-98.0,
-68.4,-105.0,-98.0,
-73.65,-105.0,-98.0,
-74.25,-105.0,-98.0,
-73.1,-105.0,-98.0,
-75.8,-105.0,-98.0,
-75.4,-105.0,-98.0,
-74.8,-105.0,-98.0,
-72.85,-105.0,-98.0,
-71.15,-105.0,-98.0,
-70.25,-105.0,-98.0,
-71.85,-105.0,-98.0,
-71.95,-105.0,-98.0,
-70.5,-105.0,-98.0,
-72.3,-105.0,-98.0,
-66.3,-105.0,-98.0,
-64.25,-105.0,-98.0,
-64.55,-105.0,-98.0,
-68.65,-105.0,-98.0,
-69.65,-105.0,-98.0,
-66.85,-105.0,-97.6,
-70.6,-105.0,-100.2,
-69.4,-105.0,-102.0,
-62.45,-105.0,-96.75,
-62.2,-105.0,-98.3,
-67.35,-105.0,-97.9,
-69.7,-105.0,-99.0,
-70.8,-105.0,-99.0,
-70.2,-105.0,-99.0,
-69.15,-105.0,-99.0,
-69.95,-105.0,-99.0,
-70.25,-105.0,-99.0,
-69.25,-105.0,-99.0,
-70.95,-105.0,-99.0,
-63.7,-105.0,-98.85,
-65.3,-105.0,-98.55,
-63.8,-105.0,-93.9,
-84.05,-105.0,-86.2,
-86.4,-105.0,-76.85,
-84.85,-101.7,-76.0,
-91.6,-99.0,-85.3,
-85.2,-101.9,-83.0,
-87.65,-95.15,-83.9,
-82.3,-83.55,-85.2,
-94.25,-73.45,-92.2,
-97.0,-70.95,-96.0,
-97.0,-78.05,-97.05,
-97.6,-80.3,-93.95,
-91.85,-81.6,-92.35,
-93.5,-80.7,-87.4,
-94.7,-74.2,-92.1,
-97.9,-70.9,-98.4,
-102.9,-72.2,-96.0,
-100.85,-80.85,-88.95,
-99.5,-78.4,-95.95,
-101.0,-72.4,-93.0,
-101.0,-70.0,-93.0,
-101.0,-70.2,-93.0,
-101.0,-67.6,-93.0,
-101.0,-70.65,-93.0,
-101.0,-68.65,-93.0,
-101.0,-71.15,-93.0,
-101.0,-70.55,-93.0,
-101.0,-70.9,-93.0,
-101.0,-70.75,-94.05,
-101.0,-73.05,-96.0,
-101.0,-71.75,-96.0,
-101.0,-67.95,-96.0,
-101.0,-67.95,-96.0,
-101.0,-72.35,-96.0,
-101.0,-68.8,-96.0,
-101.0,-68.25,-96.0,
-101.0,-68.25,-96.0,
-101.0,-72.9,-96.0,
-101.0,-72.1,-96.0,
-101.0,-69.3,-96.0,
-101.0,-68.8,-96.0,
-101.0,-69.0,-96.0,
-101.0,-71.95,-96.0,
-101.0,-71.7,-96.0,
-101.0,-69.4,-96.7,
-101.0,-71.7,-98.75,
-101.0,-69.4,-99.6,
-101.0,-68.7,-103.0,
-101.0,-70.2,-98.95,
-101.0,-70.55,-92.0,
-101.0,-66.55,-92.0,
-101.0,-69.25,-96.4,
-101.0,-71.4,-100.0,
-101.0,-68.4,-100.0,
-101.0,-69.85,-100.0,
-101.0,-66.65,-103.8,
-101.0,-66.15,-104.0,
-101.0,-67.25,-104.0,
-101.0,-71.35,-104.0,
-101.0,-72.45,-104.0,
-101.0,-70.9,-104.0,
-101.0,-69.75,-104.0,
-101.0,-69.85,-104.0,
-101.0,-66.9,-104.0,
-101.0,-67.15,-104.0,
-101.0,-67.95,-104.0,
-101.0,-72.95,-104.0,
-101.0,-69.65,-104.0,
-101.0,-69.8,-104.0,
-101.0,-69.55,-104.0,
-101.0,-72.25,-104.0,
-101.0,-71.75,-104.0,
-101.0,-69.85,-101.0,
-101.0,-70.05,-98.75,
-98.6,-70.95,-94.5,
-93.0,-70.05,-95.55,
-93.0,-69.2,-100.0,
-93.0,-74.5,-100.0,
-93.0,-73.3,-100.0,
-93.0,-72.75,-100.0,
-93.0,-72.25,-100.0,
-93.0,-72.35,-100.0,
-93.0,-72.65,-100.0,
-93.0,-73.6,-100.15,
-93.0,-68.85,-101.0,
-93.0,-67.0,-101.0,
-93.0,-66.45,-101.0,
-93.0,-67.85,-101.0,
-93.0,-71.1,-101.0,
-93.0,-70.15,-101.0,
-93.0,-67.15,-101.0,
-93.0,-68.15,-101.0,
-93.0,-69.05,-101.0,
-93.0,-69.0,-101.0,
-93.0,-68.05,-101.0,
-93.0,-68.0,-101.0,
-93.0,-68.0,-101.0,
-93.0,-69.5,-101.0,
-93.0,-73.85,-101.0,
-93.0,-72.6,-101.0,
-93.0,-74.45,-101.0,
-93.0,-73.0,-101.0,
-93.0,-70.3,-99.25,
-93.0,-74.5,-98.65,
-93.0,-72.65,-103.0,
-93.0,-72.65,-103.0,
-93.0,-73.9,-103.0,
-93.0,-72.55,-103.0,
-93.0,-75.5,-103.0,
-93.0,-69.35,-103.0,
-93.0,-70.1,-97.75,
-93.0,-69.4,-100.5,
-93.0,-70.25,-102.0,
-93.0,-68.3,-102.0,
-93.0,-69.25,-102.0,
-93.0,-69.25,-102.0,
-93.0,-69.0,-102.0,
-93.0,-69.0,-102.0,
-93.0,-69.2,-102.0,
-93.0,-69.2,-102.0,
-93.0,-68.85,-102.0,
-93.0,-68.15,-102.0,
-93.0,-69.15,-102.0,
-93.0,-69.65,-102.0,
-93.0,-69.2,-102.0,
-93.0,-69.55,-102.0,
-93.0,-69.05,-102.0,
-93.0,-69.0,-102.0,
-93.0,-69.0,-102.0,
-93.0,-69.0,-102.0,
-93.0,-69.15,-102.0,
-93.0,-69.45,-102.0,
-93.0,-69.2,-102.0,
-93.0,-69.4,-102.0,
-93.0,-69.55,-102.0,
-93.0,-68.85,-102.0,
-93.0,-69.0,-102.0,
-93.0,-69.4,-102.0,
-93.0,-69.0,-102.0,
-93.0,-69.0,-102.0,
-93.0,-69.0,-102.0,
-93.0,-69.55,-102.0,
-93.0,-71.85,-102.0,
-93.0,-79.4,-102.0,
-93.0,-71.4,-102.0,
-93.0,-70.7,-102.0,
-93.0,-71.35,-102.0,
-93.0,-71.5,-102.0,
-93.0,-70.3,-102.0,
-93.0,-71.95,-102.0,
-93.0,-72.3,-102.0,
-93.0,-77.4,-102.0,
-93.0,-72.2,-102.0,
-93.0,-71.0,-102.0,
-93.0,-73.5,-102.0,
-93.0,-73.0,-102.0,
-93.0,-74.5,-102.0,
-93.0,-75.0,-102.0,
-93.0,-74.8,-102.0,
-93.0,-73.9,-102.0,
-93.0,-70.25,-102.0,
-93.0,-71.8,-102.0,
-93.0,-73.5,-102.0,
-93.0,-73.8,-101.7,
-93.0,-72.25,-100.0,
-93.0,-72.4,-100.0,
-93.0,-73.05,-100.0,
-93.0,-71.45,-100.0,
-93.0,-71.25,-100.0,
-93.0,-71.65,-100.0,
-93.0,-72.1,-100.0,
-93.0,-71.95,-100.0,
-93.0,-72.65,-100.0,
-93.0,-74.2,-100.0,
-93.0,-75.9,-100.0,
-93.0,-71.3,-100.0,
-93.0,-66.8,-100.0,
-93.0,-68.8,-100.0,
-93.0,-71.55,-100.05,
-94.2,-77.35,-95.75,
-101.0,-78.0,-89.2,
-101.25,-73.6,-85.9,
-100.0,-70.9,-93.3,
-100.0,-72.95,-98.25,
-100.0,-73.55,-96.75,
-100.0,-72.4,-96.2,
-100.3,-69.95,-87.45,
-101.35,-77.25,-92.0,
-95.9,-80.75,-86.95,
-74.55,-83.85,-72.45,
-73.25,-89.8,-72.4,
-77.6,-92.1,-73.1,
-77.2,-95.15,-77.8,
-75.5,-100.0,-86.15,
-80.1,-100.0,-82.55,
-72.1,-100.0,-92.05,
-71.55,-100.0,-98.25,
-68.25,-100.0,-101.0,
-71.45,-100.0,-101.0,
-74.2,-100.0,-101.0,
-72.6,-100.0,-101.0,
-70.85,-100.0,-101.0,
-72.75,-100.0,-101.0,
-76.9,-100.0,-101.0,
-76.25,-100.0,-101.0,
-72.5,-100.0,-101.0,
-72.1,-100.0,-101.0,
-71.6,-100.0,-101.0,
-78.45,-100.0,-101.0,
-73.2,-100.0,-101.0,
-78.5,-100.0,-101.0,
-73.0,-100.0,-101.0,
-74.6,-100.0,-101.0,
-71.7,-100.0,-101.0,
-73.25,-100.0,-101.0,
-73.3,-100.0,-101.0,
-73.15,-100.0,-101.0,
-72.7,-100.0,-101.0,
-75.15,-100.0,-101.0,
-76.2,-100.0,-101.0,
-74.65,-100.0,-101.0,
-75.15,-100.0,-101.0,
-73.7,-100.0,-101.0,
-75.55,-100.0,-101.0,
-74.2,-100.0,-101.0,
-73.0,-100.0,-101.0,
-70.6,-100.0,-101.0,
-66.0,-100.0,-101.0,
-68.4,-100.0,-101.0,
-65.6,-100.0,-99.4,
-68.6,-100.0,-98.0,
-70.6,-100.0,-98.0,
-74.0,-100.0,-98.0,
-71.6,-100.0,-98.0,
-74.6,-100.0,-98.0,
-72.6,-100.0,-98.0,
-71.6,-100.0,-98.0,
-73.8,-100.0,-98.0,
-76.8,-100.0,-98.0,
-73.6,-100.0,-98.0,
-75.4,-100.0,-98.0,
-73.2,-100.0,-98.0,
-73.8,-100.0,-98.0,
-72.2,-100.0,-98.0,
-71.2,-100.0,-98.0,
-73.8,-100.0,-98.0,
-75.0,-100.0,-98.0,
-73.6,-100.0,-98.0,
-71.0,-100.0,-98.0,
-71.2,-100.0,-98.0,
-75.4,-100.0,-98.0,
-72.8,-100.0,-98.0,
-73.4,-100.0,-98.0,
-76.4,-100.0,-98.0,
-74.8,-100.0,-98.0,
-72.6,-100.0,-98.0,
-72.8,-100.0,-98.0,
-75.55,-100.0,-98.0,
-73.5,-100.0,-98.0,
-73.9,-100.0,-98.0,
-71.65,-100.0,-98.0,
-72.65,-100.0,-98.0,
-70.5,-100.0,-98.0,
-71.7,-100.0,-98.0,
-70.75,-100.0,-98.0,
-74.1,-100.0,-98.0,
-77.5,-100.0,-98.0,
-74.6,-100.0,-98.0,
-73.3,-100.0,-98.0,
-74.15,-100.0,-98.0,
-74.8,-100.0,-98.0,
-73.2,-100.0,-98.0,
-74.3,-100.0,-98.0,
-75.0,-100.0,-98.0,
-73.9,-100.0,-98.0,
-74.5,-100.0,-98.0,
-72.9,-100.0,-98.0,
-74.8,-100.0,-98.0,
-73.6,-100.0,-98.0,
-73.7,-100.0,-98.0,
-72.5,-100.0,-98.0,
-73.8,-100.0,-98.0,
-70.9,-100.0,-98.0,
-70.2,-100.0,-98.0,
-72.8,-100.0,-98.0,
-74.6,-100.0,-98.0,
-68.5,-100.0,-98.0,
-71.9,-100.0,-98.0,
-71.1,-100.0,-98.0,
-68.1,-100.0,-98.0,
-62.2,-100.0,-98.0,
-72.2,-100.0,-98.0,
-70.6,-100.0,-98.0,
-71.7,-100.0,-98.0,
-71.8,-100.0,-98.0,
-68.8,-100.0,-98.0,
-69.8,-100.0,-98.0,
-71.2,-100.0,-98.0,
-71.7,-100.0,-98.0,
-71.5,-100.0,-98.0,
-68.6,-100.0,-98.0,
-72.0,-100.0,-98.0,
-72.3,-100.0,-98.0,
-71.5,-100.0,-98.0,
-69.6,-100.0,-98.0,
-70.0,-100.0,-98.0,
-71.8,-100.0,-98.0,
-74.6,-100.0,-98.0,
