Kitchen_AP,Lounge_AP,Upstairs_AP,Study_AP
-104.0,-69.9,-98.0,
-104.0,-70.0,-98.0,
-104.0,-71.2,-98.0,
-104.0,-68.6,-98.0,
-104.0,-70.0,-98.0,
-104.0,-71.65,-98.0,
-104.0,-69.5,-98.0,
-104.0,-68.6,-98.0,
-104.0,-68.05,-98.0,
-104.0,-68.65,-98.0,
-104.0,-70.25,-98.0,
-104.0,-69.45,-98.0,
-104.0,-68.1,-98.0,
-104.0,-67.4,-98.0,
-104.0,-70.75,-98.0,
-104.0,-68.6,-98.0,
-104.0,-68.3,-98.0,
-104.0,-68.85,-98.0,
-104.0,-68.85,-98.0,
-104.0,-74.0,-98.0,
-98.1,-74.0,-96.7,
-94.0,-72.15,-96.0,
-94.0,-72.8,-96.0,
-94.0,-72.6,-96.0,
-94.0,-70.4,-96.0,
-94.0,-71.3,-96.0,
-94.0,-74.5,-96.0,
-94.0,-77.55,-96.0,
-94.0,-75.25,-96.0,
-94.0,-70.95,-96.0,
-94.0,-69.15,-96.0,
-94.0,-67.8,-96.0,
-98.55,-67.0,-96.0,
-99.0,-66.65,-96.0,
-99.0,-68.1,-96.0,
-99.0,-68.55,-96.0,
-99.0,-71.2,-97.8,
-99.0,-76.05,-100.0,
-99.0,-75.65,-100.0,
-99.0,-71.6,-100.0,
-99.0,-69.45,-100.0,
-99.0,-70.15,-100.0,
-99.0,-71.0,-100.0,
-99.0,-70.05,-100.0,
-99.0,-70.15,-100.0,
-99.0,-70.35,-100.0,
-99.0,-69.7,-100.0,
-99.0,-70.65,-100.0,
-99.0,-68.45,-100.0,
-99.0,-68.0,-100.0,
-99.0,-68.0,-100.0,
-99.0,-67.65,-100.0,
-99.0,-66.8,-100.0,
-99.0,-69.25,-100.0,
-99.0,-68.5,-100.0,
-99.0,-69.85,-100.0,
-99.0,-69.55,-100.0,
-99.0,-68.15,-100.0,
-99.0,-69.5,-100.0,
-99.0,-68.65,-100.0,
-99.0,-68.5,-100.0,
-99.0,-68.15,-100.0,
-99.0,-68.25,-100.0,
-99.0,-69.55,-100.0,
-99.0,-71.35,-100.0,
-99.0,-70.55,-100.0,
-99.0,-71.15,-100.0,
-99.0,-71.85,-100.0,
-99.0,-68.9,-100.0,
-99.0,-68.0,-100.0,
-99.0,-69.05,-100.0,
-99.0,-68.85,-100.0,
-99.0,-67.9,-102.85,
-99.0,-67.85,-103.0,
-99.0,-68.8,-103.0,
-99.0,-73.2,-103.0,
-99.0,-72.75,-103.0,
-99.0,-73.2,-103.0,
-99.0,-72.55,-103.0,
-99.0,-70.0,-103.0,
-99.0,-71.75,-103.0,
-99.0,-70.65,-103.0,
-99.0,-70.4,-103.0,
-99.0,-74.55,-103.0,
-99.0,-70.2,-103.0,
-99.0,-70.75,-103.0,
-99.0,-71.2,-103.0,
-99.0,-71.2,-103.0,
-99.0,-72.25,-103.0,
-99.0,-71.05,-103.0,
-99.0,-72.75,-100.8,
-99.0,-76.85,-99.0,
-99.0,-77.8,-99.0,
-99.0,-78.0,-99.0,
-99.0,-71.3,-100.4,
-99.0,-73.85,-103.0,
-99.0,-71.9,-103.0,
-99.0,-69.0,-103.0,
-99.0,-71.4,-103.0,
-99.0,-69.35,-103.0,
-99.0,-69.6,-103.0,
-99.0,-68.35,-103.0,
-99.0,-67.75,-103.0,
-99.0,-67.65,-103.0,
-99.0,-66.6,-103.0,
-99.0,-66.95,-103.0,
-99.0,-67.8,-103.0,
-99.0,-74.05,-103.0,
-99.0,-70.65,-103.0,
-99.0,-69.45,-103.0,
-99.0,-68.4,-103.0,
-99.0,-67.95,-103.0,
-99.0,-66.55,-103.0,
-99.0,-66.05,-103.0,
-99.0,-66.95,-103.0,
-99.0,-67.2,-103.0,
-99.0,-69.05,-103.0,
-99.0,-66.9,-103.0,
-99.0,-66.65,-103.0,
-99.0,-67.0,-103.0,
-99.0,-69.6,-103.0,
-99.0,-74.25,-103.0,
-99.0,-74.2,-103.0,
-99.0,-73.2,-103.0,
-99.0,-69.25,-103.0,
-99.0,-70.65,-103.0,
-99.0,-72.9,-103.0,
-99.0,-69.6,-103.0,
-99.0,-69.45,-103.0,
-99.0,-69.3,-103.0,
-99.0,-71.45,-103.0,
-99.0,-70.4,-103.0,
-99.0,-70.0,-103.0,
-99.0,-70.0,-103.0,
-99.0,-70.2,-103.0,
-99.0,-72.3,-103.95,
-99.0,-70.0,-104.0,
-99.0,-68.0,-104.0,
-99.0,-68.0,-104.0,
-99.0,-68.0,-104.0,
-99.0,-68.5,-104.0,
-99.0,-73.2,-104.0,
-99.0,-70.45,-104.0,
-99.0,-71.6,-104.0,
-99.0,-72.8,-104.0,
-99.0,-72.2,-104.0,
-99.0,-74.85,-104.0,
-99.0,-70.3,-104.0,
-99.0,-69.4,-104.0,
-99.0,-69.65,-104.0,
-99.0,-70.0,-104.0,
-99.0,-70.85,-103.85,
-99.0,-68.45,-103.0,
-99.0,-67.05,-103.0,
-99.0,-69.05,-103.0,
-99.0,-68.6,-103.0,
-99.0,-68.65,-103.0,
-99.0,-68.75,-103.0,
-99.0,-68.85,-103.0,
-99.0,-68.9,-103.0,
-99.0,-71.25,-103.0,
-99.0,-72.65,-103.0,
-99.0,-72.75,-103.0,
-99.0,-71.85,-103.0,
-99.0,-67.7,-103.0,
-99.0,-68.8,-103.0,
-99.0,-68.75,-103.0,
-99.0,-71.15,-103.0,
-99.0,-70.15,-103.0,
-99.0,-68.85,-103.0,
-99.0,-68.15,-103.0,
-99.0,-69.25,-103.0,
-99.0,-69.05,-103.0,
-99.0,-66.85,-103.0,
-99.0,-66.75,-103.0,
-99.0,-66.6,-103.0,
-99.0,-68.2,-103.0,
-99.0,-68.7,-101.3,
-99.0,-71.1,-101.0,
-99.0,-67.7,-101.0,
-99.0,-68.45,-101.0,
-99.0,-68.4,-101.0,
-99.0,-70.55,-101.0,
-99.0,-69.35,-101.0,
-99.0,-68.05,-101.0,
-99.0,-67.8,-101.0,
-99.0,-67.8,-101.0,
-99.0,-68.3,-101.0,
-99.0,-69.05,-101.0,
-99.0,-71.3,-100.55,
-99.0,-74.95,-100.0,
-99.0,-84.95,-100.0,
-99.0,-74.75,-100.0,
-99.0,-70.8,-100.0,
-99.0,-68.4,-101.3,
-99.0,-71.3,-102.0,
-99.0,-73.1,-102.0,
-99.0,-73.35,-102.0,
-99.0,-73.4,-102.0,
-99.0,-71.4,-102.75,
-99.0,-72.2,-105.0,
-99.0,-71.1,-105.0,
-99.0,-69.7,-105.0,
-99.0,-69.0,-105.0,
-99.0,-69.65,-105.0,
-99.0,-70.4,-105.0,
-99.0,-68.85,-105.0,
-99.0,-66.95,-105.0,
-99.0,-66.0,-105.0,
-99.0,-64.5,-105.0,
-99.0,-64.0,-105.0,
-99.0,-64.0,-105.0,
-99.0,-65.8,-105.0,
-99.0,-67.35,-105.0,
-99.0,-64.75,-105.0,
-99.0,-70.35,-105.0,
-99.0,-71.45,-105.0,
-99.0,-72.5,-105.0,
-99.0,-71.95,-105.0,
-99.0,-66.4,-105.0,
-99.0,-67.0,-105.0,
-99.0,-65.85,-105.0,
-99.0,-66.0,-105.0,
-99.0,-67.9,-105.0,
-99.0,-66.45,-105.0,
-99.0,-66.95,-105.0,
-99.0,-66.2,-105.0,
-99.0,-66.4,-105.0,
-99.0,-70.2,-105.0,
-99.0,-73.6,-105.0,
-99.0,-71.8,-105.0,
-99.0,-69.1,-105.0,
-99.0,-68.35,-105.0,
-99.0,-70.15,-105.0,
-99.0,-71.95,-105.0,
-99.0,-68.6,-105.0,
-99.0,-68.8,-105.0,
-99.0,-69.0,-105.0,
-99.0,-68.8,-105.0,
-99.0,-71.25,-99.7,
-99.0,-69.15,-95.0,
-99.0,-69.0,-95.0,
-99.0,-69.0,-95.0,
-99.0,-69.05,-95.0,
-99.0,-71.85,-99.45,
-99.0,-69.05,-100.0,
-99.0,-68.85,-100.0,
-99.0,-69.0,-100.0,
-99.0,-70.7,-100.0,
-99.0,-72.5,-100.0,
-99.0,-70.7,-99.25,
-99.0,-73.8,-96.7,
-99.0,-75.2,-95.65,
-99.0,-74.75,-95.95,
-99.0,-72.75,-97.8,
-99.0,-69.6,-99.0,
-99.0,-71.75,-99.0,
-99.0,-73.7,-99.0,
-99.0,-74.6,-99.0,
-99.0,-74.55,-99.0,
-99.0,-73.15,-99.0,
-99.0,-74.05,-99.0,
-99.0,-70.95,-99.0,
-99.0,-69.1,-99.0,
-99.0,-70.3,-99.0,
-99.0,-69.4,-99.0,
-99.0,-68.85,-99.0,
-99.0,-69.0,-99.0,
-99.0,-67.8,-99.0,
-97.75,-62.05,-97.35,
-94.2,-67.1,-90.6,
-97.35,-70.95,-90.1,
-97.6,-75.15,-90.3,
-91.55,-70.3,-89.6,
-83.8,-76.55,-83.05,
-71.05,-82.0,-75.95,
-74.9,-83.55,-75.1,
-84.9,-93.6,-79.0,
-77.35,-94.0,-83.9,
-74.95,-96.25,-79.8,
-82.15,-103.0,-79.0,
-77.35,-101.7,-83.8,
-67.9,-101.0,-86.1,
-67.75,-101.0,-84.0,
-69.5,-101.0,-84.0,
-70.75,-101.0,-99.3,
-71.9,-101.0,-102.0,
-73.5,-101.0,-102.0,
-69.6,-101.0,-102.0,
-70.35,-101.0,-102.0,
-74.05,-101.0,-102.0,
-72.0,-101.0,-102.0,
-72.4,-101.0,-102.0,
-70.4,-101.0,-102.0,
-70.9,-101.0,-102.0,
-71.1,-101.0,-102.0,
-75.8,-101.0,-102.0,
-70.1,-101.0,-102.0,
-69.2,-101.0,-102.0,
-68.6,-101.0,-102.0,
-72.2,-101.0,-102.0,
-69.1,-101.0,-102.0,
-71.4,-101.0,-102.0,
-72.2,-101.0,-102.0,
-72.5,-101.0,-102.0,
-72.6,-101.0,-102.0,
-70.9,-101.0,-102.0,
-71.9,-101.0,-102.0,
-72.5,-101.0,-102.0,
-72.4,-101.0,-102.0,
-72.2,-101.0,-102.0,
-70.9,-101.0,-102.0,
-70.6,-101.0,-102.0,
-67.5,-101.0,-102.0,
-70.2,-101.0,-102.0,
-71.3,-101.0,-102.0,
-73.3,-101.0,-102.0,
-71.7,-101.0,-102.0,
-69.0,-101.0,-102.0,
-69.2,-101.0,-102.0,
-71.4,-101.0,-102.0,
-70.4,-101.0,-102.0,
-67.3,-101.0,-102.0,
-62.4,-101.0,-102.9,
-65.9,-101.0,-103.0,
-63.3,-101.0,-103.0,
-63.9,-101.0,-103.0,
-64.0,-101.0,-103.0,
-64.6,-101.0,-103.0,
-67.7,-101.0,-99.0,
-68.0,-101.0,-95.0,
-70.3,-101.0,-95.0,
-74.0,-101.0,-95.0,
-77.8,-101.0,-95.0,
-75.9,-101.0,-95.0,
-70.9,-101.0,-95.0,
-74.0,-101.0,-95.0,
-72.8,-101.0,-95.0,
-72.3,-101.0,-95.0,
-67.1,-101.0,-95.0,
-68.3,-101.0,-95.0,
-68.1,-101.0,-95.0,
-70.1,-101.0,-95.0,
-77.0,-101.0,-95.0,
-72.6,-101.0,-95.0,
-72.5,-101.0,-95.0,
-73.6,-101.0,-95.0,
-76.3,-101.0,-95.0,
-79.1,-101.0,-95.0,
-80.5,-101.0,-95.0,
-73.1,-101.0,-95.0,
-72.5,-101.0,-95.0,
-67.45,-101.0,-93.95,
-71.45,-101.0,-97.85,
-69.05,-101.0,-93.5,
-71.3,-101.0,-95.25,
-70.4,-101.0,-97.4,
-70.15,-101.0,-100.0,
-69.8,-101.0,-100.0,
-69.3,-101.0,-100.0,
-68.4,-101.0,-97.8,
-72.4,-101.0,-99.0,
-72.2,-101.0,-99.0,
-75.2,-101.0,-99.0,
-74.2,-101.0,-99.0,
-76.0,-101.0,-99.0,
-71.6,-101.0,-99.0,
-72.2,-101.0,-99.0,
-72.0,-101.0,-99.0,
-72.6,-101.0,-99.0,
-75.0,-101.0,-99.0,
-72.2,-101.0,-99.0,
-68.0,-101.0,-99.0,
-67.8,-101.0,-99.0,
-71.4,-101.0,-99.0,
-72.0,-101.0,-99.0,
-73.6,-101.0,-99.0,
-72.2,-101.0,-99.0,
-74.0,-101.0,-99.0,
-78.8,-101.0,-99.0,
-74.2,-101.0,-99.0,
-76.4,-101.0,-99.0,
-74.6,-101.0,-99.0,
-76.8,-101.0,-99.0,
-76.6,-101.0,-99.0,
-71.0,-101.0,-99.0,
-74.0,-101.0,-99.0,
-75.8,-101.0,-99.0,
-74.8,-101.0,-99.0,
-73.2,-101.0,-99.0,
-73.4,-101.0,-99.0,
-74.0,-101.0,-99.0,
-72.0,-101.0,-99.0,
-70.4,-101.0,-99.0,
-69.2,-101.0,-99.0,
-69.4,-101.0,-99.0,
-69.2,-101.0,-99.0,
-69.4,-101.0,-99.0,
-70.4,-101.0,-99.0,
-73.6,-101.0,-99.0,
-72.0,-101.0,-99.0,
-71.4,-101.0,-99.0,
-69.6,-101.0,-99.0,
-72.0,-101.0,-99.0,
-70.6,-101.0,-99.0,
-71.2,-101.0,-99.0,
-73.0,-101.0,-99.0,
-74.6,-101.0,-99.0,
-72.0,-101.0,-99.0,
-66.8,-101.0,-99.0,
-63.0,-101.0,-99.0,
-64.8,-101.0,-99.0,
-73.0,-101.0,-99.0,
-73.0,-101.0,-99.0,
-74.0,-101.0,-99.0,
-71.6,-101.0,-99.0,
-71.2,-101.0,-99.0,
-71.6,-101.0,-99.0,
-72.8,-101.0,-99.0,
-72.8,-101.0,-99.0,
-72.4,-101.0,-99.0,
-71.0,-101.0,-99.0,
-63.4,-101.0,-99.0,
-68.8,-101.0,-99.0,
-63.8,-101.0,-99.0,
-65.4,-101.0,-99.0,
-69.6,-101.0,-97.4,
-74.2,-101.0,-98.4,
-72.6,-101.0,-104.0,
-70.0,-101.0,-104.0,
-73.2,-101.0,-104.0,
-72.4,-101.0,-104.0,
-73.4,-101.0,-104.0,
-70.0,-101.0,-104.0,
-70.6,-101.0,-104.0,
-70.6,-101.0,-104.0,
-71.8,-101.0,-104.0,
-71.0,-101.0,-104.0,
-69.0,-101.0,-104.0,
-68.4,-101.0,-104.0,
-72.6,-101.0,-104.0,
-74.6,-101.0,-104.0,
-70.2,-101.0,-104.0,
-72.6,-101.0,-104.0,
-71.6,-101.0,-104.0,
-72.8,-101.0,-104.0,
-75.2,-101.0,-104.0,
-74.0,-101.0,-104.0,
-71.2,-101.0,-104.0,
-75.0,-101.0,-104.0,
-73.8,-101.0,-104.0,
-76.6,-101.0,-104.0,
-71.6,-101.0,-104.0,
-73.6,-101.0,-104.0,
-75.2,-101.0,-104.0,
-75.4,-101.0,-104.0,
-73.2,-101.0,-104.0,
-73.2,-101.0,-104.0,
-71.6,-101.0,-104.0,
-73.8,-101.0,-104.0,
-74.0,-101.0,-104.0,
-70.6,-101.0,-104.0,
-73.0,-101.0,-104.0,
-74.4,-101.0,-104.0,
-74.8,-101.0,-104.0,
-72.2,-101.0,-104.0,
-70.8,-101.0,-104.0,
-73.8,-101.0,-104.0,
-74.0,-101.0,-104.0,
-74.4,-101.0,-104.0,
-72.8,-101.0,-104.0,
-75.0,-101.0,-104.0,
-71.8,-101.0,-104.0,
-71.0,-101.0,-104.0,
-68.6,-101.0,-104.0,
-74.0,-101.0,-104.0,
-75.0,-101.0,-104.0,
-73.8,-101.0,-104.0,
-74.6,-101.0,-104.0,
-73.0,-101.0,-104.0,
-70.8,-101.0,-104.0,
-72.8,-101.0,-104.0,
-73.2,-101.0,-104.0,
-72.0,-101.0,-104.0,
-72.0,-101.0,-104.0,
-72.4,-101.0,-104.0,
-71.4,-101.0,-104.0,
-71.4,-101.0,-104.0,
-72.8,-101.0,-104.0,
-70.6,-101.0,-104.0,
-72.6,-101.0,-104.0,
-72.6,-101.0,-104.0,
-63.2,-101.0,-104.0,
-64.6,-101.0,-99.4,
-69.0,-101.0,-87.4,
-69.8,-101.0,-77.8,
-71.8,-101.0,-77.8,
-67.4,-101.0,-89.4,
-70.8,-101.0,-102.0,
-70.2,-101.0,-102.0,
-66.4,-101.0,-102.0,
-66.4,-101.0,-102.0,
-70.2,-101.0,-89.6,
-80.8,-101.0,-90.8,
-82.2,-101.0,-84.4,
-77.8,-101.0,-83.8,
-75.6,-99.2,-82.8,
-79.6,-93.4,-81.4,
-81.6,-83.6,-84.0,
-87.8,-75.8,-93.6,
-98.6,-72.4,-95.8,
-100.0,-71.6,-101.0,
-104.0,-77.8,-98.2,
-103.6,-76.8,-89.6,
-102.0,-77.2,-85.2,
-100.4,-75.0,-94.4,
-100.0,-69.6,-93.2,
-100.0,-67.4,-95.6,
-100.0,-68.4,-92.0,
-100.0,-66.35,-92.0,
-100.0,-72.6,-92.0,
-100.0,-71.25,-92.0,
-100.0,-74.75,-92.0,
-100.0,-74.5,-97.45,
-100.0,-70.9,-98.75,
-100.85,-73.85,-101.75,
-101.0,-77.25,-95.0,
-101.0,-76.2,-95.0,
-101.0,-75.7,-95.0,
-101.0,-77.2,-95.0,
-101.0,-68.2,-95.0,
-101.0,-69.1,-98.4,
-101.0,-71.75,-99.0,
-101.0,-68.95,-98.5,
-101.0,-68.25,-97.0,
-101.0,-67.4,-97.0,
-101.0,-69.55,-97.0,
-101.0,-69.8,-97.0,
-101.0,-70.65,-97.0,
-101.0,-72.0,-97.0,
-101.0,-70.55,-97.0,
-101.0,-69.35,-97.0,
-101.0,-67.75,-97.0,
-101.0,-71.45,-97.0,
-101.0,-69.6,-97.0,
-101.0,-68.75,-97.0,
-101.0,-66.95,-97.0,
-101.0,-66.55,-97.0,
-101.0,-66.0,-97.0,
-101.0,-66.05,-97.0,
-101.0,-70.75,-97.0,
-101.0,-69.65,-97.0,
-101.0,-69.4,-97.4,
-101.0,-68.75,-93.4,
-101.0,-69.8,-89.6,
-101.0,-68.75,-89.2,
-101.0,-71.5,-91.9,
-101.0,-70.75,-95.0,
-101.0,-70.4,-95.0,
-101.0,-70.85,-95.0,
-101.0,-72.8,-95.0,
-101.0,-74.25,-95.0,
-101.0,-71.55,-95.0,
-101.0,-76.3,-95.0,
-101.0,-78.25,-95.0,
-101.0,-76.45,-95.0,
-101.0,-70.95,-95.0,
-101.0,-75.1,-95.0,
-101.0,-76.6,-95.0,
-101.0,-75.85,-95.0,
-101.0,-73.3,-95.0,
-101.0,-70.65,-95.0,
-101.0,-72.35,-95.0,
-101.0,-74.75,-95.0,
-101.0,-74.45,-95.0,
-101.75,-73.05,-95.0,
-104.0,-71.7,-95.0,
-104.0,-70.2,-99.15,
-104.0,-72.85,-93.25,
-104.0,-71.55,-91.25,
-104.0,-67.5,-100.0,
-104.0,-68.2,-100.0,
-104.0,-68.2,-100.9,
-104.0,-72.65,-102.0,
-104.0,-73.9,-102.0,
-104.0,-71.7,-101.0,
-104.0,-72.45,-98.0,
-104.0,-72.4,-98.0,
-104.0,-71.3,-98.0,
-104.0,-80.5,-98.0,
-104.0,-79.7,-98.0,
-104.0,-79.1,-98.0,
-104.0,-77.9,-98.0,
-104.0,-79.5,-98.0,
-104.0,-77.7,-98.0,
-104.0,-76.5,-98.0,
-104.0,-70.1,-98.0,
-104.0,-70.4,-98.0,
-104.0,-70.9,-98.0,
-104.0,-71.4,-98.0,
-104.0,-71.7,-98.0,
-104.0,-71.8,-98.0,
-104.0,-71.0,-98.0,
-104.0,-71.1,-98.0,
-104.0,-71.8,-98.0,
-104.0,-71.3,-98.0,
-104.0,-76.4,-98.0,
-104.0,-72.2,-98.9,
-104.0,-71.4,-101.0,
-104.0,-71.9,-101.0,
-104.0,-72.6,-101.0,
-104.0,-73.2,-101.0,
-104.0,-72.3,-101.0,
-104.0,-70.2,-101.0,
-104.0,-71.9,-101.7,
-104.0,-69.3,-102.1,
-104.0,-70.3,-100.4,
-104.0,-72.0,-101.0,
-104.0,-72.7,-101.0,
-104.0,-71.4,-101.0,
-104.0,-68.9,-101.0,
-104.0,-69.3,-100.5,
-104.0,-65.8,-100.0,
-104.0,-65.1,-100.0,
-104.0,-65.5,-100.0,
-104.0,-66.1,-100.0,
-104.0,-65.5,-100.0,
-104.0,-65.0,-100.0,
-104.0,-66.1,-100.0,
-104.0,-66.2,-100.0,
-104.0,-66.5,-100.0,
-104.0,-66.5,-100.0,
-104.0,-67.4,-100.0,
-104.0,-68.0,-100.0,
-104.0,-67.9,-100.0,
-104.0,-67.4,-100.0,
-104.0,-68.1,-100.0,
-104.0,-67.3,-100.0,
-104.0,-67.7,-100.0,
-104.0,-67.6,-100.0,
-104.0,-68.0,-100.0,
-104.0,-66.8,-100.0,
-104.0,-66.4,-100.0,
-104.0,-66.4,-100.0,
-104.0,-66.2,-100.0,
-104.0,-66.7,-100.0,
-104.0,-66.5,-100.0,
-104.0,-66.0,-100.0,
-104.0,-67.1,-100.0,
-104.0,-66.3,-100.0,
-104.0,-66.4,-100.0,
-104.0,-68.0,-100.0,
-104.0,-71.8,-100.9,
-104.0,-73.3,-103.0,
-104.0,-72.7,-103.0,
-101.9,-74.0,-103.0,
-101.0,-73.6,-103.0,
-101.0,-71.5,-103.0,
-101.0,-71.8,-103.0,
-101.0,-72.1,-103.0,
-101.0,-75.4,-103.0,
-101.0,-72.7,-103.0,
-101.0,-72.5,-103.0,
-101.0,-73.1,-103.0,
-101.0,-73.9,-103.0,
-101.0,-73.5,-103.0,
-101.0,-73.9,-103.0,
-101.0,-74.0,-103.0,
-101.0,-73.6,-103.0,
-101.0,-77.5,-103.0,
-101.0,-76.7,-103.0,
-101.0,-76.7,-103.0,
-101.0,-77.2,-103.0,
-101.0,-72.8,-103.0,
-101.0,-72.4,-103.0,
-101.0,-68.9,-103.0,
-101.0,-74.2,-103.0,
-101.0,-71.9,-103.0,
-101.0,-73.6,-103.0,
-101.0,-75.5,-103.0,
-101.0,-75.9,-103.0,
-101.0,-74.4,-103.0,
-101.0,-74.9,-103.0,
-101.0,-74.3,-103.0,
-101.0,-74.6,-103.0,
-101.0,-78.2,-103.0,
-101.0,-82.4,-103.0,
-101.0,-77.4,-103.0,
-101.0,-76.1,-103.0,
-101.0,-75.5,-103.0,
-101.0,-74.0,-103.0,
-101.0,-75.2,-103.0,
-101.0,-74.9,-103.0,
-101.0,-71.3,-103.0,
-101.0,-72.5,-103.0,
-101.0,-66.1,-103.0,
-101.0,-65.4,-103.0,
-100.3,-67.5,-103.0,
-100.0,-70.0,-101.6,
-97.5,-71.4,-90.3,
-99.0,-65.2,-91.7,
-99.0,-70.9,-94.9,
-100.4,-72.2,-94.2,
-102.5,-69.4,-96.8,
-101.9,-76.0,-91.9,
-89.4,-77.8,-82.4,
-74.6,-83.8,-76.0,
-76.0,-90.1,-74.7,
-79.9,-96.4,-76.0,
-77.9,-98.0,-78.1,
-70.1,-98.0,-78.9,
-71.0,-98.0,-91.9,
-70.0,-98.0,-91.0,
-71.6,-98.0,-89.0,
-72.4,-98.0,-89.0,
-71.9,-98.0,-89.0,
-65.2,-98.0,-89.0,
-64.8,-98.0,-89.3,
-71.0,-98.0,-81.5,
-71.8,-98.0,-77.5,
-68.8,-98.0,-93.1,
-70.4,-98.0,-97.0,
-73.1,-98.0,-97.0,
-72.75,-98.0,-97.0,
-65.35,-98.0,-97.0,
-65.6,-98.0,-97.0,
-70.2,-98.0,-97.0,
-76.3,-98.0,-97.0,
-74.0,-98.0,-97.0,
-72.6,-98.0,-97.0,
-73.0,-98.0,-97.0,
-71.8,-98.0,-97.0,
-71.6,-98.0,-97.0,
-73.8,-98.0,-97.0,
-70.0,-98.0,-97.0,
-73.0,-98.0,-97.0,
-73.4,-98.0,-97.0,
-70.8,-98.0,-97.0,
-71.2,-98.0,-97.0,
-72.0,-98.0,-97.0,
-72.6,-98.0,-97.0,
-73.8,-98.0,-97.0,
-73.2,-98.0,-97.0,
-72.8,-98.0,-97.0,
-74.4,-98.0,-97.0,
-76.2,-98.0,-97.0,
-73.8,-98.0,-97.0,
-71.6,-98.0,-97.0,
-73.0,-98.0,-97.0,
-73.4,-98.0,-97.0,
-74.4,-98.0,-97.0,
-73.8,-98.0,-97.0,
-71.4,-98.0,-97.0,
-75.8,-98.0,-97.0,
-76.2,-98.0,-97.0,
-73.6,-98.0,-97.0,
-72.6,-98.0,-97.0,
-73.0,-98.0,-97.0,
-72.6,-98.0,-97.0,
-71.8,-98.0,-97.0,
-76.2,-98.0,-97.0,
-72.6,-98.0,-97.0,
-74.6,-98.0,-97.0,
-71.8,-98.0,-97.0,
-72.4,-98.0,-97.0,
-73.2,-98.0,-97.0,
-76.8,-98.0,-97.0,
-77.0,-98.0,-97.0,
-78.6,-98.0,-97.0,
-78.0,-98.0,-97.0,
-74.0,-98.0,-97.0,
-76.2,-98.0,-97.0,
-73.6,-98.0,-97.0,
-73.8,-98.0,-97.0,
-73.6,-98.0,-97.0,
-73.4,-98.0,-97.0,
-73.8,-98.0,-97.0,
-74.6,-98.0,-97.0,
-73.0,-98.0,-97.0,
-71.4,-98.0,-97.0,
-73.4,-98.0,-97.0,
-74.4,-98.0,-97.0,
-72.4,-98.0,-97.0,
-71.4,-98.0,-97.0,
-73.6,-98.0,-97.0,
-72.0,-98.0,-97.0,
-73.2,-98.0,-97.0,
-74.8,-98.0,-97.0,
-73.8,-98.0,-97.0,
-70.2,-98.0,-97.0,
-70.8,-98.0,-97.0,
-74.6,-98.0,-97.0,
-71.6,-98.0,-97.0,
-70.6,-98.0,-97.0,
-71.2,-98.0,-97.0,
-71.2,-98.0,-97.0,
-69.4,-98.0,-97.0,
-72.2,-98.0,-97.0,
-73.4,-98.0,-97.0,
