Kitchen_AP,Lounge_AP,Upstairs_AP,Study_AP
-98,,-100,-71
-98,,-100,-71
-98,,-100,-71
-98,,-100,-71
-100,,-102,-72
-100,,-102,-72
-100,,-102,-72
-100,,-102,-72
-99,,-93,-72
-99,,-93,-72
-99,,-93,-72
-99,,-93,-72
-86,,-90,-71
-86,,-90,-71
-86,,-90,-71
-86,,-90,-71
-85,,-90,-72
-85,,-90,-72
-85,,-90,-72
-85,,-90,-72
-83,,-83,-73
-83,,-83,-73
-83,,-83,-73
-83,,-83,-73
-79,,-82,-74
-79,,-82,-74
-79,,-82,-74
-79,,-82,-74
-80,,-82,-76
-80,,-82,-76
-80,,-82,-76
-80,,-82,-76
-77,,-80,-86
-77,,-80,-86
-77,,-80,-86
-77,,-80,-86
-81,,-84,-90
-81,,-84,-90
-81,,-84,-90
-81,,-84,-90
-79,,-81,-82
-79,,-81,-82
-79,,-81,-82
-79,,-81,-82
-78,,-81,-85
-78,,-81,-85
-78,,-81,-85
-78,,-81,-85
-82,,-82,-87
-82,,-82,-87
-82,,-82,-87
-82,,-82,-87
-81,,-81,-86
-81,,-81,-86
-81,,-81,-86
-81,,-81,-86
-79,,-81,-82
-79,,-81,-82
-79,,-81,-82
-79,,-81,-82
-85,,-83,-87
-85,,-83,-87
-85,,-83,-87
-85,,-83,-87
-80,,-82,-84
-80,,-82,-84
-80,,-82,-84
-80,,-82,-84
-81,,-82,-91
-81,,-82,-91
-81,,-82,-91
-81,,-82,-91
-83,,-81,-82
-83,,-81,-82
-83,,-81,-82
-83,,-81,-82
-84,,-81,-78
-84,,-81,-78
-84,,-81,-78
-84,,-81,-78
-84,,-80,-77
-84,,-80,-77
-84,,-80,-77
-84,,-80,-77
-83,,-80,-78
-83,,-80,-78
-83,,-80,-78
-83,,-80,-78
-83,,-81,-78
-83,,-81,-78
-83,,-81,-78
-83,,-81,-78
-82,,,-78
-82,,,-78
-82,,,-78
-82,,,-78
-82,,-81,-79
-82,,-81,-79
-82,,-81,-79
-82,,-81,-79
-83,,-81,-79
-83,,-81,-79
-83,,-81,-79
-83,,-81,-79
-83,,-81,-79
-83,,-81,-79
-83,,-81,-79
-83,,-81,-79
-83,,-81,-79
-83,,-81,-79
-83,,-81,-79
-83,,-81,-79
-82,,-81,-80
-82,,-81,-80
-82,,-81,-80
-82,,-81,-80
-81,,-81,-80
-81,,-81,-80
-81,,-81,-80
-81,,-81,-80
-81,,-81,-81
-81,,-81,-81
-81,,-81,-81
-81,,-81,-81
-81,,-82,-84
-81,,-82,-84
-81,,-82,-84
-81,,-82,-84
-81,,-82,-86
-81,,-82,-86
-81,,-82,-86
-81,,-82,-86
-81,,-81,-86
-81,,-81,-86
-81,,-81,-86
-81,,-81,-86
-80,,-82,-85
-80,,-82,-85
-80,,-82,-85
-80,,-82,-85
-86,,-81,-86
-86,,-81,-86
-86,,-81,-86
-86,,-81,-86
-81,,-82,-84
-81,,-82,-84
-81,,-82,-84
-81,,-82,-84
-81,,-83,-81
-81,,-83,-81
-81,,-83,-81
-81,,-83,-81
-80,,-82,-82
-80,,-82,-82
-80,,-82,-82
-80,,-82,-82
-80,,-84,-83
-80,,-84,-83
-80,,-84,-83
-80,,-84,-83
-80,,-81,-84
-80,,-81,-84
-80,,-81,-84
-80,,-81,-84
-80,,-82,-85
-80,,-82,-85
-80,,-82,-85
-80,,-82,-85
-91,,-84,-84
-91,,-84,-84
-91,,-84,-84
-91,,-84,-84
-80,,-81,-83
-80,,-81,-83
-80,,-81,-83
-80,,-81,-83
-81,,-81,-85
-81,,-81,-85
-81,,-81,-85
-81,,-81,-85
-86,,-81,-86
-86,,-81,-86
-86,,-81,-86
-86,,-81,-86
-80,,-81,-86
-80,,-81,-86
-80,,-81,-86
-80,,-81,-86
-80,,-81,-86
-80,,-81,-86
-80,,-81,-86
-80,,-81,-86
-80,,-81,-86
-80,,-81,-86
-80,,-81,-86
-80,,-81,-86
-81,,-82,-87
-81,,-82,-87
-81,,-82,-87
-81,,-82,-87
-80,,-81,-86
-80,,-81,-86
-80,,-81,-86
-80,,-81,-86
-80,,-81,-85
-80,,-81,-85
-80,,-81,-85
-80,,-81,-85
-80,,-85,-86
-80,,-85,-86
-80,,-85,-86
-80,,-85,-86
-79,,-85,-84
-79,,-85,-84
-79,,-85,-84
-79,,-85,-84
-76,,-78,-79
-76,,-78,-79
-76,,-78,-79
-76,,-78,-79
-77,,-76,-87
-77,,-76,-87
-77,,-76,-87
-77,,-76,-87
-77,,-75,-85
-77,,-75,-85
-77,,-75,-85
-77,,-75,-85
-79,,-77,-82
-79,,-77,-82
-79,,-77,-82
-79,,-77,-82
-86,,-73,-79
-86,,-73,-79
-86,,-73,-79
-86,,-73,-79
-84,,-73,-83
-84,,-73,-83
-84,,-73,-83
-84,,-73,-83
-86,,-74,-91
-86,,-74,-91
-86,,-74,-91
-86,,-74,-91
-82,,-77,-83
-82,,-77,-83
-82,,-77,-83
-82,,-77,-83
-86,,-91,-78
-86,,-91,-78
-86,,-91,-78
-86,,-91,-78
-89,,-79,-80
-89,,-79,-80
-89,,-79,-80
-89,,-79,-80
-92,,-83,-76
-92,,-83,-76
-92,,-83,-76
-92,,-83,-76
-92,,-79,-86
-92,,-79,-86
-92,,-79,-86
-92,,-79,-86
-90,,-84,-79
-90,,-84,-79
-90,,-84,-79
-90,,-84,-79
-83,,-81,-81
-83,,-81,-81
-83,,-81,-81
-83,,-81,-81
-95,,-77,-90
-95,,-77,-90
-95,,-77,-90
-95,,-77,-90
-94,,-80,-89
-94,,-80,-89
-94,,-80,-89
-94,,-80,-89
-90,,-92,-90
-90,,-92,-90
-90,,-92,-90
-90,,-92,-90
,,-75,-93
,,-75,-93
,,-75,-93
,,-75,-93
,,-74,-98
,,-74,-98
,,-74,-98
,,-74,-98
-81,,-74,-85
-81,,-74,-85
-81,,-74,-85
-81,,-74,-85
-85,,-70,-79
-85,,-70,-79
-85,,-70,-79
-85,,-70,-79
-74,,-70,-90
-74,,-70,-90
-74,,-70,-90
-74,,-70,-90
-70,,-66,-90
-70,,-66,-90
-70,,-66,-90
-70,,-66,-90
-67,,-74,-86
-67,,-74,-86
-67,,-74,-86
-67,,-74,-86
-66,,-76,-91
-66,,-76,-91
-66,,-76,-91
-66,,-76,-91
-68,,-70,
-68,,-70,
-68,,-70,
-68,,-70,
-74,,-82,-103
-74,,-82,-103
-74,,-82,-103
-74,,-82,-103
-78,,-78,
-78,,-78,
-78,,-78,
-78,,-78,
-79,,-90,
-79,,-90,
-79,,-90,
-79,,-90,
-86,,-83,
-86,,-83,
-86,,-83,
-86,,-83,
-85,,-82,
-85,,-82,
-85,,-82,
-85,,-82,
-81,,-92,
-81,,-92,
-81,,-92,
-81,,-92,
-75,,-85,
-75,,-85,
-75,,-85,
-75,,-85,
-71,,-88,
-71,,-88,
-71,,-88,
-71,,-88,
-85,,-95,
-85,,-95,
-85,,-95,
-85,,-95,
-88,,-78,
-88,,-78,
-88,,-78,
-88,,-78,
-75,,-80,
-75,,-80,
-75,,-80,
-75,,-80,
-75,,-83,
-75,,-83,
-75,,-83,
-75,,-83,
-77,,-80,
-77,,-80,
-77,,-80,
-77,,-80,
-80,,-82,
-80,,-82,
-80,,-82,
-80,,-82,
-78,,-88,-105
-78,,-88,-105
-78,,-88,-105
-78,,-88,-105
-80,,-86,-102
-80,,-86,-102
-80,,-86,-102
-80,,-86,-102
-79,,-84,-101
-79,,-84,-101
-79,,-84,-101
-79,,-84,-101
-85,,-80,-103
-85,,-80,-103
-85,,-80,-103
-85,,-80,-103
-90,,-84,
-90,,-84,
-90,,-84,
-90,,-84,
-89,,-102,
-89,,-102,
-89,,-102,
-89,,-102,
-81,,-100,
-81,,-100,
-81,,-100,
-81,,-100,
-85,,-92,
-85,,-92,
-85,,-92,
-85,,-92,
-85,,-94,
-85,,-94,
-85,,-94,
-85,,-94,
-89,,,
-89,,,
-89,,,
-89,,,
-85,,,
-85,,,
-85,,,
-85,,,
-100,,-95,
-100,,-95,
-100,,-95,
-100,,-95,
-78,,-87,
-78,,-87,
-78,,-87,
-78,,-87,
-78,,-81,
-78,,-81,
-78,,-81,
-78,,-81,
-78,,-77,
-78,,-77,
-78,,-77,
-78,,-77,
-78,,-76,
-78,,-76,
-78,,-76,
-78,,-76,
-78,,-76,
-78,,-76,
-78,,-76,
-78,,-76,
-81,,-76,
-81,,-76,
-81,,-76,
-81,,-76,
-71,,-77,
-71,,-77,
-71,,-77,
-71,,-77,
-71,,,-100
-71,,,-100
-71,,,-100
-71,,,-100
-75,,-84,
-75,,-84,
-75,,-84,
-75,,-84,
-74,,-84,
-74,,-84,
-74,,-84,
-74,,-84,
-79,,-88,
-79,,-88,
-79,,-88,
-79,,-88,
-81,,-87,
-81,,-87,
-81,,-87,
-81,,-87,
-76,,-87,
-76,,-87,
-76,,-87,
-76,,-87,
-74,,-88,-99
-74,,-88,-99
-74,,-88,-99
-74,,-88,-99
-69,,-91,
-69,,-91,
-69,,-91,
-69,,-91,
-69,,-85,
-69,,-85,
-69,,-85,
-69,,-85,
-72,,-84,
-72,,-84,
-72,,-84,
-72,,-84,
-75,,-82,
-75,,-82,
-75,,-82,
-75,,-82,
-73,,-88,
-73,,-88,
-73,,-88,
-73,,-88,
-76,,-88,
-76,,-88,
-76,,-88,
-76,,-88,
-71,,-84,
-71,,-84,
-71,,-84,
-71,,-84,
-73,,-77,
-73,,-77,
-73,,-77,
-73,,-77,
-73,,-80,
-73,,-80,
-73,,-80,
-73,,-80,
-73,,-83,-104
-73,,-83,-104
-73,,-83,-104
-73,,-83,-104
-71,,-79,
-71,,-79,
-71,,-79,
-71,,-79,
-73,,-85,-98
-73,,-85,-98
-73,,-85,-98
-73,,-85,-98
-78,,-88,
-78,,-88,
-78,,-88,
-78,,-88,
-84,,-79,
-84,,-79,
-84,,-79,
-84,,-79,
-81,,-80,
-81,,-80,
-81,,-80,
-81,,-80,
-77,,-81,
-77,,-81,
-77,,-81,
-77,,-81,
-84,,-93,-102
-84,,-93,-102
-84,,-93,-102
-84,,-93,-102
,,-97,-89
,,-97,-89
,,-97,-89
,,-97,-89
,,-90,-96
,,-90,-96
,,-90,-96
,,-90,-96
,,,-90
,,,-90
,,,-90
,,,-90
-104,,-93,-94
-104,,-93,-94
-104,,-93,-94
-104,,-93,-94
-100,,-102,-88
-100,,-102,-88
-100,,-102,-88
-100,,-102,-88
,,,-90
,,,-90
,,,-90
,,,-90
-104,,-97,
-104,,-97,
-104,,-97,
-104,,-97,
-99,,-95,
-99,,-95,
-99,,-95,
-99,,-95,
,,-97,
,,-97,
,,-97,
,,-97,
,,,-98
,,,-98
,,,-98
,,,-98
,,,-93
,,,-93
,,,-93
,,,-93
,,,-97
,,,-97
,,,-97
,,,-97
,,-99,-102
,,-99,-102
,,-99,-102
,,-99,-102
,,,-96
,,,-96
,,,-96
,,,-96
,,,-98
,,,-98
,,,-98
,,,-98
,,,-102
,,,-102
,,,-102
,,,-102
,,-98,
,,-98,
,,-98,
,,-98,
-97,,-95,-92
-97,,-95,-92
-97,,-95,-92
-97,,-95,-92
-93,,-91,-98
-93,,-91,-98
-93,,-91,-98
-93,,-91,-98
,,,-96
,,,-96
,,,-96
,,,-96
-90,,-97,-100
-90,,-97,-100
-90,,-97,-100
-90,,-97,-100
-85,,-90,-98
-85,,-90,-98
-85,,-90,-98
-85,,-90,-98
,,-95,
,,-95,
,,-95,
,,-95,
-92,,-88,-102
-92,,-88,-102
-92,,-88,-102
-92,,-88,-102
-92,,-81,
-92,,-81,
-92,,-81,
-92,,-81,
-92,,-81,
-92,,-81,
-92,,-81,
-92,,-81,
-91,,-81,
-91,,-81,
-91,,-81,
-91,,-81,
-90,,-82,-98
-90,,-82,-98
-90,,-82,-98
-90,,-82,-98
-91,,-83,
-91,,-83,
-91,,-83,
-91,,-83,
-91,,-83,
-91,,-83,
-91,,-83,
-91,,-83,
-94,,-83,
-94,,-83,
-94,,-83,
-94,,-83,
-93,,-80,-98
-93,,-80,-98
-93,,-80,-98
-93,,-80,-98
-89,,-84,-102
-89,,-84,-102
-89,,-84,-102
-89,,-84,-102
-93,,-90,
-93,,-90,
-93,,-90,
-93,,-90,
,,,-100
,,,-100
,,,-100
,,,-100
-100,,-93,-103
-100,,-93,-103
-100,,-93,-103
-100,,-93,-103
-102,,-97,
-102,,-97,
-102,,-97,
-102,,-97,
,,,-102
,,,-102
,,,-102
,,,-102
,,,-87
,,,-87
,,,-87
,,,-87
,,-95,-93
,,-95,-93
,,-95,-93
,,-95,-93
,,-100,-104
,,-100,-104
,,-100,-104
,,-100,-104
-100,,-93,-101
-100,,-93,-101
-100,,-93,-101
-100,,-93,-101
-101,,,-95
-101,,,-95
-101,,,-95
-101,,,-95
,,,-103
,,,-103
,,,-103
,,,-103
,,,-94
,,,-94
,,,-94
,,,-94
,,,-90
,,,-90
,,,-90
,,,-90
,,,-84
,,,-84
,,,-84
,,,-84
,,,-92
,,,-92
,,,-92
,,,-92
,,,-93
,,,-93
,,,-93
,,,-93
,,,-94
,,,-94
,,,-94
,,,-94
,,,-98
,,,-98
,,,-98
,,,-98
,,,-91
,,,-91
,,,-91
,,,-91
,,,-87
,,,-87
,,,-87
,,,-87
,,,-91
,,,-91
,,,-91
,,,-91
,,,-100
,,,-100
,,,-100
,,,-100
,,,-89
,,,-89
,,,-89
,,,-89
,,,-90
,,,-90
,,,-90
,,,-90
,,,-87
,,,-87
,,,-87
,,,-87
,,,-94
,,,-94
,,,-94
,,,-94
,,,-92
,,,-92
,,,-92
,,,-92
,,-104,-86
,,-104,-86
,,-104,-86
,,-104,-86
,,,-98
,,,-98
,,,-98
,,,-98
,,,-93
,,,-93
,,,-93
,,,-93
,,,-92
,,,-92
,,,-92
,,,-92
,,,-94
,,,-94
,,,-94
,,,-94
,,,-99
,,,-99
,,,-99
,,,-99
,,,-94
,,,-94
,,,-94
,,,-94
,,,-93
,,,-93
,,,-93
,,,-93
,,,-90
,,,-90
,,,-90
,,,-90
,,,-92
,,,-92
,,,-92
,,,-92
,,,-88
,,,-88
,,,-88
,,,-88
,,,-93
,,,-93
,,,-93
,,,-93
,,,-95
,,,-95
,,,-95
,,,-95
,,,-90
,,,-90
,,,-90
,,,-90
,,,-86
,,,-86
,,,-86
,,,-86
,,,-82
,,,-82
,,,-82
,,,-82
,,,-79
,,,-79
,,,-79
,,,-79
,,,-74
,,,-74
,,,-74
,,,-74
,,,-86
,,,-86
,,,-86
,,,-86
,,-98,-82
,,-98,-82
,,-98,-82
,,-98,-82
-102,,-99,-82
-102,,-99,-82
-102,,-99,-82
-102,,-99,-82
,,-95,-78
,,-95,-78
,,-95,-78
,,-95,-78
,,-96,-79
,,-96,-79
,,-96,-79
,,-96,-79
-97,,,-78
-97,,,-78
-97,,,-78
-97,,,-78
,,-98,-80
,,-98,-80
,,-98,-80
,,-98,-80
,,,-83
,,,-83
,,,-83
,,,-83
,,-86,-83
,,-86,-83
,,-86,-83
,,-86,-83
,,-96,-92
,,-96,-92
,,-96,-92
,,-96,-92
,,-89,-82
,,-89,-82
,,-89,-82
,,-89,-82
-104,,-96,-91
-104,,-96,-91
-104,,-96,-91
-104,,-96,-91
,,,-94
,,,-94
,,,-94
,,,-94
-103,,-91,
-103,,-91,
-103,,-91,
-103,,-91,
-104,,-91,-94
-104,,-91,-94
-104,,-91,-94
-104,,-91,-94
,,-96,-95
,,-96,-95
,,-96,-95
,,-96,-95
,,-92,-90
,,-92,-90
,,-92,-90
,,-92,-90
-96,,-81,-94
-96,,-81,-94
-96,,-81,-94
-96,,-81,-94
-93,,-88,
-93,,-88,
-93,,-88,
-93,,-88,
-103,,-84,-102
-103,,-84,-102
-103,,-84,-102
-103,,-84,-102
-87,,-88,-104
-87,,-88,-104
-87,,-88,-104
-87,,-88,-104
-93,,-101,-90
-93,,-101,-90
-93,,-101,-90
-93,,-101,-90
-93,,-94,-88
-93,,-94,-88
-93,,-94,-88
-93,,-94,-88
,,-96,
,,-96,
,,-96,
,,-96,
,,-93,
,,-93,
,,-93,
,,-93,
-100,,-96,
-100,,-96,
-100,,-96,
-100,,-96,
,,-98,
,,-98,
,,-98,
,,-98,
,,-102,-103
,,-102,-103
,,-102,-103
,,-102,-103
,,-96,-91
,,-96,-91
,,-96,-91
,,-96,-91
,,,-94
,,,-94
,,,-94
,,,-94
,,-97,-98
,,-97,-98
,,-97,-98
,,-97,-98
,,,-96
,,,-96
,,,-96
,,,-96
-103,,-102,-103
-103,,-102,-103
-103,,-102,-103
-103,,-102,-103
,,,-88
,,,-88
,,,-88
,,,-88
,,-99,
,,-99,
,,-99,
,,-99,
,,,-94
,,,-94
,,,-94
,,,-94
,,,-94
,,,-94
,,,-94
,,,-94
-104,,,-93
-104,,,-93
-104,,,-93
-104,,,-93
,,,-96
,,,-96
,,,-96
,,,-96
-101,,,-99
-101,,,-99
-101,,,-99
-101,,,-99
,,,-94
,,,-94
,,,-94
,,,-94
,,,-103
,,,-103
,,,-103
,,,-103
,,,-94
,,,-94
,,,-94
,,,-94
,,-102,-88
,,-102,-88
,,-102,-88
,,-102,-88
,,,-94
,,,-94
,,,-94
,,,-94
,,,-83
,,,-83
,,,-83
,,,-83
,,,-84
,,,-84
,,,-84
,,,-84
,,-97,-86
,,-97,-86
,,-97,-86
,,-97,-86
,,-95,-86
,,-95,-86
,,-95,-86
,,-95,-86
-101,,,-92
-101,,,-92
-101,,,-92
-101,,,-92
-93,,-98,
-93,,-98,
-93,,-98,
-93,,-98,
-97,,,-101
-97,,,-101
-97,,,-101
-97,,,-101
,,,-95
,,,-95
,,,-95
,,,-95
,,,-100
,,,-100
,,,-100
,,,-100
-103,,,-104
-103,,,-104
-103,,,-104
-103,,,-104
,,-100,-93
,,-100,-93
,,-100,-93
,,-100,-93
,,,-86
,,,-86
,,,-86
,,,-86
,,,-91
,,,-91
,,,-91
,,,-91
,,-100,-90
,,-100,-90
,,-100,-90
,,-100,-90
,,-97,-90
,,-97,-90
,,-97,-90
,,-97,-90
,,-98,-89
,,-98,-89
,,-98,-89
,,-98,-89
,,,-88
,,,-88
,,,-88
,,,-88
,,,-91
,,,-91
,,,-91
,,,-91
,,,-87
,,,-87
,,,-87
,,,-87
,,-99,-93
,,-99,-93
,,-99,-93
,,-99,-93
-104,,-93,-89
-104,,-93,-89
-104,,-93,-89
-104,,-93,-89
,,-102,-88
,,-102,-88
,,-102,-88
,,-102,-88
-98,,,-88
-98,,,-88
-98,,,-88
-98,,,-88
,,-102,-88
,,-102,-88
,,-102,-88
,,-102,-88
,,-102,-86
,,-102,-86
,,-102,-86
,,-102,-86
,,,-88
,,,-88
,,,-88
,,,-88
-100,,,-87
-100,,,-87
-100,,,-87
-100,,,-87
,,,-88
,,,-88
,,,-88
,,,-88
,,,-91
,,,-91
,,,-91
,,,-91
,,,-88
,,,-88
,,,-88
,,,-88
,,,-87
,,,-87
,,,-87
,,,-87
,,,-88
,,,-88
,,,-88
,,,-88
,,,-86
,,,-86
,,,-86
,,,-86
,,,-87
,,,-87
,,,-87
,,,-87
,,,-86
,,,-86
,,,-86
,,,-86
,,,-86
,,,-86
,,,-86
,,,-86
,,,-87
,,,-87
,,,-87
,,,-87
,,,-87
,,,-87
,,,-87
,,,-87
-97,,,-90
-97,,,-90
-97,,,-90
-97,,,-90
,,,-83
,,,-83
,,,-83
,,,-83
,,,-94
,,,-94
,,,-94
,,,-94
-101,,,-93
-101,,,-93
-101,,,-93
-101,,,-93
,,-90,-88
,,-90,-88
,,-90,-88
,,-90,-88
,,-103,-91
,,-103,-91
,,-103,-91
,,-103,-91
,,,-86
,,,-86
,,,-86
,,,-86
,,-92,-98
,,-92,-98
,,-92,-98
,,-92,-98
-97,,,-94
-97,,,-94
-97,,,-94
-97,,,-94
,,-94,-92
,,-94,-92
,,-94,-92
,,-94,-92
,,,-92
,,,-92
,,,-92
,,,-92
,,-94,-89
,,-94,-89
,,-94,-89
,,-94,-89
,,,-82
,,,-82
,,,-82
,,,-82
,,,-85
,,,-85
,,,-85
,,,-85
,,,-86
,,,-86
,,,-86
,,,-86
,,,-84
,,,-84
,,,-84
,,,-84
,,,-83
,,,-83
,,,-83
,,,-83
-103,,,-85
-103,,,-85
-103,,,-85
-103,,,-85
,,,-82
,,,-82
,,,-82
,,,-82
-96,,,-89
-96,,,-89
-96,,,-89
-96,,,-89
,,,-86
,,,-86
,,,-86
,,,-86
,,,-86
,,,-86
,,,-86
,,,-86
,,,-86
,,,-86
,,,-86
,,,-86
,,,-90
,,,-90
,,,-90
,,,-90
,,,-86
,,,-86
,,,-86
,,,-86
,,,-96
,,,-96
,,,-96
,,,-96
-100,,,-103
-100,,,-103
-100,,,-103
-100,,,-103
,,,-89
,,,-89
,,,-89
,,,-89
,,-95,-102
,,-95,-102
,,-95,-102
,,-95,-102
,,,-99
,,,-99
,,,-99
,,,-99
,,-96,-98
,,-96,-98
,,-96,-98
,,-96,-98
,,-96,-97
,,-96,-97
,,-96,-97
,,-96,-94
,,-96,-94
,,-96,-94
,,-96,-94
-96,,-96,
-96,,-96,
-96,,-96,
-96,,-96,
,,-95,
,,-95,
,,-95,
,,-95,
-95,,-96,-98
-95,,-96,-98
-95,,-96,-98
-95,,-96,-98
,,-95,-99
,,-95,-99
,,-95,-99
,,-95,-99
-95,,-95,-98
-95,,-95,-98
-95,,-95,-98
-95,,-95,-98
,,-95,-98
,,-95,-98
,,-95,-98
,,-95,-98
,,-95,-97
,,-95,-97
,,-95,-97
,,-95,-97
,,-94,-97
,,-94,-97
,,-94,-97
,,-94,-97
,,-99,
,,-99,
,,-99,
,,-99,
,,-94,
,,-94,
,,-94,
,,-94,
-95,,-95,
-95,,-95,
-95,,-95,
-95,,-95,
,,-95,
,,-95,
,,-95,
,,-95,
-96,,-95,-95
-96,,-95,-95
-96,,-95,-95
-96,,-95,-95
-96,,-96,-98
-96,,-96,-98
-96,,-96,-98
-96,,-96,-98
-97,,-99,
-97,,-99,
-97,,-99,
-97,,-99,
-102,,-95,
-102,,-95,
-102,,-95,
-102,,-95,
-99,,-94,
-99,,-94,
-99,,-94,
-99,,-94,
,,-94,
,,-94,
,,-94,
,,-94,
-101,,-94,-94
-101,,-94,-94
-101,,-94,-94
-101,,-94,-94
-97,,-95,
-97,,-95,
-97,,-95,
-97,,-95,
,,-94,-94
,,-94,-94
,,-94,-94
,,-94,-94
,,-95,-94
,,-95,-94
,,-95,-94
,,-95,-94
,,-104,
,,-104,
,,-104,
,,-104,
-102,,-95,
-102,,-95,
-102,,-95,
-102,,-95,
-98,,-95,-98
-98,,-95,-98
-98,,-95,-98
-98,,-95,-98
,,-95,-99
,,-95,-99
,,-95,-99
,,-95,-99
-97,,-95,-98
-97,,-95,-98
-97,,-95,-98
-97,,-95,-98
,,-95,-97
,,-95,-97
,,-95,-97
,,-95,-97
-101,,-95,-99
-101,,-95,-99
-101,,-95,-99
-101,,-95,-99
-97,,-95,-99
-97,,-95,-99
-97,,-95,-99
-97,,-95,-99
,,-97,-98
,,-97,-98
,,-97,-98
,,-97,-98
,,-95,-98
,,-95,-98
,,-95,-98
,,-95,-98
-97,,-95,-98
-97,,-95,-98
-97,,-95,-98
-97,,-95,-98
,,-95,-98
,,-95,-98
,,-95,-98
,,-95,-98
,,-95,-98
,,-95,-98
,,-95,-98
,,-95,-98
-97,,-96,-98
-97,,-96,-98
-97,,-96,-98
-97,,-96,-98
,,-95,
,,-95,
,,-95,
,,-95,
,,-95,
,,-95,
,,-95,
,,-95,
,,-95,-98
,,-95,-98
,,-95,-98
,,-95,-98
-97,,-95,-98
-97,,-95,-98
-97,,-95,-98
-97,,-95,-98
,,-95,-99
,,-95,-99
,,-95,-99
,,-95,-99
,,-95,-101
,,-95,-101
,,-95,-101
,,-95,-101
-103,,-97,
-103,,-97,
-103,,-97,
-103,,-97,
,,,-105
,,,-105
,,,-105
,,,-105
,,-97,-94
,,-97,-94
,,-97,-94
,,-97,-94
,,-96,-94
,,-96,-94
,,-96,-94
,,-96,-94
,,-96,-96
,,-96,-96
,,-96,-96
,,-96,-96
,,-98,-96
,,-98,-96
,,-98,-96
,,-98,-96
,,-104,
,,-104,
,,-104,
,,-104,
,,-98,
,,-98,
,,-98,
,,-98,
,,-102,
,,-102,
,,-102,
,,-102,
,,-97,
,,-97,
,,-97,
,,-97,
,,-98,
,,-98,
,,-98,
,,-98,
,,-98,
,,-98,
,,-98,
,,-98,
-103,,-98,
-103,,-98,
-103,,-98,
-103,,-98,
,,-100,
,,-100,
,,-100,
,,-100,
,,-101,
,,-101,
,,-101,
,,-101,
,,-96,
,,-96,
,,-96,
,,-96,
,,-98,
,,-98,
,,-98,
,,-98,
,,-97,
,,-97,
,,-97,
,,-97,
,,-96,
,,-96,
,,-96,
,,-96,
,,-96,-105
,,-96,-105
,,-96,-105
,,-96,-105
,,-103,-93
,,-103,-93
,,-103,-93
,,-103,-93
,,-97,
,,-97,
,,-97,
,,-97,
,,-96,-104
,,-96,-104
,,-96,-104
,,-96,-104
,,,-93
,,,-93
,,,-93
,,,-93
,,-96,
,,-96,
,,-96,
,,-96,
,,-98,
,,-98,
,,-98,
,,-98,
,,-98,
,,-98,
,,-98,
,,-98,
,,-100,-101
,,-100,-101
,,-100,-101
,,-100,-101
,,-102,-94
,,-102,-94
,,-102,-94
,,-102,-94
,,,-91
,,,-91
,,,-91
,,,-91
,,,-93
,,,-93
,,,-93
,,,-93
,,,-90
,,,-90
,,,-90
,,,-90
,,,-90
,,,-90
,,,-90
,,,-90
,,,-86
,,,-86
,,,-86
,,,-86
-100,,-97,-95
-100,,-97,-95
