Kitchen_AP,Lounge_AP,Upstairs_AP,Study_AP
-88,-71,-84,
-88,-71,-84,
-88,-71,-84,
-83,-71,-91,
-83,-71,-91,
-83,-71,-91,
-83,-71,-91,
-103,-64,-95,
-103,-64,-95,
-103,-64,-95,
-103,-64,-95,
-91,-69,-86,
-91,-69,-86,
-91,-69,-86,
-91,-69,-86,
-97,-73,-88,
-97,-73,-88,
-97,-73,-88,
-97,-73,-88,
,-72,-84,
,-72,-84,
,-72,-84,
,-72,-84,
-98,-73,-85,
-98,-73,-85,
-98,-73,-85,
-98,-73,-85,
,-78,-86,
,-78,-86,
,-78,-86,
,-78,-86,
-96,-70,,
-96,-70,,
-96,-70,,
-96,-70,,
-92,-69,-89,
-92,-69,-89,
-92,-69,-89,
-92,-69,-89,
-89,-79,-79,
-89,-79,-79,
-89,-79,-79,
-89,-79,-79,
-89,-84,-75,
-89,-84,-75,
-89,-84,-75,
-89,-84,-75,
-81,-83,-78,
-81,-83,-78,
-81,-83,-78,
-81,-83,-78,
-82,-87,-75,
-82,-87,-75,
-82,-87,-75,
-82,-87,-75,
-81,-80,-73,
-81,-80,-73,
-81,-80,-73,
-81,-80,-73,
-80,-84,-72,
-80,-84,-72,
-80,-84,-72,
-80,-84,-72,
-86,,-73,
-86,,-73,
-86,,-73,
-86,,-73,
-96,-86,-71,
-96,-86,-71,
-96,-86,-71,
-96,-86,-71,
,-83,-75,
,-83,-75,
,-83,-75,
,-83,-75,
-100,-83,-74,
-100,-83,-74,
-100,-83,-74,
-100,-83,-74,
-91,-82,-72,
-91,-82,-72,
-91,-82,-72,
-91,-82,-72,
-84,-84,-78,
-84,-84,-78,
-84,-84,-78,
-84,-84,-78,
-97,-75,-71,
-97,-75,-71,
-97,-75,-71,
-97,-75,-71,
-100,-81,-71,
-100,-81,-71,
-100,-81,-71,
-100,-81,-71,
-100,-84,-71,
-100,-84,-71,
-100,-84,-71,
-100,-84,-71,
,-82,-73,
,-82,-73,
,-82,-73,
,-82,-73,
,-82,-79,
,-82,-79,
,-82,-79,
,-82,-79,
,-83,-84,
,-83,-84,
,-83,-84,
,-83,-84,
-103,-79,-89,
-103,-79,-89,
-103,-79,-89,
-103,-79,-89,
-97,-78,-90,
-97,-78,-90,
-97,-78,-90,
-97,-78,-90,
,-76,-95,
,-76,-95,
,-76,-95,
,-76,-95,
,-84,-89,
,-84,-89,
,-84,-89,
,-84,-89,
,-78,-90,
,-78,-90,
,-78,-90,
,-78,-90,
-87,-84,-88,
-87,-84,-88,
-87,-84,-88,
-87,-84,-88,
-104,-86,-81,
-104,-86,-81,
-104,-86,-81,
-104,-86,-81,
-91,-90,-83,
-91,-90,-83,
-91,-90,-83,
-91,-90,-83,
-94,-87,-84,
-94,-87,-84,
-94,-87,-84,
-94,-87,-84,
-98,-99,-86,
-98,-99,-86,
-98,-99,-86,
-98,-99,-86,
-92,-90,-81,
-92,-90,-81,
-92,-90,-81,
-92,-90,-81,
,,-86,
,,-86,
,,-86,
,,-86,
-95,-87,-85,
-95,-87,-85,
-95,-87,-85,
-95,-87,-85,
,-86,-94,
,-86,-94,
,-86,-94,
,-86,-94,
,-102,-92,
,-102,-92,
,-102,-92,
,-102,-92,
-98,-86,,
-98,-86,,
-98,-86,,
-98,-86,,
-92,-80,-93,
-92,-80,-93,
-92,-80,-93,
-92,-80,-93,
-94,-84,-84,
-94,-84,-84,
-94,-84,-84,
-94,-84,-84,
-93,-84,-84,
-93,-84,-84,
-93,-84,-84,
-93,-84,-84,
-92,-84,-86,
-92,-84,-86,
-92,-84,-86,
-92,-84,-86,
-98,-83,-86,
-98,-83,-86,
-98,-83,-86,
-98,-83,-86,
-99,-81,-85,
-99,-81,-85,
-99,-81,-85,
-99,-81,-85,
-99,-83,-84,
-99,-83,-84,
-99,-83,-84,
-99,-83,-84,
-97,-83,-85,
-97,-83,-85,
-97,-83,-85,
-97,-83,-85,
-90,-84,-88,
-90,-84,-88,
-90,-84,-88,
-90,-84,-88,
-94,-80,,
-94,-80,,
-94,-80,,
-94,-80,,
-98,-87,-90,
-98,-87,-90,
-98,-87,-90,
-98,-87,-90,
,-79,-103,
,-79,-103,
,-79,-103,
,-79,-103,
-102,-85,-92,
-102,-85,-92,
-102,-85,-92,
-102,-85,-92,
-93,-88,-96,
-93,-88,-96,
-93,-88,-96,
-93,-88,-96,
-92,-81,-90,
-92,-81,-90,
-92,-81,-90,
-92,-81,-90,
,-79,,
,-79,,
,-79,,
,-79,,
-104,-82,-86,
-104,-82,-86,
-104,-82,-86,
-104,-82,-86,
,-75,-89,
,-75,-89,
,-75,-89,
,-75,-89,
-99,-86,-92,
-99,-86,-92,
-99,-86,-92,
-99,-86,-92,
-95,-89,-80,
-95,-89,-80,
-95,-89,-80,
-95,-89,-80,
-99,-82,-77,
-99,-82,-77,
-99,-82,-77,
-99,-82,-77,
-101,-89,-80,
-101,-89,-80,
-101,-89,-80,
-101,-89,-80,
-89,-87,-88,
-89,-87,-88,
-89,-87,-88,
-89,-87,-88,
-89,-92,-79,
-89,-92,-79,
-89,-92,-79,
-89,-92,-79,
-83,-85,,
-83,-85,,
-83,-85,,
-83,-85,,
-97,-84,-102,
-97,-84,-102,
-97,-84,-102,
-97,-84,-102,
-95,-93,-75,
-95,-93,-75,
-95,-93,-75,
-95,-93,-75,
-92,,-82,
-92,,-82,
-92,,-82,
-92,,-82,
-84,-100,-73,
-84,-100,-73,
-84,-100,-73,
-84,-100,-73,
-93,,-73,
-93,,-73,
-93,,-73,
-93,,-73,
-82,-98,-75,
-82,-98,-75,
-82,-98,-75,
-82,-98,-75,
-93,-105,-72,
-93,-105,-72,
-93,-105,-72,
-93,-105,-72,
-81,-89,-75,
-81,-89,-75,
-81,-89,-75,
-81,-89,-75,
-81,-91,-71,
-81,-91,-71,
-81,-91,-71,
-81,-91,-71,
-66,-105,-71,
-66,-105,-71,
-66,-105,-71,
-66,-105,-71,
-71,-92,-73,
-71,-92,-73,
-71,-92,-73,
-71,-92,-73,
-75,-85,-75,
-75,-85,-75,
-75,-85,-75,
-75,-85,-75,
-75,-82,-85,
-75,-82,-85,
-75,-82,-85,
-75,-82,-85,
-81,-80,-87,
-81,-80,-87,
-81,-80,-87,
-81,-80,-87,
-81,-82,-88,
-81,-82,-88,
-81,-82,-88,
-81,-82,-88,
-81,-84,,
-81,-84,,
-81,-84,,
-81,-84,,
-82,-79,-92,
-82,-79,-92,
-82,-79,-92,
-82,-79,-92,
-79,-76,-102,
-79,-76,-102,
-79,-76,-102,
-79,-76,-102,
-77,-72,-98,
-77,-72,-98,
-77,-72,-98,
-77,-72,-98,
-78,-79,-101,
-78,-79,-101,
-78,-79,-101,
-78,-79,-101,
-78,-87,-89,
-78,-87,-89,
-78,-87,-89,
-78,-87,-89,
-76,-69,-87,
-76,-69,-87,
-76,-69,-87,
-76,-69,-87,
-101,-72,-98,
-101,-72,-98,
-101,-72,-98,
-101,-72,-98,
,-74,,
,-74,,
,-74,,
,-74,,
,-68,,
,-68,,
,-68,,
,-68,,
,-62,-96,
,-62,-96,
,-62,-96,
,-62,-96,
,-69,-94,
,-69,-94,
,-69,-94,
,-69,-94,
,-71,,
,-71,,
,-71,,
,-71,,
,-69,,
,-69,,
,-69,,
,-69,,
,-70,,
,-70,,
,-70,,
,-70,,
,-71,,
,-71,,
,-71,,
,-71,,
-102,-75,,
-102,-75,,
-102,-75,,
-102,-75,,
,-79,,
,-79,,
,-79,,
,-79,,
,-74,-95,
,-74,-95,
,-74,-95,
,-74,-95,
-93,-83,,
-93,-83,,
-93,-83,,
-93,-83,,
-97,-78,-89,
-97,-78,-89,
-97,-78,-89,
-97,-78,-89,
-98,-80,-84,
-98,-80,-84,
-98,-80,-84,
-98,-80,-84,
-96,-79,-95,
-96,-79,-95,
-96,-79,-95,
-96,-79,-95,
-94,-83,-95,
-94,-83,-95,
-94,-83,-95,
-94,-83,-95,
-94,-85,,
-94,-85,,
-94,-85,,
-94,-85,,
-93,-85,-89,
-93,-85,-89,
-93,-85,-89,
-93,-85,-89,
-93,-84,,
-93,-84,,
-93,-84,,
-93,-84,,
-97,-87,,
-97,-87,,
-97,-87,,
-97,-87,,
-103,-86,-88,
-103,-86,-88,
-103,-86,-88,
-103,-86,-88,
-94,-76,-84,
-94,-76,-84,
-94,-76,-84,
-94,-76,-84,
,-81,-87,
,-81,-87,
,-81,-87,
,-81,-87,
,,-84,
,,-84,
,,-84,
,,-84,
-90,-84,-87,
-90,-84,-87,
-90,-84,-87,
-90,-84,-87,
,-85,-94,
,-85,-94,
,-85,-94,
,-85,-94,
-99,-70,-93,
-99,-70,-93,
-99,-70,-93,
-99,-70,-93,
,-72,,
,-72,,
,-72,,
,-72,,
,-69,-94,
,-69,-94,
,-69,-94,
,-69,-94,
,-69,,
,-69,,
,-69,,
,-69,,
,-70,,
,-70,,
,-70,,
,-70,,
,-72,,
,-72,,
,-72,,
,-72,,
,-67,,
,-67,,
,-67,,
,-67,,
,-69,,
,-69,,
,-69,,
,-69,,
,-80,,
,-80,,
,-80,,
,-80,,
,-74,,
,-74,,
,-74,,
,-74,,
,-76,,
,-76,,
,-76,,
,-76,,
,-69,,
,-69,,
,-69,,
,-69,,
,-68,,
,-68,,
,-68,,
,-68,,
,-73,,
,-73,,
,-73,,
,-73,,
,-75,,
,-75,,
,-75,,
,-75,,
,-75,,
,-75,,
,-75,,
,-75,,
,-72,,
,-72,,
,-72,,
,-72,,
,-66,,
,-66,,
,-66,,
,-66,,
,-72,,
,-72,,
,-72,,
,-72,,
,-70,,
,-70,,
,-70,,
,-70,,
,-70,,
,-70,,
,-70,,
,-70,,
,-71,,
,-71,,
,-71,,
,-71,,
,-72,,
,-72,,
,-72,,
,-72,,
,-69,,
,-69,,
,-69,,
,-69,,
,-68,,
,-68,,
,-68,,
,-68,,
,-69,,
,-69,,
,-69,,
,-69,,
,-71,,
,-71,,
,-71,,
,-71,,
,-68,,
,-68,,
,-68,,
,-68,,
,-68,-103,
,-68,-103,
,-68,-103,
,-68,-103,
,-66,,
,-66,,
,-66,,
,-66,,
,-66,,
,-66,,
,-66,,
,-66,,
,-67,,
,-67,,
,-67,,
,-67,,
,-66,,
,-66,,
,-66,,
,-66,,
,-66,,
,-66,,
,-66,,
,-66,,
,-69,,
,-69,,
,-69,,
,-69,,
,-69,,
,-69,,
,-69,,
,-69,,
,-66,,
,-66,,
,-66,,
,-66,,
,-69,,
,-69,,
,-69,,
,-69,,
,-67,,
,-67,,
,-67,,
,-67,,
,-67,,
,-67,,
,-67,,
,-67,,
,-63,,
,-63,,
,-63,,
,-63,,
,-68,,
,-68,,
,-68,,
,-68,,
,-71,,
,-71,,
,-71,,
,-71,,
-93,-73,,
-93,-73,,
-93,-73,,
-93,-73,,
,-68,-102,
,-68,-102,
,-68,-102,
,-68,-102,
,-68,,
,-68,,
,-68,,
,-68,,
,-68,,
,-68,,
,-68,,
,-68,,
,-67,-91,
,-67,-91,
,-67,-91,
,-67,-91,
,-69,-101,
,-69,-101,
,-69,-101,
,-69,-101,
,-71,-98,
,-71,-98,
,-71,-98,
,-71,-98,
,-72,-104,
,-72,-104,
,-72,-104,
,-72,-104,
,-70,-98,
,-70,-98,
,-70,-98,
,-70,-98,
,-71,,
,-71,,
,-71,,
,-71,,
,-70,,
,-70,,
,-70,,
,-70,,
,-72,-99,
,-72,-99,
,-72,-99,
,-72,-99,
,-75,-98,
,-75,-98,
,-75,-98,
,-75,-98,
,-76,-92,
,-76,-92,
,-76,-92,
,-76,-92,
-96,-75,-93,
-96,-75,-93,
-96,-75,-93,
-96,-75,-93,
,-76,-102,
,-76,-102,
,-76,-102,
,-76,-102,
,-73,-87,
,-73,-87,
,-73,-87,
,-73,-87,
,-70,-93,
,-70,-93,
,-70,-93,
,-70,-93,
,-79,,
,-79,,
,-79,,
,-79,,
,-72,,
,-72,,
,-72,,
,-72,,
,-72,,
,-72,,
,-72,,
,-72,,
,-68,,
,-68,,
,-68,,
,-68,,
-96,-68,,
-96,-68,,
-96,-68,,
-96,-68,,
,-69,,
,-69,,
,-69,,
,-69,,
,-70,,
,-70,,
,-70,,
,-70,,
,-62,,
,-62,,
,-62,,
,-62,,
,-67,,
,-67,,
,-67,,
,-67,,
,-73,,
,-73,,
,-73,,
,-73,,
,-73,-100,
,-73,-100,
,-73,-100,
,-73,-100,
,-71,-103,
,-71,-103,
,-71,-103,
,-71,-103,
,-81,,
,-81,,
,-81,,
,-81,,
,-76,,
,-76,,
,-76,,
,-76,,
,-78,-99,
,-78,-99,
,-78,-99,
,-78,-99,
,-71,,
,-71,,
,-71,,
,-71,,
,-70,,
,-70,,
,-70,,
,-70,,
,-70,,
,-70,,
,-70,,
,-70,,
,-68,,
,-68,,
,-68,,
,-68,,
,-68,,
,-68,,
,-68,,
,-68,,
,-68,-102,
,-68,-102,
,-68,-102,
,-68,-102,
-102,-68,,
-102,-68,,
-102,-68,,
-102,-68,,
,-69,,
,-69,,
,-69,,
,-69,,
,-69,,
,-69,,
,-69,,
,-69,,
,-66,,
,-66,,
,-66,,
,-66,,
,-70,,
,-70,,
,-70,,
,-70,,
,-66,,
,-66,,
,-66,,
,-66,,
,-69,,
,-69,,
,-69,,
,-69,,
,-67,,
,-67,,
,-67,,
,-67,,
,-70,,
,-70,,
,-70,,
,-70,,
,-70,,
,-70,,
,-70,,
,-70,,
,-71,,
,-71,,
,-71,,
,-71,,
-103,-69,,
-103,-69,,
-103,-69,,
-103,-69,,
,-71,,
,-71,,
,-71,,
,-71,,
,-71,,
,-71,,
,-71,,
,-71,,
,-76,,
,-76,,
,-76,,
,-76,,
,-69,,
,-69,,
,-69,,
,-69,,
,-63,,
,-63,,
,-63,,
,-63,,
,-67,,
,-67,,
,-67,,
,-67,,
-102,-72,-100,
-102,-72,-100,
-102,-72,-100,
-102,-72,-100,
,-70,,
,-70,,
,-70,,
,-70,,
-103,-67,,
-103,-67,,
-103,-67,,
-103,-67,,
-93,-70,,
-93,-70,,
-93,-70,,
-93,-70,,
,-69,,
,-69,,
,-69,,
,-69,,
,-74,,
,-74,,
,-74,,
,-74,,
-102,-69,,
-102,-69,,
-102,-69,,
-102,-69,,
,-69,,
,-69,,
,-69,,
,-69,,
,-75,,
,-75,,
,-75,,
,-75,,
,-74,,
,-74,,
,-74,,
,-74,,
,-75,,
,-75,,
,-75,,
,-75,,
,-82,,
,-82,,
,-82,,
,-82,,
,-70,,
,-70,,
,-70,,
,-70,,
,-71,-100,
,-71,-100,
,-71,-100,
,-71,-100,
,-69,,
,-69,,
,-69,,
,-69,,
,-68,,
,-68,,
,-68,,
,-68,,
,-69,,
,-69,,
,-69,,
,-69,,
,-70,,
,-70,,
,-70,,
,-70,,
,-70,,
,-70,,
,-70,,
,-70,,
,-66,,
,-66,,
,-66,,
,-66,,
,-67,,
,-67,,
,-67,,
,-67,,
,-75,,
,-75,,
,-75,,
,-75,,
,-68,,
,-68,,
,-68,,
,-68,,
,-67,,
,-67,,
,-67,,
,-67,,
,-67,,
,-67,,
,-67,,
,-67,,
,-73,,
,-73,,
,-73,,
,-73,,
,-66,,
,-66,,
,-66,,
,-66,,
,-67,,
,-67,,
,-67,,
,-67,,
,-70,,
,-70,,
,-70,,
,-70,,
,-63,,
,-63,,
,-63,,
,-63,,
,-65,,
,-65,,
,-65,,
,-65,,
,-58,,
,-58,,
,-58,,
,-58,,
,-67,,
,-67,,
,-67,,
,-67,,
,-60,,
,-60,,
,-60,,
,-60,,
,-63,,
,-63,,
,-63,,
,-63,,
-102,-66,-95,
-102,-66,-95,
-102,-66,-95,
-102,-66,-95,
,-72,-102,
,-72,-102,
,-72,-102,
,-72,-102,
,-68,-98,
,-68,-98,
,-68,-98,
,-68,-98,
,-74,,
,-74,,
,-74,,
,-74,,
,-74,-97,
,-74,-97,
,-74,-97,
,-74,-97,
-101,-79,,
-101,-79,,
-101,-79,,
-101,-79,,
,-73,-87,
,-73,-87,
,-73,-87,
,-73,-87,
-97,-71,-85,
-97,-71,-85,
-97,-71,-85,
-97,-71,-85,
,-79,-88,
,-79,-88,
,-79,-88,
,-79,-88,
-104,-70,-85,
-104,-70,-85,
-104,-70,-85,
-104,-70,-85,
,-74,,
,-74,,
,-74,,
,-74,,
-103,-70,,
-103,-70,,
-103,-70,,
-103,-70,,
-104,-75,,
-104,-75,,
-104,-75,,
-104,-75,,
-91,-69,,
-91,-69,,
-91,-69,,
-91,-69,,
,-71,,
,-71,,
,-71,,
,-71,,
-97,-69,-100,
-97,-69,-100,
-97,-69,-100,
-97,-69,-100,
,-72,,
,-72,,
,-72,,
,-72,,
-95,-73,-98,
-95,-73,-98,
-95,-73,-98,
-95,-73,-98,
-99,-75,-104,
-99,-75,-104,
-99,-75,-104,
-99,-75,-104,
,-80,,
,-80,,
,-80,,
,-80,,
,-71,,
,-71,,
,-71,,
,-71,,
,-72,,
,-72,,
,-72,,
,-72,,
,-71,,
,-71,,
,-71,,
,-71,,
,-69,,
,-69,,
,-69,,
,-69,,
-99,-75,-102,
-99,-75,-102,
-99,-75,-102,
-99,-75,-102,
,-73,-105,
,-73,-105,
,-73,-105,
,-73,-105,
-101,-71,,
-101,-71,,
-101,-71,,
-101,-71,,
,-72,,
,-72,,
,-72,,
,-72,,
-97,-72,,
-97,-72,,
-97,-72,,
-97,-72,,
,-75,,
,-75,,
,-75,,
,-75,,
-102,-76,,
-102,-76,,
-102,-76,,
-102,-76,,
,-78,,
,-78,,
,-78,,
,-78,,
,-71,,
,-71,,
,-71,,
,-71,,
-98,-69,,
-98,-69,,
-98,-69,,
-98,-69,,
,-77,,
,-77,,
,-77,,
,-77,,
,-70,,
,-70,,
,-70,,
,-70,,
,-69,,
,-69,,
,-69,,
,-69,,
,-69,,
,-69,,
,-69,,
,-69,,
,-70,,
,-70,,
,-70,,
,-70,,
,-68,,
,-68,,
,-68,,
,-68,,
,-64,,
,-64,,
,-64,,
,-64,,
,-65,,
,-65,,
,-65,,
,-65,,
,-69,,
,-69,,
,-69,,
,-69,,
,-71,,
,-71,,
,-71,,
,-71,,
,-67,,
,-67,,
,-67,,
,-67,,
,-72,,
,-72,,
,-72,,
,-72,,
,-70,,
,-70,,
,-70,,
,-70,,
,-66,,
,-66,,
,-66,,
,-66,,
,-72,,
,-72,,
,-72,,
,-72,,
-101,-72,,
-101,-72,,
-101,-72,,
-101,-72,,
,-75,,
,-75,,
,-75,,
,-75,,
,-69,,
,-69,,
,-69,,
,-69,,
,-67,,
,-67,,
,-67,,
,-67,,
,-74,,
,-74,,
,-74,,
,-74,,
,-73,,
,-73,,
,-73,,
,-73,,
,-80,,
,-80,,
,-80,,
,-80,,
,-75,-99,
,-75,-99,
,-75,-99,
,-75,-99,
,-77,,
,-77,,
,-77,,
,-77,,
,-76,,
,-76,,
,-76,,
,-76,,
,-74,,
,-74,,
,-74,,
,-74,,
,-70,,
,-70,,
,-70,,
,-70,,
,-68,,
,-68,,
,-68,,
,-68,,
-97,-73,,
-97,-73,,
-97,-73,,
-97,-73,,
,-65,,
,-65,,
,-65,,
,-65,,
,-69,,
,-69,,
,-69,,
,-69,,
,-66,,
,-66,,
,-66,,
,-66,,
,-66,,
,-66,,
,-66,,
,-66,,
,-73,,
,-73,,
,-73,,
,-73,,
,-76,,
,-76,,
,-76,,
,-76,,
,-70,,
,-70,,
,-70,,
,-70,,
,-70,,
,-70,,
,-70,,
,-70,,
,-69,,
,-69,,
,-69,,
,-69,,
,-69,,
,-69,,
,-69,,
,-69,,
,-69,,
,-69,,
,-69,,
,-69,,
,-69,,
,-69,,
,-69,,
,-69,,
,-69,,
,-69,,
,-69,,
,-69,,
,-71,,
,-71,,
,-71,,
,-71,,
,-72,,
,-72,,
,-72,,
,-72,,
,-72,,
,-72,,
,-72,,
,-72,,
,-71,,
,-71,,
,-71,,
,-71,,
,-71,,
,-71,,
,-71,,
,-71,,
,-71,,
,-71,,
,-71,,
,-71,,
,-72,,
,-72,,
,-72,,
,-72,,
,-73,,
,-73,,
,-73,,
,-73,,
,-73,,
,-73,,
,-73,,
,-73,,
,-73,,
,-73,,
,-73,,
,-73,,
,-73,,
,-73,,
,-73,,
,-73,,
,-72,,
,-72,,
,-72,,
,-72,,
,-66,,
,-66,,
,-66,,
,-66,,
,-73,,
,-73,,
,-73,,
,-73,,
,-66,,
,-66,,
,-66,,
,-66,,
,-67,,
,-67,,
,-67,,
,-67,,
,-66,,
,-66,,
,-66,,
,-66,,
,-66,,
,-66,,
,-66,,
,-66,,
,-68,,
,-68,,
,-68,,
,-68,,
,-66,,
,-66,,
,-66,,
,-66,,
,-66,,
,-66,,
,-66,,
,-66,,
,-67,,
,-67,,
,-67,,
,-67,,
,-63,,
,-63,,
,-63,,
,-63,,
,-65,,
,-65,,
,-65,,
,-65,,
,-67,,
,-67,,
,-67,,
,-67,,
,-68,,
,-68,,
,-68,,
,-68,,
,-71,,
,-71,,
,-71,,
,-71,,
,-72,,
,-72,,
,-72,,
,-72,,
,-67,,
,-67,,
,-67,,
,-67,,
,-67,,
,-67,,
,-67,,
,-67,,
,-68,,
,-68,,
,-68,,
,-68,,
,-67,,
,-67,,
,-67,,
,-67,,
,-67,,
,-67,,
,-67,,
,-67,,
,-68,,
,-68,,
,-68,,
,-68,,
,-71,,
,-71,,
,-71,,
,-71,,
,-72,,
,-72,,
,-72,,
,-72,,
,-84,,
,-84,,
,-84,,
,-84,,
,-72,,
,-72,,
,-72,,
,-72,,
,-71,,
,-71,,
,-71,,
,-71,,
,-70,,
,-70,,
,-70,,
,-70,,
,-71,,
,-71,,
,-71,,
,-71,,
,-72,,
,-72,,
,-72,,
,-72,,
,-74,,
,-74,,
,-74,,
,-74,,
,-69,,
,-69,,
,-69,,
,-69,,
,-68,,
,-68,,
,-68,,
,-68,,
,-73,,
,-73,,
,-73,,
,-73,,
,-67,,
,-67,,
,-67,,
,-67,,
,-65,,
,-65,,
,-65,,
,-65,,
,-67,,
,-67,,
,-67,,
,-67,,
,-75,,
,-75,,
,-75,,
,-75,,
,-71,,
,-71,,
,-71,,
,-71,,
,-71,,
,-71,,
,-71,,
,-71,,
,-66,,
,-66,,
,-66,,
,-66,,
,-78,,
,-78,,
,-78,,
,-78,,
,-75,,
,-75,,
,-75,,
,-75,,
,-69,,
,-69,,
,-69,,
,-69,,
,-67,,
,-67,,
,-67,,
,-67,,
,-69,,
,-69,,
,-69,,
,-69,,
,-70,,
,-70,,
,-70,,
,-70,,
,-71,,
,-71,,
,-71,,
,-71,,
,-70,,
,-70,,
,-70,,
,-70,,
,-67,,
,-67,,
,-67,,
,-67,,
,-66,,
,-66,,
,-66,,
,-66,,
,-68,,
,-68,,
,-68,,
,-68,,
,-63,,
,-63,,
,-63,,
,-63,,
,-70,,
,-70,,
,-70,,
,-70,,
,-68,,
,-68,,
,-68,,
,-68,,
,-70,,
,-70,,
,-70,,
,-70,,
,-72,,
,-72,,
,-72,,
,-72,,
,-76,,
,-76,,
,-76,,
,-76,,
,-65,,
,-65,,
,-65,,
,-65,,
,-71,,
,-71,,
,-71,,
,-71,,
,-74,,
,-74,,
,-74,,
,-74,,
,-68,,
,-68,,
,-68,,
,-68,,
,-72,,
,-72,,
,-72,,
,-72,,
,-69,,
,-69,,
,-69,,
,-69,,
,-65,,
,-65,,
,-65,,
,-65,,
,-68,,
,-68,,
,-68,,
,-68,,
,-69,,
,-69,,
,-69,,
,-69,,
,-68,,
,-68,,
,-68,,
,-68,,
,-65,,
,-65,,
,-65,,
,-65,,
,-67,,
,-67,,
,-67,,
,-67,,
,-71,,
,-71,,
,-71,,
,-71,,
,-65,,
,-65,,
,-65,,
,-65,,
,-71,,
,-71,,
,-71,,
,-71,,
,-67,,
,-67,,
,-67,,
,-67,,
,-67,,
,-67,,
,-67,,
,-67,,
,-67,-100,
,-67,-100,
,-67,-100,
,-67,-100,
,-70,,
,-70,,
,-70,,
,-70,,
,-66,,
,-66,,
,-66,,
,-66,,
,-66,,
,-66,,
,-66,,
,-66,,
,-67,,
,-67,,
,-67,,
,-67,,
,-66,,
,-66,,
,-66,,
,-66,,
,-68,,
,-68,,
,-68,,
,-68,,
,-73,,
,-73,,
,-73,,
,-73,,
,-75,,
,-75,,
,-75,,
,-75,,
,-76,,
,-76,,
,-76,,
,-76,,
,-73,,
,-73,,
,-73,,
,-73,,
,-66,,
,-66,,
,-66,,
,-66,,
,-76,,
,-76,,
,-76,,
,-76,,
,-72,,
,-72,,
,-72,,
,-72,,
,-69,,
,-69,,
,-69,,
,-69,,
-103,-72,-96,
-103,-72,-96,
-103,-72,-96,
-103,-72,-96,
-99,-72,,
-99,-72,,
-99,-72,,
-99,-72,,
,-66,,
,-66,,
,-66,,
