Kitchen_AP,Lounge_AP,Upstairs_AP,Study_AP
-79,,-91,-74
-79,,-91,-74
-79,,-91,-74
-79,,-91,-74
-78,,-81,-79
-78,,-81,-79
-78,,-81,-79
-78,,-81,-79
-78,,-87,-80
-78,,-87,-80
-78,,-87,-80
-78,,-87,-80
-83,,-93,-78
-83,,-93,-78
-83,,-93,-78
-83,,-93,-78
-78,,-87,-74
-78,,-87,-74
-78,,-87,-74
-78,,-87,-74
-82,,-87,-81
-82,,-87,-81
-82,,-87,-81
-82,,-87,-81
-93,,-84,-76
-93,,-84,-76
-93,,-84,-76
-93,,-84,-76
-81,,-84,-75
-81,,-84,-75
-81,,-84,-75
-81,,-84,-75
-82,,-87,-76
-82,,-87,-76
-82,,-87,-76
-82,,-87,-76
-80,,-83,-75
-80,,-83,-75
-80,,-83,-75
-80,,-83,-75
-80,,-84,-77
-80,,-84,-77
-80,,-84,-77
-80,,-84,-77
-80,,-83,-78
-80,,-83,-78
-80,,-83,-78
-80,,-83,-78
-83,,-85,-78
-83,,-85,-78
-83,,-85,-78
-83,,-85,-78
-85,,-90,-79
-85,,-90,-79
-85,,-90,-79
-85,,-90,-79
-88,,-95,-84
-88,,-95,-84
-88,,-95,-84
-88,,-95,-84
-86,,-90,-89
-86,,-90,-89
-86,,-90,-89
-86,,-90,-89
-82,,-94,-86
-82,,-94,-86
-82,,-94,-86
-82,,-94,-86
-88,,-91,-85
-88,,-91,-85
-88,,-91,-85
-88,,-91,-85
-83,,-94,-83
-83,,-94,-83
-83,,-94,-83
-83,,-94,-83
-85,,-90,-82
-85,,-90,-82
-85,,-90,-82
-85,,-90,-82
-84,,-89,-82
-84,,-89,-82
-84,,-89,-82
-84,,-89,-82
-85,,-91,-83
-85,,-91,-83
-85,,-91,-83
-85,,-91,-83
-84,,-94,-95
-84,,-94,-95
-84,,-94,-95
-84,,-94,-95
-83,,-90,-83
-83,,-90,-83
-83,,-90,-83
-83,,-90,-83
,,,-83
,,,-83
,,,-83
,,,-83
-86,,,-84
-86,,,-84
-86,,,-84
-86,,,-84
-85,,,-90
-85,,,-90
-85,,,-90
-85,,,-90
-83,,-95,-85
-83,,-95,-85
-83,,-95,-85
-83,,-95,-85
-83,,-95,-88
-83,,-95,-88
-83,,-95,-88
-83,,-95,-88
-88,,-95,-90
-88,,-95,-90
-88,,-95,-90
-88,,-95,-90
-84,,-91,-86
-84,,-91,-86
-84,,-91,-86
-84,,-91,-86
-83,,-91,-85
-83,,-91,-85
-83,,-91,-85
-83,,-91,-85
-104,,-92,-85
-104,,-92,-85
-104,,-92,-85
-104,,-92,-85
-86,,-91,-84
-86,,-91,-84
-86,,-91,-84
-86,,-91,-84
-83,,-93,-82
-83,,-93,-82
-83,,-93,-82
-83,,-93,-82
-86,,-93,-83
-86,,-93,-83
-86,,-93,-83
-86,,-93,-83
-82,,-94,-84
-82,,-94,-84
-82,,-94,-84
-82,,-94,-84
-87,,-93,-85
-87,,-93,-85
-87,,-93,-85
-87,,-93,-85
-83,,-94,-85
-83,,-94,-85
-83,,-94,-85
-83,,-94,-85
-82,,-93,-86
-82,,-93,-86
-82,,-93,-86
-82,,-93,-86
-87,,-93,-86
-87,,-93,-86
-87,,-93,-86
-87,,-93,-86
-82,,-94,-85
-82,,-94,-85
-82,,-94,-85
-82,,-94,-85
-82,,-94,-85
-82,,-94,-85
-82,,-94,-85
-82,,-94,-85
-82,,-92,-85
-82,,-92,-85
-82,,-92,-85
-82,,-92,-85
-82,,-94,-86
-82,,-94,-86
-82,,-94,-86
-82,,-94,-86
-82,,-93,-84
-82,,-93,-84
-82,,-93,-84
-82,,-93,-84
-83,,-93,-84
-83,,-93,-84
-83,,-93,-84
-83,,-93,-84
-83,,-94,-82
-83,,-94,-82
-83,,-94,-82
-83,,-94,-82
,,-94,-82
,,-94,-82
,,-94,-82
,,-94,-82
,,-94,-82
,,-94,-82
,,-94,-82
,,-94,-82
-83,,-93,-82
-83,,-93,-82
-83,,-93,-82
-83,,-93,-82
,,-94,-80
,,-94,-80
,,-94,-80
,,-94,-80
,,-95,-79
,,-95,-79
,,-95,-79
,,-95,-79
,,-92,-78
,,-92,-78
,,-92,-78
,,-92,-78
-83,,-92,-78
-83,,-92,-78
-83,,-92,-78
-83,,-92,-78
-85,,-94,-78
-85,,-94,-78
-85,,-94,-78
-85,,-94,-78
,,-91,-81
,,-91,-81
,,-91,-81
,,-91,-81
-83,,-92,-86
-83,,-92,-86
-83,,-92,-86
-83,,-92,-86
-84,,-91,-86
-84,,-91,-86
-84,,-91,-86
-84,,-91,-86
-83,,-92,-84
-83,,-92,-84
-83,,-92,-84
-83,,-92,-84
-83,,-94,-88
-83,,-94,-88
-83,,-94,-88
-83,,-94,-88
-82,,-92,-84
-82,,-92,-84
-82,,-92,-84
-82,,-92,-84
-82,,-95,-82
-82,,-95,-82
-82,,-95,-82
-82,,-95,-82
-84,,-89,-83
-84,,-89,-83
-84,,-89,-83
-84,,-89,-83
,,-94,-82
,,-94,-82
,,-94,-82
,,-94,-82
-104,,-96,-82
-104,,-96,-82
-104,,-96,-82
-104,,-96,-82
-83,,-91,-84
-83,,-91,-84
-83,,-91,-84
-83,,-91,-84
-83,,-89,-83
-83,,-89,-83
-83,,-89,-83
-83,,-89,-83
-83,,-89,-81
-83,,-89,-81
-83,,-89,-81
-83,,-89,-81
-83,,-88,-79
-83,,-88,-79
-83,,-88,-79
-83,,-88,-79
-82,,-86,-78
-82,,-86,-78
-82,,-86,-78
-82,,-86,-78
-86,,-85,-81
-86,,-85,-81
-86,,-85,-81
-86,,-85,-81
-85,,-85,-95
-85,,-85,-95
-85,,-85,-95
-85,,-85,-95
-82,,-84,-86
-82,,-84,-86
-82,,-84,-86
-82,,-84,-86
-82,,-81,-84
-82,,-81,-84
-82,,-81,-84
-82,,-81,-84
-84,,-84,-83
-84,,-84,-83
-84,,-84,-83
-84,,-84,-83
-86,,-84,-84
-86,,-84,-84
-86,,-84,-84
-86,,-84,-84
-86,,-85,-85
-86,,-85,-85
-86,,-85,-85
-86,,-85,-85
-86,,-86,-85
-86,,-86,-85
-86,,-86,-85
-86,,-86,-85
-86,,-85,-84
-86,,-85,-84
-86,,-85,-84
-86,,-85,-84
-85,,-85,-85
-85,,-85,-85
-85,,-85,-85
-85,,-85,-85
-85,,-85,-84
-85,,-85,-84
-85,,-85,-84
-85,,-85,-84
-85,,-84,-85
-85,,-84,-85
-85,,-84,-85
-85,,-84,-85
-85,,-84,-85
-85,,-84,-85
-85,,-84,-85
-85,,-84,-85
-85,,-85,-86
-85,,-85,-86
-85,,-85,-86
-85,,-85,-86
-85,,-86,-85
-85,,-86,-85
-85,,-86,-85
-85,,-86,-85
-85,,-85,-85
-85,,-85,-85
-85,,-85,-85
-85,,-85,-85
-84,,-84,-84
-84,,-84,-84
-84,,-84,-84
-84,,-84,-84
-82,,-84,-83
-82,,-84,-83
-82,,-84,-83
-82,,-84,-83
-83,,-82,-83
-83,,-82,-83
-83,,-82,-83
-83,,-82,-83
-84,,-82,-83
-84,,-82,-83
-84,,-82,-83
-84,,-82,-83
-83,,-81,-84
-83,,-81,-84
-83,,-81,-84
-83,,-81,-84
-82,,-84,-82
-82,,-84,-82
-82,,-84,-82
-82,,-84,-82
-82,,-83,-81
-82,,-83,-81
-82,,-83,-81
-82,,-83,-81
-83,,-84,-78
-83,,-84,-78
-83,,-84,-78
-83,,-84,-78
-83,,-84,-78
-83,,-84,-78
-83,,-84,-78
-83,,-84,-78
-83,,-84,-78
-83,,-84,-78
-83,,-84,-78
-83,,-84,-78
-82,,-84,-78
-82,,-84,-78
-82,,-84,-78
-82,,-84,-78
-83,,-84,-78
-83,,-84,-78
-83,,-84,-78
-83,,-84,-78
-83,,-84,-78
-83,,-84,-78
-83,,-84,-78
-83,,-84,-78
-83,,-84,-78
-83,,-84,-78
-83,,-84,-78
-83,,-84,-78
-84,,-84,-78
-84,,-84,-78
-84,,-84,-78
-84,,-84,-78
-84,,-84,-78
-84,,-84,-78
-84,,-84,-78
-84,,-84,-78
-85,,-85,-78
-85,,-85,-78
-85,,-85,-78
-85,,-85,-78
-85,,-85,-79
-85,,-85,-79
-85,,-85,-79
-85,,-85,-79
-84,,-85,-79
-84,,-85,-79
-84,,-85,-79
-84,,-85,-79
-85,,-85,-79
-85,,-85,-79
-85,,-85,-79
-85,,-85,-79
-84,,-85,-79
-84,,-85,-79
-84,,-85,-79
-84,,-85,-79
-85,,-85,-78
-85,,-85,-78
-85,,-85,-78
-85,,-85,-78
-84,,-84,-79
-84,,-84,-79
-84,,-84,-79
-84,,-84,-79
-85,,-84,-79
-85,,-84,-79
-85,,-84,-79
-85,,-84,-79
-84,,-84,-78
-84,,-84,-78
-84,,-84,-78
-84,,-84,-78
-85,,-84,-79
-85,,-84,-79
-85,,-84,-79
-85,,-84,-79
-84,,-84,-79
-84,,-84,-79
-84,,-84,-79
-84,,-84,-79
-84,,-84,-79
-84,,-84,-79
-84,,-84,-79
-84,,-84,-79
-85,,-84,-79
-85,,-84,-79
-85,,-84,-79
-85,,-84,-79
-85,,-85,-82
-85,,-85,-82
-85,,-85,-82
-85,,-85,-82
-84,,-83,-88
-84,,-83,-88
-84,,-83,-88
-84,,-83,-88
-83,,-88,-88
-83,,-88,-88
-83,,-88,-88
-83,,-88,-88
-83,,-85,-86
-83,,-85,-86
-83,,-85,-86
-83,,-85,-86
-85,,-88,-86
-85,,-88,-86
-85,,-88,-86
-85,,-88,-86
-85,,-83,-90
-85,,-83,-90
-85,,-83,-90
-85,,-83,-90
-87,,-86,-86
-87,,-86,-86
-87,,-86,-86
-87,,-86,-86
-80,,-87,-83
-80,,-87,-83
-80,,-87,-83
-80,,-87,-83
-86,,-89,-84
-86,,-89,-84
-86,,-89,-84
-86,,-89,-84
-83,,-91,-79
-83,,-91,-79
-83,,-91,-79
-83,,-91,-79
-82,,-84,-76
-82,,-84,-76
-82,,-84,-76
-82,,-84,-76
-83,,-82,-78
-83,,-82,-78
-83,,-82,-78
-83,,-82,-78
-80,,-81,-82
-80,,-81,-82
-80,,-81,-82
-80,,-81,-82
-84,,-79,-78
-84,,-79,-78
-84,,-79,-78
-84,,-79,-78
-83,,-78,-82
-83,,-78,-82
-83,,-78,-82
-83,,-78,-82
-82,,-77,-79
-82,,-77,-79
-82,,-77,-79
-82,,-77,-79
-90,,-77,-76
-90,,-77,-76
-90,,-77,-76
-90,,-77,-76
-88,,-78,-73
-88,,-78,-73
-88,,-78,-73
-88,,-78,-73
-81,,-87,-66
-81,,-87,-66
-81,,-87,-66
-81,,-87,-66
-92,,-88,-68
-92,,-88,-68
-92,,-88,-68
-92,,-88,-68
-86,,-82,-71
-86,,-82,-71
-86,,-82,-71
-86,,-82,-71
-98,,-86,-67
-98,,-86,-67
-98,,-86,-67
-98,,-86,-67
-92,,-100,-66
-92,,-100,-66
-92,,-100,-66
-92,,-100,-66
-83,,-90,-71
-83,,-90,-71
-83,,-90,-71
-83,,-90,-71
,,-79,-81
,,-79,-81
,,-79,-81
,,-79,-81
-104,,-87,-77
-104,,-87,-77
-104,,-87,-77
-104,,-87,-77
-90,,-85,-85
-90,,-85,-85
-90,,-85,-85
-90,,-85,-85
-85,,,-83
-85,,,-83
-85,,,-83
-85,,,-83
-89,,-81,-90
-89,,-81,-90
-89,,-81,-90
-89,,-81,-90
-82,,-75,-76
-82,,-75,-76
-82,,-75,-76
-82,,-75,-76
-95,,-77,-89
-95,,-77,-89
-95,,-77,-89
-95,,-77,-89
-87,,-78,-81
-87,,-78,-81
-87,,-78,-81
-87,,-78,-81
-87,,-84,-90
-87,,-84,-90
-87,,-84,-90
-87,,-84,-90
-93,,-85,-87
-93,,-85,-87
-93,,-85,-87
-93,,-85,-87
-94,,-85,-93
-94,,-85,-93
-94,,-85,-93
-94,,-85,-93
-85,,-89,-76
-85,,-89,-76
-85,,-89,-76
-85,,-89,-76
-85,,-83,-85
-85,,-83,-85
-85,,-83,-85
-85,,-83,-85
-89,,-79,-82
-89,,-79,-82
-89,,-79,-82
-89,,-79,-82
-78,,-77,-90
-78,,-77,-90
-78,,-77,-90
-78,,-77,-90
-78,,-72,-89
-78,,-72,-89
-78,,-72,-89
-78,,-72,-89
-68,,-74,-98
-68,,-74,-98
-68,,-74,-98
-68,,-74,-98
-68,,-74,-90
-68,,-74,-90
-68,,-74,-90
-68,,-74,-90
-71,,-80,-92
-71,,-80,-92
-71,,-80,-92
-71,,-80,-92
-73,,-82,-83
-73,,-82,-83
-73,,-82,-83
-73,,-82,-83
-83,,-79,-78
-83,,-79,-78
-83,,-79,-78
-83,,-79,-78
-89,,-100,-79
-89,,-100,-79
-89,,-100,-79
-89,,-100,-79
-92,,-76,-76
-92,,-76,-76
-92,,-76,-76
-92,,-76,-76
-85,,-80,-86
-85,,-80,-86
-85,,-80,-86
-85,,-80,-86
-89,,-81,-87
-89,,-81,-87
-89,,-81,-87
-89,,-81,-87
-79,,-76,-86
-79,,-76,-86
-79,,-76,-86
-79,,-76,-86
-75,,-80,-81
-75,,-80,-81
-75,,-80,-81
-75,,-80,-81
-77,,-80,-86
-77,,-80,-86
-77,,-80,-86
-77,,-80,-86
-78,,-82,-85
-78,,-82,-85
-78,,-82,-85
-78,,-82,-85
-82,,-85,-89
-82,,-85,-89
-82,,-85,-89
-82,,-85,-89
-85,,-86,-84
-85,,-86,-84
-85,,-86,-84
-85,,-86,-84
-84,,-86,
-84,,-86,
-84,,-86,
-84,,-86,
-86,,-85,
-86,,-85,
-86,,-85,
-86,,-85,
-85,,-86,-101
-85,,-86,-101
-85,,-86,-101
-85,,-86,-101
-85,,-84,-78
-85,,-84,-78
-85,,-84,-78
-85,,-84,-78
-96,,-82,-84
-96,,-82,-84
-96,,-82,-84
-96,,-82,-84
-84,,-83,
-84,,-83,
-84,,-83,
-84,,-83,
-85,,-83,
-85,,-83,
-85,,-83,
-85,,-83,
-85,,-84,
-85,,-84,
-85,,-84,
-85,,-84,
-85,,-84,
-85,,-84,
-85,,-84,
-85,,-84,
-94,,-83,
-94,,-83,
-94,,-83,
-94,,-83,
-85,,-83,-78
-85,,-83,-78
-85,,-83,-78
-85,,-83,-78
-85,,-83,-78
-85,,-83,-78
-85,,-83,-78
-85,,-83,-78
-83,,-81,
-83,,-81,
-83,,-81,
-83,,-81,
-82,,-81,-78
-82,,-81,-78
-82,,-81,-78
-82,,-81,-78
-82,,-81,-78
-82,,-81,-78
-82,,-81,-78
-82,,-81,-78
-81,,-80,-78
-81,,-80,-78
-81,,-80,-78
-81,,-80,-78
-81,,-80,-78
-81,,-80,-78
-81,,-80,-78
-81,,-80,-78
-94,,-80,
-94,,-80,
-94,,-80,
-94,,-80,
-82,,-80,-78
-82,,-80,-78
-82,,-80,-78
-82,,-80,-78
-81,,-80,-78
-81,,-80,-78
-81,,-80,-78
-81,,-80,-78
-81,,-80,-78
-81,,-80,-78
-81,,-80,-78
-81,,-80,-78
-81,,-80,
-81,,-80,
-81,,-80,
-81,,-80,
-80,,-80,-103
-80,,-80,-103
-80,,-80,-103
-80,,-80,-103
-80,,-80,-77
-80,,-80,-77
-80,,-80,-77
-80,,-80,-77
-80,,-80,-78
-80,,-80,-78
-80,,-80,-78
-80,,-80,-78
-79,,-79,
-79,,-79,
-79,,-79,
-79,,-79,
-80,,-79,
-80,,-79,
-80,,-79,
-80,,-79,
-81,,-80,-80
-81,,-80,-80
-81,,-80,-80
-81,,-80,-80
-80,,-79,-82
-80,,-79,-82
-80,,-79,-82
-80,,-79,-82
-80,,-81,-83
-80,,-81,-83
-80,,-81,-83
-80,,-81,-83
-79,,-80,-90
-79,,-80,-90
-79,,-80,-90
-79,,-80,-90
-80,,-80,-79
-80,,-80,-79
-80,,-80,-79
-80,,-80,-79
-80,,-80,-76
-80,,-80,-76
-80,,-80,-76
-80,,-80,-76
-81,,-79,-76
-81,,-79,-76
-81,,-79,-76
-81,,-79,-76
-80,,-79,-76
-80,,-79,-76
-80,,-79,-76
-80,,-79,-76
-80,,-80,-75
-80,,-80,-75
-80,,-80,-75
-80,,-80,-75
-80,,-79,-77
-80,,-79,-77
-80,,-79,-77
-80,,-79,-77
-80,,-80,-77
-80,,-80,-77
-80,,-80,-77
-80,,-80,-77
-80,,-79,-78
-80,,-79,-78
-80,,-79,-78
-80,,-79,-78
-80,,-79,-78
-80,,-79,-78
-80,,-79,-78
-80,,-79,-78
-80,,-79,-77
-80,,-79,-77
-80,,-79,-77
-80,,-79,-77
-79,,-79,-77
-79,,-79,-77
-79,,-79,-77
-79,,-79,-77
-79,,-79,-77
-79,,-79,-77
-79,,-79,-77
-79,,-79,-77
-80,,-80,-102
-80,,-80,-102
-80,,-80,-102
-80,,-80,-102
-79,,-80,-77
-79,,-80,-77
-79,,-80,-77
-79,,-80,-77
-79,,-80,-78
-79,,-80,-78
-79,,-80,-78
-79,,-80,-78
-79,,-79,-77
-79,,-79,-77
-79,,-79,-77
-79,,-79,-77
-80,,-80,-78
-80,,-80,-78
-80,,-80,-78
-80,,-80,-78
-79,,-80,-77
-79,,-80,-77
-79,,-80,-77
-79,,-80,-77
-79,,-80,-77
-79,,-80,-77
-79,,-80,-77
-79,,-80,-77
-80,,-80,-77
-80,,-80,-77
-80,,-80,-77
-80,,-80,-77
-80,,-80,-77
-80,,-80,-77
-80,,-80,-77
-80,,-80,-77
-80,,-80,-77
-80,,-80,-77
-80,,-80,-77
-80,,-80,-77
-80,,-80,-77
-80,,-80,-77
-80,,-80,-77
-80,,-80,-77
-79,,-80,-77
-79,,-80,-77
-79,,-80,-77
-79,,-80,-77
-80,,-80,-77
-80,,-80,-77
-80,,-80,-77
-80,,-80,-77
-79,,-80,-77
-79,,-80,-77
-79,,-80,-77
-79,,-80,-77
-79,,-80,-77
-79,,-80,-77
-79,,-80,-77
-79,,-80,-77
-80,,-80,-77
-80,,-80,-77
-80,,-80,-77
-80,,-80,-77
-80,,-80,-78
-80,,-80,-78
-80,,-80,-78
-80,,-80,-78
-79,,-80,-78
-79,,-80,-78
-79,,-80,-78
-79,,-80,-78
-80,,-80,-78
-80,,-80,-78
-80,,-80,-78
-80,,-80,-78
-80,,-80,-78
-80,,-80,-78
-80,,-80,-78
-80,,-80,-78
-80,,-80,-78
-80,,-80,-78
-80,,-80,-78
-80,,-80,-78
-80,,-80,-78
-80,,-80,-78
-80,,-80,-78
-80,,-80,-78
-81,,-80,-78
-81,,-80,-78
-81,,-80,-78
-81,,-80,-78
-81,,-80,-78
-81,,-80,-78
-81,,-80,-78
-81,,-80,-78
-80,,-80,-78
-80,,-80,-78
-80,,-80,-78
-80,,-80,-78
-81,,-80,-78
-81,,-80,-78
-81,,-80,-78
-81,,-80,-78
-80,,-80,-78
-80,,-80,-78
-80,,-80,-78
-80,,-80,-78
-80,,-80,-78
-80,,-80,-78
-80,,-80,-78
-80,,-80,-78
-80,,-80,-78
-80,,-80,-78
-80,,-80,-78
-80,,-80,-78
-80,,-80,-78
-80,,-80,-78
-80,,-80,-78
-80,,-80,-78
-80,,-80,-78
-80,,-80,-78
-80,,-80,-78
-80,,-80,-78
-81,,-80,-78
-81,,-80,-78
-81,,-80,-78
-81,,-80,-78
-81,,-80,-78
-81,,-80,-78
-81,,-80,-78
-81,,-80,-78
-81,,-80,-80
-81,,-80,-80
-81,,-80,-80
-81,,-80,-80
-81,,-80,-79
-81,,-80,-79
-81,,-80,-79
-81,,-80,-79
-81,,-80,-78
-81,,-80,-78
-81,,-80,-78
-81,,-80,-78
,,-83,-94
,,-83,-94
,,-83,-94
,,-83,-94
-93,,-82,-78
-93,,-82,-78
-93,,-82,-78
-93,,-82,-78
-80,,-80,-78
-80,,-80,-78
-80,,-80,-78
-80,,-80,-78
-81,,-80,-78
-81,,-80,-78
-81,,-80,-78
-81,,-80,-78
-81,,-80,-78
-81,,-80,-78
-81,,-80,-78
-81,,-80,-78
-81,,-80,-78
-81,,-80,-78
-81,,-80,-78
-81,,-80,-78
-80,,-80,-78
-80,,-80,-78
-80,,-80,-78
-80,,-80,-78
-81,,-80,-79
-81,,-80,-79
-81,,-80,-79
-81,,-80,-79
-80,,-80,-80
-80,,-80,-80
-80,,-80,-80
-80,,-80,-80
-80,,-80,-79
-80,,-80,-79
-80,,-80,-79
-80,,-80,-79
-80,,-80,-78
-80,,-80,-78
-80,,-80,-78
-80,,-80,-78
-81,,-80,-78
-81,,-80,-78
-81,,-80,-78
-81,,-80,-78
-80,,-80,-78
-80,,-80,-78
-80,,-80,-78
-80,,-80,-78
-80,,-80,-80
-80,,-80,-80
-80,,-80,-80
-80,,-80,-80
-80,,-80,-78
-80,,-80,-78
-80,,-80,-78
-80,,-80,-78
-80,,-79,-79
-80,,-79,-79
-80,,-79,-79
-80,,-79,-79
-80,,-80,-103
-80,,-80,-103
-80,,-80,-103
-80,,-80,-103
-80,,-80,-78
-80,,-80,-78
-80,,-80,-78
-80,,-80,-78
-80,,-80,-80
-80,,-80,-80
-80,,-80,-80
-80,,-80,-80
-80,,-80,-80
-80,,-80,-80
-80,,-80,-80
-80,,-80,-80
-80,,-79,-78
-80,,-79,-78
-80,,-79,-78
-80,,-79,-78
-80,,-80,-80
-80,,-80,-80
-80,,-80,-80
-80,,-80,-80
-79,,-79,-80
-79,,-79,-80
-79,,-79,-80
-79,,-79,-80
-81,,-79,-80
-81,,-79,-80
-81,,-79,-80
-81,,-79,-80
-80,,-80,-79
-80,,-80,-79
-80,,-80,-79
-80,,-80,-79
-80,,-80,-79
-80,,-80,-79
-80,,-80,-79
-80,,-80,-79
-80,,-79,-80
-80,,-79,-80
-80,,-79,-80
-80,,-79,-80
-85,,-77,-78
-85,,-77,-78
-85,,-77,-78
-85,,-77,-78
-84,,-76,-76
-84,,-76,-76
-84,,-76,-76
-84,,-76,-76
-82,,-79,-81
-82,,-79,-81
-82,,-79,-81
-82,,-79,-81
-85,,-84,-78
-85,,-84,-78
-85,,-84,-78
-85,,-84,-78
-88,,-84,-83
-88,,-84,-83
-88,,-84,-83
-88,,-84,-83
-86,,-84,-78
-86,,-84,-78
-86,,-84,-78
-86,,-84,-78
-89,,-84,-83
-89,,-84,-83
-89,,-84,-83
-89,,-84,-83
-77,,-91,-94
-77,,-91,-94
-77,,-91,-94
-77,,-91,-94
-94,,-83,-86
-94,,-83,-86
-94,,-83,-86
-94,,-83,-86
-94,,-76,-81
-94,,-76,-81
-94,,-76,-81
-94,,-76,-81
-77,,-76,-83
-77,,-76,-83
-77,,-76,-83
-77,,-76,-83
-82,,-75,-94
-82,,-75,-94
-82,,-75,-94
-82,,-75,-94
-83,,-75,-80
-83,,-75,-80
-83,,-75,-80
-83,,-75,-80
-79,,-76,-76
-79,,-76,-76
-79,,-76,-76
-79,,-76,-76
-78,,-78,-76
-78,,-78,-76
-78,,-78,-76
-78,,-78,-76
-79,,-77,-78
-79,,-77,-78
-79,,-77,-78
-79,,-77,-78
-83,,-78,-82
-83,,-78,-82
-83,,-78,-82
-83,,-78,-82
-80,,-77,-87
-80,,-77,-87
-80,,-77,-87
-80,,-77,-87
-75,,-77,-87
-75,,-77,-87
-75,,-77,-87
-75,,-77,-87
-75,,-76,-84
-75,,-76,-84
-75,,-76,-84
-75,,-76,-84
-75,,,-86
-75,,,-86
-75,,,-86
-75,,,-86
-81,,-78,-94
-81,,-78,-94
-81,,-78,-94
-81,,-78,-94
-75,,-78,-84
-75,,-78,-84
-75,,-78,-84
-75,,-78,-84
-82,,-77,-83
-82,,-77,-83
-82,,-77,-83
-82,,-77,-83
-75,,-78,-83
-75,,-78,-83
-75,,-78,-83
-75,,-78,-83
-75,,-78,-82
-75,,-78,-82
-75,,-78,-82
-75,,-78,-82
-76,,-79,-82
-76,,-79,-82
-76,,-79,-82
-76,,-79,-82
-76,,-79,-82
-76,,-79,-82
-76,,-79,-82
-76,,-79,-82
-76,,-79,-82
-76,,-79,-82
-76,,-79,-82
-76,,-79,-82
-76,,-79,-81
-76,,-79,-81
-76,,-79,-81
-76,,-79,-81
-76,,-79,-80
-76,,-79,-80
