Kitchen_AP,Lounge_AP,Upstairs_AP,Study_AP
-93,,-81,-83
-93,,-81,-83
-91,,-79,-83
-91,,-79,-83
-91,,-79,-83
-91,,-79,-83
-91,,-80,-83
-91,,-80,-83
-91,,-80,-83
-91,,-80,-83
-91,,-80,-83
-91,,-80,-83
-91,,-80,-83
-91,,-80,-83
-91,,-80,-83
-91,,-80,-83
-91,,-80,-83
-91,,-80,-83
-91,,-80,-83
-91,,-80,-83
-91,,-80,-83
-91,,-80,-83
-91,,-80,-83
-91,,-80,-83
-91,,-80,-83
-91,,-80,-83
-91,,-80,-85
-91,,-80,-85
-91,,-80,-85
-91,,-80,-85
-92,,-80,-83
-92,,-80,-83
-92,,-80,-83
-92,,-80,-83
-91,,-80,-85
-91,,-80,-85
-91,,-80,-85
-91,,-80,-85
-91,,-80,-83
-91,,-80,-83
-91,,-80,-83
-91,,-80,-83
-93,,-80,-83
-93,,-80,-83
-93,,-80,-83
-93,,-80,-83
-91,,-81,-83
-91,,-81,-83
-91,,-81,-83
-91,,-81,-83
-92,,-80,-83
-92,,-80,-83
-92,,-80,-83
-92,,-80,-83
-91,,-80,-83
-91,,-80,-83
-91,,-80,-83
-91,,-80,-83
-91,,-81,-83
-91,,-81,-83
-91,,-81,-83
-91,,-81,-83
-85,,-81,-83
-85,,-81,-83
-85,,-81,-83
-85,,-81,-83
-84,,-84,-79
-84,,-84,-79
-84,,-84,-79
-84,,-84,-79
-94,,-87,-78
-94,,-87,-78
-94,,-87,-78
-94,,-87,-78
-94,,-87,-80
-94,,-87,-80
-94,,-87,-80
-94,,-87,-80
-85,,-86,-82
-85,,-86,-82
-85,,-86,-82
-85,,-86,-82
-85,,-87,-84
-85,,-87,-84
-85,,-87,-84
-85,,-87,-84
-85,,-87,-83
-85,,-87,-83
-85,,-87,-83
-85,,-87,-83
-84,,-87,-84
-84,,-87,-84
-84,,-87,-84
-84,,-87,-84
-85,,-86,-83
-85,,-86,-83
-85,,-86,-83
-85,,-86,-83
,,-86,-82
,,-86,-82
,,-86,-82
,,-86,-82
-85,,-87,-82
-85,,-87,-82
-85,,-87,-82
-85,,-87,-82
-85,,-87,-82
-85,,-87,-82
-85,,-87,-82
-85,,-87,-82
-85,,-87,-82
-85,,-87,-82
-85,,-87,-82
-85,,-87,-82
-85,,-86,-82
-85,,-86,-82
-85,,-86,-82
-85,,-86,-82
,,-86,-82
,,-86,-82
,,-86,-82
,,-86,-82
,,-87,-82
,,-87,-82
,,-87,-82
,,-87,-82
-85,,,-82
-85,,,-82
-85,,,-82
-85,,,-82
-85,,-88,-82
-85,,-88,-82
-85,,-88,-82
-85,,-88,-82
,,-92,-82
,,-92,-82
,,-92,-82
,,-92,-82
,,-86,-88
,,-86,-88
,,-86,-88
,,-86,-88
,,-87,-82
,,-87,-82
,,-87,-82
,,-87,-82
,,-86,-82
,,-86,-82
,,-86,-82
,,-86,-82
,,-88,-82
,,-88,-82
,,-88,-82
,,-88,-82
,,-87,-82
,,-87,-82
,,-87,-82
,,-87,-82
-82,,-86,-80
-82,,-86,-80
-82,,-86,-80
-82,,-86,-80
-82,,-86,-80
-82,,-86,-80
-82,,-86,-80
-82,,-86,-80
-84,,-88,-78
-84,,-88,-78
-84,,-88,-78
-84,,-88,-78
-95,,-89,-79
-95,,-89,-79
-95,,-89,-79
-95,,-89,-79
,,-91,-80
,,-91,-80
,,-91,-80
,,-91,-80
,,,-78
,,,-78
,,,-78
,,,-78
-95,,-85,-77
-95,,-85,-77
-95,,-85,-77
-95,,-85,-77
-86,,-83,-83
-86,,-83,-83
-86,,-83,-83
-86,,-83,-83
-81,,-79,-78
-81,,-79,-78
-81,,-79,-78
-81,,-79,-78
-80,,-79,-77
-80,,-79,-77
-80,,-79,-77
-80,,-79,-77
-83,,-78,-78
-83,,-78,-78
-83,,-78,-78
-83,,-78,-78
-84,,-77,-77
-84,,-77,-77
-84,,-77,-77
-84,,-77,-77
-81,,-81,-69
-81,,-81,-69
-81,,-81,-69
-81,,-81,-69
-88,,-84,-72
-88,,-84,-72
-88,,-84,-72
-88,,-84,-72
-81,,-77,-68
-81,,-77,-68
-81,,-77,-68
-81,,-77,-68
-81,,-81,-68
-81,,-81,-68
-81,,-81,-68
-81,,-81,-68
-80,,-85,-70
-80,,-85,-70
-80,,-85,-70
-80,,-85,-70
-83,,-75,-77
-83,,-75,-77
-83,,-75,-77
-83,,-75,-77
-86,,-90,-76
-86,,-90,-76
-86,,-90,-76
-86,,-90,-76
-89,,-82,-80
-89,,-82,-80
-89,,-82,-80
-89,,-82,-80
-94,,-80,-78
-94,,-80,-78
-94,,-80,-78
-94,,-80,-78
-80,,-79,-81
-80,,-79,-81
-80,,-79,-81
-80,,-79,-81
-84,,-81,-74
-84,,-81,-74
-84,,-81,-74
-84,,-81,-74
-87,,-85,-86
-87,,-85,-86
-87,,-85,-86
-87,,-85,-86
-90,,-77,-79
-90,,-77,-79
-90,,-77,-79
-90,,-77,-79
-94,,-71,-84
-94,,-71,-84
-94,,-71,-84
-94,,-71,-84
-85,,-79,-94
-85,,-79,-94
-85,,-79,-94
-85,,-79,-94
-81,,-73,-86
-81,,-73,-86
-81,,-73,-86
-81,,-73,-86
-81,,-75,-80
-81,,-75,-80
-81,,-75,-80
-81,,-75,-80
-75,,-71,-84
-75,,-71,-84
-75,,-71,-84
-75,,-71,-84
-69,,-77,-81
-69,,-77,-81
-69,,-77,-81
-69,,-77,-81
-69,,-78,-89
-69,,-78,-89
-69,,-78,-89
-69,,-78,-89
-69,,-77,-84
-69,,-77,-84
-69,,-77,-84
-69,,-77,-84
-71,,-77,-80
-71,,-77,-80
-71,,-77,-80
-71,,-77,-80
-77,,-82,-94
-77,,-82,-94
-77,,-82,-94
-77,,-82,-94
-77,,-84,-92
-77,,-84,-92
-77,,-84,-92
-77,,-84,-92
-76,,-81,-98
-76,,-81,-98
-76,,-81,-98
-76,,-81,-98
-77,,-99,-100
-77,,-99,-100
-77,,-99,-100
-77,,-99,-100
-77,,-91,
-77,,-91,
-77,,-91,
-77,,-91,
-77,,,-97
-77,,,-97
-77,,,-97
-77,,,-97
-80,,-102,
-80,,-102,
-80,,-102,
-80,,-102,
-87,,-82,-93
-87,,-82,-93
-87,,-82,-93
-87,,-82,-93
-95,,-78,-96
-95,,-78,-96
-95,,-78,-96
-95,,-78,-96
-78,,-73,-91
-78,,-73,-91
-78,,-73,-91
-78,,-73,-91
-93,,-78,-89
-93,,-78,-89
-93,,-78,-89
-93,,-78,-89
-92,,-87,-100
-92,,-87,-100
-92,,-87,-100
-92,,-87,-100
,,-85,-99
,,-85,-99
,,-85,-99
,,-85,-99
-92,,-92,-93
-92,,-92,-93
-92,,-92,-93
-92,,-92,-93
-96,,-94,-87
-96,,-94,-87
-96,,-94,-87
-96,,-94,-87
,,-95,-98
,,-95,-98
,,-95,-98
,,-95,-98
,,,-88
,,,-88
,,,-88
,,,-88
,,-98,-89
,,-98,-89
,,-98,-89
,,-98,-89
,,,-87
,,,-87
,,,-87
,,,-87
,,,-94
,,,-94
,,,-94
,,,-94
,,,-87
,,,-87
,,,-87
,,,-87
-100,,,-93
-100,,,-93
-100,,,-93
-100,,,-93
,,-104,-98
,,-104,-98
,,-104,-98
,,-104,-98
-95,,-99,-100
-95,,-99,-100
-95,,-99,-100
-95,,-99,-100
-99,,-84,-99
-99,,-84,-99
-99,,-84,-99
-99,,-84,-99
-95,,-95,-93
-95,,-95,-93
-95,,-95,-93
-95,,-95,-93
-92,,-86,-90
-92,,-86,-90
-92,,-86,-90
-92,,-86,-90
-99,,-80,-86
-99,,-80,-86
-99,,-80,-86
-99,,-80,-86
-93,,-88,-97
-93,,-88,-97
-93,,-88,-97
-93,,-88,-97
-104,,-100,-88
-104,,-100,-88
-104,,-100,-88
-104,,-100,-88
-94,,-90,-86
-94,,-90,-86
-94,,-90,-86
-94,,-90,-86
-98,,-89,-89
-98,,-89,-89
-98,,-89,-89
-98,,-89,-89
-97,,-91,-92
-97,,-91,-92
-97,,-91,-92
-97,,-91,-92
-97,,-91,-93
-97,,-91,-93
-97,,-91,-93
-97,,-91,-93
-90,,-90,-90
-90,,-90,-90
-90,,-90,-90
-90,,-90,-90
-94,,,-86
-94,,,-86
-94,,,-86
-94,,,-86
-98,,-94,-86
-98,,-94,-86
-98,,-94,-86
-98,,-94,-86
-102,,-90,-95
-102,,-90,-95
-102,,-90,-95
-102,,-90,-95
,,-96,
,,-96,
,,-96,
,,-96,
-101,,-102,-96
-101,,-102,-96
-101,,-102,-96
-101,,-102,-96
,,,-94
,,,-94
,,,-94
,,,-94
,,-93,-96
,,-93,-96
,,-93,-96
,,-93,-96
-100,,,-100
-100,,,-100
-100,,,-100
-100,,,-100
,,,-92
,,,-92
,,,-92
,,,-92
,,-92,-98
,,-92,-98
,,-92,-98
,,-92,-98
,,-95,-94
,,-95,-94
,,-95,-94
,,-95,-94
,,-91,
,,-91,
,,-91,
,,-91,
-95,,-92,-102
-95,,-92,-102
-95,,-92,-102
-95,,-92,-102
,,-97,-92
,,-97,-92
,,-97,-92
,,-97,-92
,,-100,-93
,,-100,-93
,,-100,-93
,,-100,-93
,,-95,
,,-95,
,,-95,
,,-95,
,,-105,-97
,,-105,-97
,,-105,-97
,,-105,-97
,,,-86
,,,-86
,,,-86
,,,-86
,,-102,-87
,,-102,-87
,,-102,-87
,,-102,-87
,,,-91
,,,-91
,,,-91
,,,-91
,,,-90
,,,-90
,,,-90
,,,-90
,,,-98
,,,-98
,,,-98
,,,-98
,,,-95
,,,-95
,,,-95
,,,-95
,,,-90
,,,-90
,,,-90
,,,-90
,,,-85
,,,-85
,,,-85
,,,-85
,,,-83
,,,-83
,,,-83
,,,-83
,,,-82
,,,-82
,,,-82
,,,-82
,,,-82
,,,-82
,,,-82
,,,-82
,,,-86
,,,-86
,,,-86
,,,-86
,,,-85
,,,-85
,,,-85
,,,-85
,,,-86
,,,-86
,,,-86
,,,-86
,,,-81
,,,-81
,,,-81
,,,-81
,,,-81
,,,-81
,,,-81
,,,-81
,,,-86
,,,-86
,,,-86
,,,-86
,,,-85
,,,-85
,,,-85
,,,-85
,,,-81
,,,-81
,,,-81
,,,-81
,,,-88
,,,-88
,,,-88
,,,-88
,,,-83
,,,-83
,,,-83
,,,-83
,,,-80
,,,-80
,,,-80
,,,-80
,,,-81
,,,-81
,,,-81
,,,-81
,,,-82
,,,-82
,,,-82
,,,-82
,,,-82
,,,-82
,,,-82
,,,-82
,,,-88
,,,-88
,,,-88
,,,-88
,,,-99
,,,-99
,,,-99
,,,-99
,,,-96
,,,-96
,,,-96
,,,-96
,,,-89
,,,-89
,,,-89
,,,-89
,,,-93
,,,-93
,,,-93
,,,-93
,,,-86
,,,-86
,,,-86
,,,-86
,,,-90
,,,-90
,,,-90
,,,-90
,,,-88
,,,-88
,,,-88
,,,-88
,,,-90
,,,-90
,,,-90
,,,-90
,,,-99
,,,-99
,,,-99
,,,-99
,,,-96
,,,-96
,,,-96
,,,-96
,,,-98
,,,-98
,,,-98
,,,-98
,,,-93
,,,-93
,,,-93
,,,-93
,,,-94
,,,-94
,,,-94
,,,-94
,,,-90
,,,-90
,,,-90
,,,-90
,,-94,-102
,,-94,-102
,,-94,-102
,,-94,-102
,,,-85
,,,-85
,,,-85
,,,-85
,,-102,-85
,,-102,-85
,,-102,-85
,,-102,-85
,,,-81
,,,-81
,,,-81
,,,-81
,,,-81
,,,-81
,,,-81
,,,-81
,,,-81
,,,-81
,,,-81
,,,-81
,,,-81
,,,-81
,,,-81
,,,-81
,,,-81
,,,-81
,,,-81
,,,-81
,,,-81
,,,-81
,,,-81
,,,-81
,,,-81
,,,-81
,,,-81
,,,-81
,,,-80
,,,-80
,,,-80
,,,-80
,,,-80
,,,-80
,,,-80
,,,-80
,,,-82
,,,-82
,,,-82
,,,-82
,,,-88
,,,-88
,,,-88
,,,-88
,,,-86
,,,-86
,,,-86
,,,-86
,,,-86
,,,-86
,,,-86
,,,-86
,,-104,-82
,,-104,-82
,,-104,-82
,,-104,-82
,,-98,-85
,,-98,-85
,,-98,-85
,,-98,-85
,,,-86
,,,-86
,,,-86
,,,-86
,,,-92
,,,-92
,,,-92
,,,-92
,,,-100
,,,-100
,,,-100
,,,-100
,,,-87
,,,-87
,,,-87
,,,-87
,,,-102
,,,-102
,,,-102
,,,-102
,,,-99
,,,-99
,,,-99
,,,-99
-104,,,-88
-104,,,-88
-104,,,-88
-104,,,-88
,,,-93
,,,-93
,,,-93
,,,-93
-97,,-95,-89
-97,,-95,-89
-97,,-95,-89
-97,,-95,-89
,,,-87
,,,-87
,,,-87
,,,-87
,,-98,-90
,,-98,-90
,,-98,-90
,,-98,-90
-101,,,-89
-101,,,-89
-101,,,-89
-101,,,-89
-95,,-101,-89
-95,,-101,-89
-95,,-101,-89
-95,,-101,-89
-100,,-95,-85
-100,,-95,-85
-100,,-95,-85
-100,,-95,-85
,,-98,-81
,,-98,-81
,,-98,-81
,,-98,-81
,,-95,-80
,,-95,-80
,,-95,-80
,,-95,-80
,,-91,-83
,,-91,-83
,,-91,-83
,,-91,-83
,,-101,-81
,,-101,-81
,,-101,-81
,,-101,-81
,,,-85
,,,-85
,,,-85
,,,-85
,,,-93
,,,-93
,,,-93
,,,-93
,,,-89
,,,-89
,,,-89
,,,-89
,,,-92
,,,-92
,,,-92
,,,-92
,,,-102
,,,-102
,,,-102
,,,-102
,,,-87
,,,-87
,,,-87
,,,-87
,,,-91
,,,-91
,,,-91
,,,-91
,,,-89
,,,-89
,,,-89
,,,-89
,,,-96
,,,-96
,,,-96
,,,-96
,,,-96
,,,-96
,,,-96
,,,-96
,,,-92
,,,-92
,,,-92
,,,-92
,,,-90
,,,-90
,,,-90
,,,-90
,,,-96
,,,-96
,,,-96
,,,-96
,,,-91
,,,-91
,,,-91
,,,-91
,,,-94
,,,-94
,,,-94
,,,-94
,,,-92
,,,-92
,,,-92
,,,-92
,,,-86
,,,-86
,,,-86
,,,-86
,,,-88
,,,-88
,,,-88
,,,-88
,,,-90
,,,-90
,,,-90
,,,-90
,,,-95
,,,-95
,,,-95
,,,-95
,,,-94
,,,-94
,,,-94
,,,-94
,,-105,-95
,,-105,-95
,,-105,-95
,,-105,-95
,,-99,-94
,,-99,-94
,,-99,-94
,,-99,-94
,,-98,-92
,,-98,-92
,,-98,-92
,,-98,-92
,,,-90
,,,-90
,,,-90
,,,-90
,,,-89
,,,-89
,,,-89
,,,-89
,,,-86
,,,-86
,,,-86
,,,-86
,,,-86
,,,-86
,,,-86
,,,-86
,,,-96
,,,-96
,,,-96
,,,-96
,,,-88
,,,-88
,,,-88
,,,-88
,,,-88
,,,-88
,,,-88
,,,-88
,,,-97
,,,-97
,,,-97
,,,-97
,,,-92
,,,-92
,,,-92
,,,-92
,,,-90
,,,-90
,,,-90
,,,-90
,,-95,
,,-95,
,,-95,
,,-95,
,,,-98
,,,-98
,,,-98
,,,-98
,,,-93
,,,-93
,,,-93
,,,-93
,,,-94
,,,-94
,,,-94
,,,-94
,,,-86
,,,-86
,,,-86
,,,-86
,,,-85
,,,-85
,,,-85
,,,-85
,,,-86
,,,-86
,,,-86
,,,-86
,,-95,-91
,,-95,-91
,,-95,-91
,,-95,-91
,,,-96
,,,-96
,,,-96
,,,-96
,,,-88
,,,-88
,,,-88
,,,-88
,,,-82
,,,-82
,,,-82
,,,-82
,,,-94
,,,-94
,,,-94
,,,-94
,,,-93
,,,-93
,,,-93
,,,-93
,,,-86
,,,-86
,,,-86
,,,-86
,,,-96
,,,-96
,,,-96
,,,-96
,,,-89
,,,-89
,,,-89
,,,-89
,,,-92
,,,-92
,,,-92
,,,-92
,,,-94
,,,-94
,,,-94
,,,-94
,,,-85
,,,-85
,,,-85
,,,-85
,,,-86
,,,-86
,,,-86
,,,-86
,,,-86
,,,-86
,,,-86
,,,-86
,,,-81
,,,-81
,,,-81
,,,-81
,,,-83
,,,-83
,,,-83
,,,-83
,,,-86
,,,-86
,,,-86
,,,-86
,,,-86
,,,-86
,,,-86
,,,-86
,,,-89
,,,-89
,,,-89
,,,-89
,,,-91
,,,-91
,,,-91
,,,-91
-102,,,-89
-102,,,-89
-102,,,-89
-102,,,-89
,,,-88
,,,-88
,,,-88
,,,-88
,,,-86
,,,-86
,,,-86
,,,-86
,,,-86
,,,-86
,,,-86
,,,-86
,,,-88
,,,-88
,,,-88
,,,-88
,,,-91
,,,-91
,,,-91
,,,-91
,,,-86
,,,-86
,,,-86
,,,-86
,,,-82
,,,-82
,,,-82
,,,-82
,,,-84
,,,-84
,,,-84
,,,-84
,,,-81
,,,-81
,,,-81
,,,-81
,,,-89
,,,-89
,,,-89
,,,-89
,,,-81
,,,-81
,,,-81
,,,-81
,,,-88
,,,-88
,,,-88
,,,-88
,,,-102
,,,-102
,,,-102
,,,-102
,,,-85
,,,-85
,,,-85
,,,-85
,,,-98
,,,-98
,,,-98
,,,-98
,,,-84
,,,-84
,,,-84
,,,-84
,,,-85
,,,-85
,,,-85
,,,-85
,,,-85
,,,-85
,,,-85
,,,-85
,,,-90
,,,-90
,,,-90
,,,-90
,,,-80
,,,-80
,,,-80
,,,-80
,,,-89
,,,-89
,,,-89
,,,-89
,,,-88
,,,-88
,,,-88
,,,-88
,,,-84
,,,-84
,,,-84
,,,-84
,,,-80
,,,-80
,,,-80
,,,-80
,,,-79
,,,-79
,,,-79
,,,-79
,,,-80
,,,-80
,,,-80
,,,-80
,,,-80
,,,-80
,,,-80
,,,-80
,,,-80
,,,-80
,,,-80
,,,-80
,,,-79
,,,-79
,,,-79
,,,-79
,,,-80
,,,-80
,,,-80
,,,-80
,,,-80
,,,-80
,,,-80
,,,-80
,,,-79
,,,-79
,,,-79
,,,-79
,,,-80
,,,-80
,,,-80
,,,-80
,,,-80
,,,-80
,,,-80
,,,-80
,,,-82
,,,-82
,,,-82
,,,-82
,,,-87
,,,-87
,,,-87
,,,-87
,,,-98
,,,-98
,,,-98
,,,-98
,,,-89
,,,-89
,,,-89
,,,-89
,,,-89
,,,-89
,,,-89
,,,-89
,,,-89
,,,-89
,,,-89
,,,-89
,,,-90
,,,-90
,,,-90
,,,-90
,,,-98
,,,-98
,,,-98
,,,-98
,,,-102
,,,-102
,,,-102
,,,-102
,,,-87
,,,-87
,,,-87
,,,-87
,,,-87
,,,-87
,,,-87
,,,-87
,,,-86
,,,-86
,,,-86
,,,-86
,,,-85
,,,-85
,,,-85
,,,-85
,,,-85
,,,-85
,,,-85
,,,-85
,,,-85
,,,-85
,,,-85
,,,-85
,,,-85
,,,-85
,,,-85
,,,-85
,,,-87
,,,-87
,,,-87
,,,-87
,,,-92
,,,-92
,,,-92
,,,-92
,,,-89
,,,-89
,,,-89
,,,-89
,,,-86
,,,-86
,,,-86
,,,-86
,,,-90
,,,-90
,,,-90
,,,-90
,,,-86
,,,-86
,,,-86
,,,-86
,,,-93
,,,-93
,,,-93
,,,-93
,,,-102
,,,-102
,,,-102
,,,-102
,,,-102
,,,-102
,,,-102
,,,-102
,,,-87
,,,-87
,,,-87
,,,-87
,,,-89
,,,-89
,,,-89
,,,-89
,,,-95
,,,-95
,,,-95
,,,-95
,,,-96
,,,-96
,,,-96
,,,-96
,,,-94
,,,-94
,,,-94
,,,-94
,,,-94
,,,-94
,,,-94
,,,-94
,,,-93
,,,-93
,,,-93
,,,-93
,,,-93
,,,-93
,,,-93
,,,-93
,,,-90
,,,-90
,,,-90
,,,-90
,,,-90
,,,-90
,,,-90
,,,-90
,,,-88
,,,-88
,,,-88
,,,-88
,,,-87
,,,-87
,,,-87
,,,-87
,,,-87
,,,-87
,,,-87
,,,-87
,,,-95
,,,-95
,,,-95
,,,-95
,,,-91
,,,-91
,,,-91
,,,-91
,,,-90
,,,-90
,,,-90
,,,-90
,,,-88
,,,-88
,,,-88
,,,-88
,,,-89
,,,-89
,,,-89
,,,-89
,,,-94
,,,-94
,,,-94
,,,-94
,,,-92
,,,-92
,,,-92
,,,-92
,,,-92
,,,-92
,,,-92
,,,-92
,,,-89
,,,-89
,,,-89
,,,-89
,,,-86
,,,-86
,,,-86
,,,-86
,,,-90
,,,-90
,,,-90
,,,-90
,,,-89
,,,-89
,,,-89
,,,-89
,,,-88
,,,-88
,,,-88
,,,-88
,,,-90
,,,-90
,,,-90
,,,-90
,,,-90
,,,-90
,,,-90
,,,-90
,,,-87
,,,-87
,,,-87
,,,-87
,,,-85
,,,-85
,,,-85
,,,-85
,,,-88
,,,-88
,,,-88
,,,-88
,,,-93
,,,-93
,,,-93
,,,-93
,,,-90
,,,-90
,,,-90
,,,-90
,,,-90
,,,-90
,,,-90
,,,-90
,,,-94
,,,-94
,,,-94
,,,-94
,,,-93
,,,-93
,,,-93
,,,-93
,,,-90
,,,-90
,,,-90
,,,-90
,,,-94
,,,-94
,,,-94
,,,-94
,,,-84
,,,-84
,,,-84
,,,-84
,,,-86
,,,-86
,,,-86
,,,-86
,,,-86
,,,-86
,,,-86
,,,-86
,,,-86
,,,-86
,,,-86
,,,-86
,,,-86
,,,-86
,,,-86
,,,-86
,,,-92
,,,-92
,,,-92
,,,-92
,,,-86
,,,-86
,,,-86
,,,-86
,,,-86
,,,-86
,,,-86
,,,-86
,,,-86
,,,-86
,,,-86
,,,-86
,,,-86
,,,-86
,,,-86
,,,-86
,,,-86
,,,-86
,,,-86
,,,-86
,,,-88
,,,-88
,,,-88
,,,-88
,,,-102
,,,-102
,,,-102
,,,-102
,,,-101
,,,-101
,,,-101
,,,-101
,,,-105
,,,-105
,,,-105
,,,-105
,,-96,-94
,,-96,-94
,,-96,-94
,,-96,-94
,,,-92
,,,-92
,,,-92
,,,-92
,,-98,-101
,,-98,-101
,,-98,-101
,,-98,-101
-91,,-96,-83
-91,,-96,-83
-91,,-96,-83
-91,,-96,-83
-94,,-92,-95
-94,,-92,-95
-94,,-92,-95
-94,,-92,-95
-92,,-92,-89
-92,,-92,-89
-92,,-92,-89
-92,,-92,-89
-91,,-92,-86
-91,,-92,-86
-91,,-92,-86
-91,,-92,-86
-91,,-96,-85
-91,,-96,-85
-91,,-96,-85
-91,,-96,-85
,,-97,-84
,,-97,-84
,,-97,-84
,,-97,-84
-95,,-95,-85
-95,,-95,-85
-95,,-95,-85
-95,,-95,-85
-94,,-95,-85
-94,,-95,-85
-94,,-95,-85
-94,,-95,-85
-96,,,-85
-96,,,-85
-96,,,-85
-96,,,-85
-95,,,-84
-95,,,-84
-95,,,-84
-95,,,-84
-95,,,-85
-95,,,-85
-95,,,-85
-95,,,-85
-94,,,-85
-94,,,-85
-94,,,-85
-94,,,-85
,,,-84
,,,-84
,,,-84
,,,-84
-94,,-99,-85
-94,,-99,-85
-94,,-99,-85
-94,,-99,-85
-94,,,-84
-94,,,-84
-94,,,-84
-94,,,-84
-94,,,-84
-94,,,-84
-94,,,-84
-94,,,-84
-95,,,-84
-95,,,-84
-95,,,-84
-95,,,-84
-95,,,-85
-95,,,-85
-95,,,-85
-95,,,-85
-93,,,-85
-93,,,-85
-93,,,-85
-93,,,-85
-95,,,-85
-95,,,-85
-95,,,-85
-95,,,-85
-95,,,-84
-95,,,-84
-95,,,-84
-95,,,-84
,,,-85
,,,-85
,,,-85
,,,-85
-95,,,-85
-95,,,-85
-95,,,-85
-95,,,-85
-93,,,-85
-93,,,-85
-93,,,-85
-93,,,-85
,,,-85
,,,-85
,,,-85
,,,-85
-94,,,-85
-94,,,-85
-94,,,-85
-94,,,-85
-98,,,-85
-98,,,-85
-98,,,-85
-98,,,-85
,,,-84
,,,-84
,,,-84
,,,-84
,,-98,-93
,,-98,-93
,,-98,-93
,,-98,-93
-90,,-93,-86
-90,,-93,-86
-90,,-93,-86
-90,,-93,-86
,,-98,-94
,,-98,-94
,,-98,-94
,,-98,-94
,,,-97
,,,-97
,,,-97
,,,-97
,,,-91
,,,-91
,,,-91
,,,-91
,,,-87
,,,-87
,,,-87
,,,-87
,,,-89
,,,-89
,,,-89
,,,-89
,,,-90
,,,-90
,,,-90
,,,-90
,,,-94
,,,-94
,,,-94
,,,-94
,,,-94
,,,-94
,,,-94
,,,-94
,,,-96
,,,-96
,,,-96
,,,-96
,,,-95
,,,-95
,,,-95
,,,-95
,,,-95
,,,-95
,,,-95
,,,-95
,,,-95
,,,-95
,,,-95
,,,-95
,,,-95
,,,-95
,,,-95
,,,-95
,,,-95
,,,-95
,,,-95
,,,-95
,,,-95
,,,-95
,,,-95
,,,-95
,,,-95
